         0.000	               0.000	            -300	1.4505012331	        0.0000000018	      235.5042306584	        0.0012376129
         0.000	               0.000	            -250	1.4504901646	        0.0000000023	      227.8716011561	        0.0015955685
         0.000	               0.000	            -200	1.4504827953	        0.0000000017	      222.7898474847	        0.0011945419
         0.000	               0.000	            -150	1.4504802999	        0.0000000020	      221.0691243637	        0.0014104337
         0.000	               0.000	            -100	1.4504794269	        0.0000000014	      220.4671329506	        0.0009593291
         0.000	               0.000	            -80	        1.4504792520	        0.0000000031	      220.3464963725	        0.0021449067
         0.000	               0.000	            -60	        1.4504790954	        0.0000000018	      220.2385389122	        0.0012643522
         0.000	               0.000	            -40	        1.4504789778	        0.0000000024	      220.1574247169	        0.0016764413
         0.000	               0.000	            -20	        1.4504788906	        0.0000000012	      220.0972880649	        0.0008041119
         0.000	               0.000	             0	        1.4504787699	        0.0000000028	      220.0140546930	        0.0019180542
         0.000	               0.000	             20	        1.4504786241	        0.0000000025	      219.9135138779	        0.0017088003
         0.000	               0.000	             40	        1.4504784686	        0.0000000025	      219.8062937212	        0.0017078918
         0.000	               0.000	             60	        1.4504782674	        0.0000000025	      219.6675605408	        0.0017487051
         0.000	               0.000	             80	        1.4504780150	        0.0000000036	      219.4934990002	        0.0024687894
         0.000	               0.000	             100	1.4504774891	        0.0000000054	      219.1308329037	        0.0036926350
         0.000	               0.000	             150	1.4504769494	        0.0000000205	      218.7586522218	        0.0141131657
         0.000	               0.000	             200	1.4504774348	        0.0000000028	      219.0933598932	        0.0019523167
         0.000	               0.000	             250	1.4504760792	        0.0000000023	      218.1585852939	        0.0015564636
         0.000	               0.000	             300	1.4504809838	        0.0000000041	      221.5407271272	        0.0027931030
