# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000069 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000247 	            0.0000179 	        27971.1626017 
3 	      1.000 	            0.0000427 	            0.0000179 	        27941.5978802 
4 	      1.500 	            0.0000605 	            0.0000179 	        27946.8398137 
5 	      2.000 	            0.0000785 	            0.0000179 	        27937.3571007 
6 	      2.500 	            0.0000964 	            0.0000179 	        27936.3651922 
7 	      3.000 	            0.0001143 	            0.0000179 	        27930.8207220 
8 	      3.500 	            0.0001322 	            0.0000179 	        27927.6847566 
9 	      4.000 	            0.0001501 	            0.0000179 	        27927.5013935 
10 	      4.500 	            0.0001680 	            0.0000179 	        27934.8520683 
11 	      5.000 	            0.0001859 	            0.0000179 	        27927.8662059 
12 	      5.500 	            0.0002038 	            0.0000179 	        27931.4196232 
13 	      6.000 	            0.0002217 	            0.0000179 	        27929.9708982 
14 	      6.500 	            0.0002396 	            0.0000179 	        27931.2379507 
15 	      7.000 	            0.0002575 	            0.0000179 	        27930.6744707 
16 	      7.500 	            0.0002754 	            0.0000179 	        27929.8491243 
17 	      8.000 	            0.0002933 	            0.0000179 	        27929.4330724 
18 	      8.500 	            0.0003112 	            0.0000179 	        27932.8380044 
19 	      9.000 	            0.0003291 	            0.0000180 	        27927.7001498 
20 	      9.500 	            0.0003470 	            0.0000179 	        27931.1466065 
21 	     10.000 	            0.0003649 	            0.0000180 	        27926.6005071 
22 	     10.500 	            0.0003828 	            0.0000179 	        27927.2142662 
23 	     11.000 	            0.0004007 	            0.0000179 	        27927.6288793 
24 	     11.500 	            0.0004186 	            0.0000179 	        27929.1225043 
25 	     12.000 	            0.0004365 	            0.0000179 	        27927.6513251 
26 	     12.500 	            0.0004544 	            0.0000179 	        27928.8419400 
27 	     13.000 	            0.0004724 	            0.0000179 	        27926.8420376 
28 	     13.500 	            0.0004903 	            0.0000179 	        27927.5994741 
29 	     14.000 	            0.0005082 	            0.0000179 	        27926.4712928 
30 	     14.500 	            0.0005261 	            0.0000179 	        27927.4286400 
31 	     15.000 	            0.0005440 	            0.0000179 	        27927.1505640 
32 	     15.500 	            0.0005619 	            0.0000179 	        27927.3920946 
33 	     16.000 	            0.0005798 	            0.0000179 	        27927.6687114 
34 	     16.500 	            0.0005977 	            0.0000179 	        27927.2607627 
35 	     17.000 	            0.0006156 	            0.0000179 	        27926.2697155 
36 	     17.500 	            0.0006335 	            0.0000179 	        27926.8665001 
37 	     18.000 	            0.0006514 	            0.0000179 	        27926.6512447 
38 	     18.500 	            0.0006693 	            0.0000179 	        27926.5504241 
39 	     19.000 	            0.0006872 	            0.0000179 	        27927.4251753 
40 	     19.500 	            0.0007051 	            0.0000179 	        27926.8790946 
41 	     20.000 	            0.0007230 	            0.0000179 	        27926.9550700 
42 	     20.500 	            0.0007409 	            0.0000179 	        27926.2404514 
43 	     21.000 	            0.0007588 	            0.0000179 	        27926.3929919 
44 	     21.500 	            0.0007767 	            0.0000179 	        27926.3883011 
45 	     22.000 	            0.0007947 	            0.0000179 	        27925.9559034 
46 	     22.500 	            0.0008126 	            0.0000179 	        27926.3074858 
47 	     23.000 	            0.0008305 	            0.0000179 	        27926.5977888 
48 	     23.500 	            0.0008484 	            0.0000179 	        27925.7192357 
49 	     24.000 	            0.0008663 	            0.0000179 	        27926.0510377 
50 	     24.500 	            0.0008842 	            0.0000179 	        27925.6930834 
51 	     25.000 	            0.0009021 	            0.0000179 	        27925.3468411 
52 	     25.500 	            0.0009200 	            0.0000179 	        27925.6236161 
53 	     26.000 	            0.0009379 	            0.0000179 	        27925.4341085 
54 	     26.500 	            0.0009558 	            0.0000179 	        27925.7221211 
55 	     27.000 	            0.0009737 	            0.0000179 	        27925.5723065 
56 	     27.500 	            0.0009916 	            0.0000179 	        27925.8150384 
57 	     28.000 	            0.0010095 	            0.0000179 	        27925.3565721 
58 	     28.500 	            0.0010274 	            0.0000179 	        27925.6040171 
59 	     29.000 	            0.0010453 	            0.0000179 	        27925.5718417 
60 	     29.500 	            0.0010632 	            0.0000179 	        27925.9134211 
