# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000170 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000350 	            0.0000179 	        27903.7580562 
3 	      1.000 	            0.0000528 	            0.0000179 	        27939.5097192 
4 	      1.500 	            0.0000708 	            0.0000179 	        27921.7538722 
5 	      2.000 	            0.0000886 	            0.0000179 	        27930.9746861 
6 	      2.500 	            0.0001066 	            0.0000179 	        27925.4721011 
7 	      3.000 	            0.0001245 	            0.0000179 	        27924.6095102 
8 	      3.500 	            0.0001424 	            0.0000179 	        27924.3097892 
9 	      4.000 	            0.0001603 	            0.0000179 	        27922.7907062 
10 	      4.500 	            0.0001782 	            0.0000179 	        27922.5079068 
11 	      5.000 	            0.0001961 	            0.0000179 	        27925.3517072 
12 	      5.500 	            0.0002140 	            0.0000179 	        27927.2088045 
13 	      6.000 	            0.0002319 	            0.0000179 	        27925.3244167 
14 	      6.500 	            0.0002498 	            0.0000179 	        27925.6862965 
15 	      7.000 	            0.0002677 	            0.0000179 	        27925.3657300 
16 	      7.500 	            0.0002856 	            0.0000179 	        27927.4019286 
17 	      8.000 	            0.0003035 	            0.0000179 	        27926.9056666 
18 	      8.500 	            0.0003214 	            0.0000179 	        27923.4271468 
19 	      9.000 	            0.0003393 	            0.0000179 	        27927.3078210 
20 	      9.500 	            0.0003572 	            0.0000179 	        27926.0854292 
21 	     10.000 	            0.0003751 	            0.0000179 	        27926.9255114 
22 	     10.500 	            0.0003930 	            0.0000179 	        27925.5299609 
23 	     11.000 	            0.0004109 	            0.0000179 	        27926.6835821 
24 	     11.500 	            0.0004288 	            0.0000179 	        27925.4779151 
25 	     12.000 	            0.0004467 	            0.0000179 	        27925.9530584 
26 	     12.500 	            0.0004647 	            0.0000179 	        27925.4093236 
27 	     13.000 	            0.0004825 	            0.0000179 	        27926.6314100 
28 	     13.500 	            0.0005004 	            0.0000179 	        27926.3821535 
29 	     14.000 	            0.0005184 	            0.0000179 	        27925.8450062 
30 	     14.500 	            0.0005363 	            0.0000179 	        27925.6831180 
31 	     15.000 	            0.0005542 	            0.0000179 	        27926.1350152 
32 	     15.500 	            0.0005721 	            0.0000179 	        27925.9621269 
