# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000149 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000328 	            0.0000179 	        27909.6959605 
3 	      1.000 	            0.0000507 	            0.0000179 	        27930.0003472 
4 	      1.500 	            0.0000686 	            0.0000179 	        27931.1976153 
5 	      2.000 	            0.0000866 	            0.0000179 	        27918.1123901 
6 	      2.500 	            0.0001044 	            0.0000179 	        27932.5227956 
7 	      3.000 	            0.0001223 	            0.0000179 	        27927.5292355 
8 	      3.500 	            0.0001402 	            0.0000179 	        27927.9472191 
9 	      4.000 	            0.0001581 	            0.0000179 	        27928.3444018 
10 	      4.500 	            0.0001760 	            0.0000179 	        27930.4083039 
11 	      5.000 	            0.0001940 	            0.0000179 	        27927.1524120 
12 	      5.500 	            0.0002118 	            0.0000179 	        27932.7906291 
13 	      6.000 	            0.0002298 	            0.0000180 	        27926.0417274 
14 	      6.500 	            0.0002476 	            0.0000179 	        27928.6997691 
15 	      7.000 	            0.0002656 	            0.0000179 	        27925.7363671 
16 	      7.500 	            0.0002835 	            0.0000179 	        27926.8020093 
17 	      8.000 	            0.0003014 	            0.0000179 	        27924.7830427 
18 	      8.500 	            0.0003193 	            0.0000179 	        27929.4590193 
19 	      9.000 	            0.0003372 	            0.0000180 	        27924.7440605 
20 	      9.500 	            0.0003551 	            0.0000179 	        27927.5391042 
21 	     10.000 	            0.0003730 	            0.0000179 	        27927.2565725 
22 	     10.500 	            0.0003909 	            0.0000179 	        27927.6808713 
23 	     11.000 	            0.0004088 	            0.0000180 	        27923.8261995 
24 	     11.500 	            0.0004267 	            0.0000179 	        27925.8762398 
25 	     12.000 	            0.0004446 	            0.0000179 	        27926.3506289 
26 	     12.500 	            0.0004625 	            0.0000179 	        27927.4674610 
27 	     13.000 	            0.0004804 	            0.0000179 	        27926.0092856 
28 	     13.500 	            0.0004983 	            0.0000179 	        27926.5156993 
29 	     14.000 	            0.0005162 	            0.0000179 	        27925.4443257 
30 	     14.500 	            0.0005341 	            0.0000179 	        27926.2110584 
31 	     15.000 	            0.0005521 	            0.0000179 	        27925.5765444 
32 	     15.500 	            0.0005699 	            0.0000179 	        27926.9546868 
33 	     16.000 	            0.0005879 	            0.0000179 	        27926.0553227 
34 	     16.500 	            0.0006057 	            0.0000179 	        27926.8196634 
35 	     17.000 	            0.0006237 	            0.0000179 	        27926.0114407 
36 	     17.500 	            0.0006416 	            0.0000179 	        27924.7072044 
37 	     18.000 	            0.0006595 	            0.0000179 	        27925.6791038 
38 	     18.500 	            0.0006774 	            0.0000179 	        27926.1340266 
39 	     19.000 	            0.0006953 	            0.0000179 	        27924.9990467 
40 	     19.500 	            0.0007132 	            0.0000179 	        27925.8032896 
41 	     20.000 	            0.0007311 	            0.0000179 	        27925.7575691 
42 	     20.500 	            0.0007490 	            0.0000179 	        27926.1168388 
43 	     21.000 	            0.0007669 	            0.0000179 	        27925.7636682 
44 	     21.500 	            0.0007848 	            0.0000179 	        27925.1547343 
45 	     22.000 	            0.0008027 	            0.0000179 	        27925.1532885 
46 	     22.500 	            0.0008206 	            0.0000179 	        27925.4650209 
47 	     23.000 	            0.0008385 	            0.0000179 	        27925.2903801 
48 	     23.500 	            0.0008564 	            0.0000179 	        27925.4806720 
49 	     24.000 	            0.0008743 	            0.0000179 	        27925.6238790 
50 	     24.500 	            0.0008922 	            0.0000179 	        27925.5196819 
51 	     25.000 	            0.0009102 	            0.0000179 	        27925.1416795 
52 	     25.500 	            0.0009281 	            0.0000179 	        27924.8967807 
53 	     26.000 	            0.0009460 	            0.0000179 	        27924.8564442 
54 	     26.500 	            0.0009639 	            0.0000179 	        27925.4044746 
55 	     27.000 	            0.0009818 	            0.0000179 	        27924.9209069 
56 	     27.500 	            0.0009997 	            0.0000179 	        27925.1749190 
57 	     28.000 	            0.0010176 	            0.0000179 	        27926.0669019 
58 	     28.500 	            0.0010355 	            0.0000179 	        27925.3929141 
59 	     29.000 	            0.0010534 	            0.0000179 	        27924.2768747 
60 	     29.500 	            0.0010713 	            0.0000179 	        27925.0367734 
61 	     30.000 	            0.0010892 	            0.0000179 	        27924.8955109 
62 	     30.500 	            0.0011071 	            0.0000179 	        27924.9969423 
63 	     31.000 	            0.0011251 	            0.0000179 	        27924.3433820 
64 	     31.500 	            0.0011429 	            0.0000179 	        27924.9239610 
65 	     32.000 	            0.0011608 	            0.0000179 	        27924.9639062 
66 	     32.500 	            0.0011787 	            0.0000179 	        27925.0276737 
67 	     33.000 	            0.0011967 	            0.0000179 	        27924.5911980 
68 	     33.500 	            0.0012146 	            0.0000179 	        27924.7084048 
69 	     34.000 	            0.0012325 	            0.0000179 	        27924.5705079 
70 	     34.500 	            0.0012504 	            0.0000179 	        27924.6781535 
71 	     35.000 	            0.0012683 	            0.0000179 	        27924.3112344 
72 	     35.500 	            0.0012862 	            0.0000179 	        27924.7769673 
73 	     36.000 	            0.0013041 	            0.0000179 	        27924.4022691 
74 	     36.500 	            0.0013220 	            0.0000179 	        27924.6141272 
75 	     37.000 	            0.0013399 	            0.0000179 	        27924.3611376 
76 	     37.500 	            0.0013578 	            0.0000179 	        27924.5452999 
77 	     38.000 	            0.0013757 	            0.0000179 	        27924.2834325 
78 	     38.500 	            0.0013936 	            0.0000179 	        27924.8045564 
79 	     39.000 	            0.0014115 	            0.0000179 	        27924.5632148 
80 	     39.500 	            0.0014294 	            0.0000179 	        27924.5398809 
81 	     40.000 	            0.0014473 	            0.0000179 	        27924.5541067 
82 	     40.500 	            0.0014652 	            0.0000179 	        27924.6383481 
83 	     41.000 	            0.0014832 	            0.0000179 	        27924.3076273 
84 	     41.500 	            0.0015010 	            0.0000179 	        27924.8906689 
85 	     42.000 	            0.0015190 	            0.0000179 	        27924.4217710 
86 	     42.500 	            0.0015369 	            0.0000179 	        27924.5363100 
87 	     43.000 	            0.0015548 	            0.0000179 	        27924.2575221 
88 	     43.500 	            0.0015727 	            0.0000179 	        27924.4289795 
