# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000035 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000214 	            0.0000179 	        27928.1041442 
3 	      1.000 	            0.0000393 	            0.0000179 	        27928.3503161 
4 	      1.500 	            0.0000572 	            0.0000179 	        27938.4023174 
5 	      2.000 	            0.0000751 	            0.0000179 	        27930.4417680 
6 	      2.500 	            0.0000930 	            0.0000179 	        27932.3513349 
7 	      3.000 	            0.0001109 	            0.0000179 	        27927.7052112 
8 	      3.500 	            0.0001288 	            0.0000179 	        27927.1252081 
9 	      4.000 	            0.0001467 	            0.0000179 	        27928.7781389 
10 	      4.500 	            0.0001646 	            0.0000179 	        27928.3016669 
11 	      5.000 	            0.0001825 	            0.0000179 	        27927.0963197 
12 	      5.500 	            0.0002004 	            0.0000179 	        27927.4924431 
13 	      6.000 	            0.0002183 	            0.0000179 	        27927.0524745 
14 	      6.500 	            0.0002362 	            0.0000179 	        27927.0038958 
15 	      7.000 	            0.0002541 	            0.0000179 	        27927.7792068 
16 	      7.500 	            0.0002720 	            0.0000179 	        27927.2383001 
17 	      8.000 	            0.0002899 	            0.0000179 	        27927.0592176 
18 	      8.500 	            0.0003078 	            0.0000179 	        27926.3479528 
19 	      9.000 	            0.0003257 	            0.0000179 	        27927.6067794 
20 	      9.500 	            0.0003437 	            0.0000179 	        27926.6642346 
21 	     10.000 	            0.0003616 	            0.0000179 	        27926.8556935 
22 	     10.500 	            0.0003795 	            0.0000179 	        27926.8538187 
23 	     11.000 	            0.0003974 	            0.0000179 	        27925.8049965 
24 	     11.500 	            0.0004153 	            0.0000179 	        27927.5501301 
25 	     12.000 	            0.0004332 	            0.0000179 	        27926.6773581 
26 	     12.500 	            0.0004511 	            0.0000179 	        27927.1427703 
27 	     13.000 	            0.0004690 	            0.0000179 	        27926.5294707 
28 	     13.500 	            0.0004869 	            0.0000179 	        27927.0233863 
29 	     14.000 	            0.0005048 	            0.0000179 	        27926.0480613 
30 	     14.500 	            0.0005227 	            0.0000179 	        27927.1581637 
31 	     15.000 	            0.0005406 	            0.0000179 	        27926.2615456 
32 	     15.500 	            0.0005585 	            0.0000179 	        27925.9472445 
33 	     16.000 	            0.0005764 	            0.0000179 	        27925.7554883 
34 	     16.500 	            0.0005943 	            0.0000179 	        27926.8961389 
35 	     17.000 	            0.0006122 	            0.0000179 	        27926.3502990 
36 	     17.500 	            0.0006301 	            0.0000179 	        27925.4025990 
37 	     18.000 	            0.0006481 	            0.0000179 	        27925.3039525 
38 	     18.500 	            0.0006659 	            0.0000179 	        27925.9889899 
39 	     19.000 	            0.0006838 	            0.0000179 	        27926.0617340 
40 	     19.500 	            0.0007018 	            0.0000179 	        27925.2503405 
41 	     20.000 	            0.0007197 	            0.0000179 	        27925.6946473 
42 	     20.500 	            0.0007376 	            0.0000179 	        27925.7098804 
43 	     21.000 	            0.0007555 	            0.0000179 	        27925.9635381 
44 	     21.500 	            0.0007734 	            0.0000179 	        27926.0988358 
45 	     22.000 	            0.0007913 	            0.0000179 	        27925.3922004 
46 	     22.500 	            0.0008092 	            0.0000179 	        27925.5388980 
47 	     23.000 	            0.0008271 	            0.0000179 	        27925.0002361 
48 	     23.500 	            0.0008450 	            0.0000179 	        27925.5618362 
49 	     24.000 	            0.0008629 	            0.0000179 	        27925.9867637 
50 	     24.500 	            0.0008808 	            0.0000179 	        27925.2936160 
51 	     25.000 	            0.0008987 	            0.0000179 	        27925.5335445 
52 	     25.500 	            0.0009166 	            0.0000179 	        27926.0772251 
53 	     26.000 	            0.0009345 	            0.0000179 	        27925.6770650 
54 	     26.500 	            0.0009524 	            0.0000179 	        27925.1843420 
55 	     27.000 	            0.0009703 	            0.0000179 	        27925.6133941 
56 	     27.500 	            0.0009883 	            0.0000179 	        27925.0719684 
57 	     28.000 	            0.0010062 	            0.0000179 	        27925.0117707 
58 	     28.500 	            0.0010241 	            0.0000179 	        27925.3829546 
59 	     29.000 	            0.0010420 	            0.0000179 	        27924.5496885 
60 	     29.500 	            0.0010599 	            0.0000179 	        27924.7902272 
61 	     30.000 	            0.0010778 	            0.0000179 	        27925.5479472 
62 	     30.500 	            0.0010957 	            0.0000179 	        27925.5540862 
63 	     31.000 	            0.0011136 	            0.0000179 	        27924.8746581 
64 	     31.500 	            0.0011315 	            0.0000179 	        27924.8017036 
65 	     32.000 	            0.0011494 	            0.0000179 	        27925.1814970 
66 	     32.500 	            0.0011673 	            0.0000179 	        27925.4783119 
67 	     33.000 	            0.0011852 	            0.0000179 	        27924.7876532 
68 	     33.500 	            0.0012031 	            0.0000179 	        27925.3231700 
69 	     34.000 	            0.0012210 	            0.0000179 	        27924.4709097 
70 	     34.500 	            0.0012389 	            0.0000179 	        27924.7991046 
71 	     35.000 	            0.0012569 	            0.0000179 	        27924.4447057 
72 	     35.500 	            0.0012748 	            0.0000179 	        27924.7052777 
73 	     36.000 	            0.0012927 	            0.0000179 	        27924.6935224 
74 	     36.500 	            0.0013105 	            0.0000179 	        27925.2283035 
75 	     37.000 	            0.0013285 	            0.0000179 	        27924.9634020 
76 	     37.500 	            0.0013464 	            0.0000179 	        27924.6043126 
77 	     38.000 	            0.0013643 	            0.0000179 	        27924.8354395 
78 	     38.500 	            0.0013822 	            0.0000180 	        27923.6067295 
79 	     39.000 	            0.0014001 	            0.0000179 	        27924.4075868 
80 	     39.500 	            0.0014180 	            0.0000179 	        27924.9146548 
81 	     40.000 	            0.0014359 	            0.0000179 	        27924.7920159 
82 	     40.500 	            0.0014538 	            0.0000179 	        27924.4038596 
83 	     41.000 	            0.0014717 	            0.0000179 	        27925.0648050 
84 	     41.500 	            0.0014896 	            0.0000180 	        27924.1656393 
85 	     42.000 	            0.0015075 	            0.0000179 	        27924.5226533 
86 	     42.500 	            0.0015254 	            0.0000179 	        27924.6137479 
87 	     43.000 	            0.0015434 	            0.0000179 	        27923.9940237 
88 	     43.500 	            0.0015613 	            0.0000179 	        27924.2502718 
89 	     44.000 	            0.0015792 	            0.0000179 	        27924.3713816 
90 	     44.500 	            0.0015970 	            0.0000179 	        27925.0339596 
91 	     45.000 	            0.0016150 	            0.0000180 	        27924.1208038 
92 	     45.500 	            0.0016329 	            0.0000179 	        27924.6978231 
93 	     46.000 	            0.0016508 	            0.0000179 	        27924.6963262 
