# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000062 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000241 	            0.0000179 	        27888.1157804 
3 	      1.000 	            0.0000420 	            0.0000179 	        27914.1221856 
4 	      1.500 	            0.0000599 	            0.0000179 	        27928.6322246 
5 	      2.000 	            0.0000779 	            0.0000179 	        27919.3726461 
6 	      2.500 	            0.0000957 	            0.0000179 	        27933.5486552 
7 	      3.000 	            0.0001136 	            0.0000179 	        27927.7660320 
8 	      3.500 	            0.0001316 	            0.0000179 	        27923.6064973 
9 	      4.000 	            0.0001495 	            0.0000179 	        27926.2939931 
10 	      4.500 	            0.0001674 	            0.0000179 	        27920.3447115 
11 	      5.000 	            0.0001853 	            0.0000179 	        27927.1394184 
12 	      5.500 	            0.0002032 	            0.0000179 	        27923.6153788 
13 	      6.000 	            0.0002211 	            0.0000179 	        27924.7407410 
14 	      6.500 	            0.0002390 	            0.0000179 	        27926.6127678 
15 	      7.000 	            0.0002569 	            0.0000179 	        27922.9872551 
16 	      7.500 	            0.0002748 	            0.0000179 	        27927.1634678 
17 	      8.000 	            0.0002927 	            0.0000179 	        27924.8266356 
18 	      8.500 	            0.0003106 	            0.0000179 	        27926.4528872 
19 	      9.000 	            0.0003285 	            0.0000179 	        27924.3936292 
20 	      9.500 	            0.0003464 	            0.0000179 	        27924.4523588 
21 	     10.000 	            0.0003643 	            0.0000179 	        27926.1131600 
22 	     10.500 	            0.0003822 	            0.0000179 	        27926.2451183 
23 	     11.000 	            0.0004001 	            0.0000179 	        27925.2645871 
24 	     11.500 	            0.0004180 	            0.0000179 	        27927.6694627 
25 	     12.000 	            0.0004359 	            0.0000179 	        27924.9635642 
26 	     12.500 	            0.0004538 	            0.0000179 	        27926.2120472 
27 	     13.000 	            0.0004717 	            0.0000179 	        27926.1952325 
28 	     13.500 	            0.0004896 	            0.0000179 	        27925.8615911 
29 	     14.000 	            0.0005075 	            0.0000179 	        27925.6602187 
30 	     14.500 	            0.0005255 	            0.0000179 	        27925.6600306 
31 	     15.000 	            0.0005434 	            0.0000179 	        27924.1219351 
32 	     15.500 	            0.0005613 	            0.0000179 	        27925.9066940 
33 	     16.000 	            0.0005792 	            0.0000179 	        27924.6092382 
34 	     16.500 	            0.0005971 	            0.0000179 	        27924.6603822 
35 	     17.000 	            0.0006150 	            0.0000179 	        27924.8742836 
36 	     17.500 	            0.0006329 	            0.0000179 	        27925.2278311 
37 	     18.000 	            0.0006508 	            0.0000179 	        27923.9126002 
38 	     18.500 	            0.0006687 	            0.0000179 	        27925.7112424 
39 	     19.000 	            0.0006866 	            0.0000179 	        27925.3949682 
40 	     19.500 	            0.0007045 	            0.0000179 	        27925.2699145 
