# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000178 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000357 	            0.0000179 	        27931.7226003 
3 	      1.000 	            0.0000536 	            0.0000179 	        27937.3257689 
4 	      1.500 	            0.0000715 	            0.0000179 	        27931.4434319 
5 	      2.000 	            0.0000894 	            0.0000179 	        27933.1067476 
6 	      2.500 	            0.0001074 	            0.0000179 	        27926.3092204 
7 	      3.000 	            0.0001252 	            0.0000179 	        27930.7894774 
8 	      3.500 	            0.0001432 	            0.0000179 	        27927.7976015 
9 	      4.000 	            0.0001611 	            0.0000179 	        27929.2031570 
10 	      4.500 	            0.0001790 	            0.0000179 	        27929.4217224 
11 	      5.000 	            0.0001969 	            0.0000179 	        27928.4812442 
12 	      5.500 	            0.0002148 	            0.0000179 	        27927.0073050 
13 	      6.000 	            0.0002327 	            0.0000179 	        27928.0066627 
14 	      6.500 	            0.0002506 	            0.0000179 	        27926.3242503 
15 	      7.000 	            0.0002685 	            0.0000179 	        27927.0967594 
16 	      7.500 	            0.0002864 	            0.0000179 	        27926.6073197 
17 	      8.000 	            0.0003043 	            0.0000179 	        27928.0018999 
18 	      8.500 	            0.0003222 	            0.0000179 	        27926.1311762 
19 	      9.000 	            0.0003401 	            0.0000179 	        27928.3927449 
20 	      9.500 	            0.0003580 	            0.0000179 	        27927.4913508 
21 	     10.000 	            0.0003759 	            0.0000179 	        27928.1898980 
22 	     10.500 	            0.0003938 	            0.0000179 	        27926.7329769 
23 	     11.000 	            0.0004117 	            0.0000179 	        27926.6388694 
24 	     11.500 	            0.0004296 	            0.0000179 	        27926.4472421 
25 	     12.000 	            0.0004475 	            0.0000179 	        27926.4751939 
26 	     12.500 	            0.0004655 	            0.0000179 	        27925.7628314 
27 	     13.000 	            0.0004834 	            0.0000179 	        27925.9830475 
28 	     13.500 	            0.0005012 	            0.0000179 	        27926.7669169 
29 	     14.000 	            0.0005192 	            0.0000179 	        27926.2322155 
30 	     14.500 	            0.0005371 	            0.0000179 	        27926.1425609 
31 	     15.000 	            0.0005550 	            0.0000179 	        27926.4667202 
32 	     15.500 	            0.0005729 	            0.0000179 	        27925.3143975 
33 	     16.000 	            0.0005908 	            0.0000179 	        27926.2614774 
34 	     16.500 	            0.0006087 	            0.0000179 	        27925.9269840 
35 	     17.000 	            0.0006266 	            0.0000179 	        27926.3466552 
36 	     17.500 	            0.0006445 	            0.0000179 	        27926.1548902 
