# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000113 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000292 	            0.0000179 	        27997.5868227 
3 	      1.000 	            0.0000471 	            0.0000179 	        27936.8916998 
4 	      1.500 	            0.0000650 	            0.0000179 	        27934.0680185 
5 	      2.000 	            0.0000829 	            0.0000179 	        27928.5814634 
6 	      2.500 	            0.0001008 	            0.0000179 	        27944.5768832 
7 	      3.000 	            0.0001187 	            0.0000179 	        27932.9114826 
8 	      3.500 	            0.0001366 	            0.0000179 	        27933.6676691 
9 	      4.000 	            0.0001545 	            0.0000179 	        27930.0576881 
10 	      4.500 	            0.0001724 	            0.0000179 	        27932.6077298 
11 	      5.000 	            0.0001903 	            0.0000179 	        27934.7188968 
12 	      5.500 	            0.0002082 	            0.0000179 	        27934.2818905 
13 	      6.000 	            0.0002261 	            0.0000179 	        27928.4626044 
14 	      6.500 	            0.0002440 	            0.0000179 	        27929.0729150 
15 	      7.000 	            0.0002619 	            0.0000179 	        27930.7790853 
16 	      7.500 	            0.0002799 	            0.0000179 	        27927.9473458 
17 	      8.000 	            0.0002977 	            0.0000179 	        27929.9660104 
18 	      8.500 	            0.0003156 	            0.0000179 	        27930.2977667 
19 	      9.000 	            0.0003336 	            0.0000179 	        27928.5746550 
20 	      9.500 	            0.0003515 	            0.0000179 	        27927.5344715 
21 	     10.000 	            0.0003694 	            0.0000179 	        27928.2942931 
22 	     10.500 	            0.0003873 	            0.0000179 	        27929.9206621 
23 	     11.000 	            0.0004052 	            0.0000179 	        27929.1766310 
24 	     11.500 	            0.0004231 	            0.0000179 	        27929.3572084 
25 	     12.000 	            0.0004410 	            0.0000179 	        27926.9060876 
26 	     12.500 	            0.0004589 	            0.0000179 	        27928.7001756 
27 	     13.000 	            0.0004768 	            0.0000179 	        27927.4218367 
28 	     13.500 	            0.0004947 	            0.0000179 	        27927.4389939 
29 	     14.000 	            0.0005126 	            0.0000179 	        27926.4874479 
30 	     14.500 	            0.0005305 	            0.0000179 	        27927.8199222 
31 	     15.000 	            0.0005484 	            0.0000179 	        27926.6738351 
32 	     15.500 	            0.0005663 	            0.0000179 	        27927.5628178 
33 	     16.000 	            0.0005842 	            0.0000179 	        27927.0867391 
34 	     16.500 	            0.0006021 	            0.0000179 	        27927.8854123 
35 	     17.000 	            0.0006201 	            0.0000179 	        27926.5347263 
36 	     17.500 	            0.0006379 	            0.0000179 	        27928.1421316 
37 	     18.000 	            0.0006558 	            0.0000179 	        27927.2363629 
38 	     18.500 	            0.0006738 	            0.0000179 	        27926.9999392 
39 	     19.000 	            0.0006917 	            0.0000179 	        27926.9200414 
40 	     19.500 	            0.0007096 	            0.0000179 	        27927.4954392 
41 	     20.000 	            0.0007275 	            0.0000179 	        27926.0322734 
42 	     20.500 	            0.0007454 	            0.0000179 	        27926.6532781 
43 	     21.000 	            0.0007633 	            0.0000179 	        27926.1810201 
44 	     21.500 	            0.0007812 	            0.0000179 	        27926.9932917 
45 	     22.000 	            0.0007991 	            0.0000179 	        27926.1542629 
46 	     22.500 	            0.0008170 	            0.0000179 	        27926.3948395 
47 	     23.000 	            0.0008349 	            0.0000179 	        27927.2267386 
48 	     23.500 	            0.0008528 	            0.0000179 	        27926.3734672 
49 	     24.000 	            0.0008707 	            0.0000179 	        27926.1650296 
50 	     24.500 	            0.0008886 	            0.0000179 	        27926.8022094 
51 	     25.000 	            0.0009065 	            0.0000179 	        27926.1250582 
52 	     25.500 	            0.0009244 	            0.0000179 	        27926.5149365 
53 	     26.000 	            0.0009423 	            0.0000179 	        27926.3365098 
54 	     26.500 	            0.0009603 	            0.0000179 	        27925.9199163 
55 	     27.000 	            0.0009782 	            0.0000179 	        27925.5924604 
56 	     27.500 	            0.0009961 	            0.0000179 	        27926.0090741 
57 	     28.000 	            0.0010140 	            0.0000179 	        27925.5335532 
58 	     28.500 	            0.0010319 	            0.0000179 	        27925.7522796 
59 	     29.000 	            0.0010498 	            0.0000179 	        27926.0580049 
60 	     29.500 	            0.0010677 	            0.0000179 	        27925.5142274 
61 	     30.000 	            0.0010856 	            0.0000179 	        27925.1440527 
62 	     30.500 	            0.0011035 	            0.0000179 	        27925.4652419 
63 	     31.000 	            0.0011214 	            0.0000179 	        27926.0296265 
64 	     31.500 	            0.0011393 	            0.0000179 	        27925.6453401 
65 	     32.000 	            0.0011572 	            0.0000179 	        27925.1122927 
66 	     32.500 	            0.0011751 	            0.0000179 	        27925.7239580 
67 	     33.000 	            0.0011930 	            0.0000179 	        27925.1734621 
68 	     33.500 	            0.0012109 	            0.0000179 	        27925.6649900 
69 	     34.000 	            0.0012289 	            0.0000179 	        27925.0906220 
70 	     34.500 	            0.0012467 	            0.0000179 	        27925.8727910 
71 	     35.000 	            0.0012646 	            0.0000179 	        27925.5579456 
72 	     35.500 	            0.0012825 	            0.0000179 	        27925.7644674 
73 	     36.000 	            0.0013005 	            0.0000179 	        27925.3574453 
74 	     36.500 	            0.0013184 	            0.0000179 	        27925.1869872 
75 	     37.000 	            0.0013363 	            0.0000179 	        27924.7282644 
76 	     37.500 	            0.0013542 	            0.0000179 	        27925.2393589 
77 	     38.000 	            0.0013721 	            0.0000179 	        27924.8974821 
78 	     38.500 	            0.0013900 	            0.0000179 	        27925.2600722 
79 	     39.000 	            0.0014079 	            0.0000179 	        27924.8114378 
80 	     39.500 	            0.0014258 	            0.0000179 	        27925.1592575 
81 	     40.000 	            0.0014437 	            0.0000179 	        27924.7502778 
82 	     40.500 	            0.0014616 	            0.0000179 	        27924.8517599 
83 	     41.000 	            0.0014796 	            0.0000179 	        27924.6335306 
84 	     41.500 	            0.0014974 	            0.0000179 	        27925.1791153 
85 	     42.000 	            0.0015153 	            0.0000179 	        27925.0189770 
86 	     42.500 	            0.0015332 	            0.0000179 	        27925.0100413 
87 	     43.000 	            0.0015512 	            0.0000179 	        27925.0150389 
88 	     43.500 	            0.0015691 	            0.0000179 	        27925.0232993 
89 	     44.000 	            0.0015870 	            0.0000179 	        27924.9279120 
90 	     44.500 	            0.0016049 	            0.0000179 	        27924.8067624 
91 	     45.000 	            0.0016228 	            0.0000179 	        27924.8615415 
92 	     45.500 	            0.0016407 	            0.0000179 	        27924.9689361 
93 	     46.000 	            0.0016586 	            0.0000179 	        27924.8048089 
94 	     46.500 	            0.0016765 	            0.0000179 	        27925.1680460 
95 	     47.000 	            0.0016944 	            0.0000179 	        27924.8575437 
96 	     47.500 	            0.0017123 	            0.0000179 	        27924.6637754 
97 	     48.000 	            0.0017302 	            0.0000179 	        27924.6250441 
98 	     48.500 	            0.0017481 	            0.0000179 	        27924.9855986 
