# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000116 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000295 	            0.0000179 	        27939.2276652 
3 	      1.000 	            0.0000474 	            0.0000179 	        27914.0733894 
4 	      1.500 	            0.0000653 	            0.0000179 	        27922.7937217 
5 	      2.000 	            0.0000832 	            0.0000179 	        27927.1663723 
6 	      2.500 	            0.0001011 	            0.0000179 	        27924.3119414 
7 	      3.000 	            0.0001190 	            0.0000179 	        27922.8116089 
8 	      3.500 	            0.0001369 	            0.0000179 	        27925.5472711 
9 	      4.000 	            0.0001548 	            0.0000179 	        27924.4698902 
10 	      4.500 	            0.0001727 	            0.0000179 	        27927.8484904 
11 	      5.000 	            0.0001906 	            0.0000179 	        27926.8163639 
12 	      5.500 	            0.0002085 	            0.0000179 	        27926.3843721 
13 	      6.000 	            0.0002264 	            0.0000179 	        27926.4301731 
14 	      6.500 	            0.0002443 	            0.0000179 	        27926.0287334 
15 	      7.000 	            0.0002623 	            0.0000179 	        27924.2426734 
16 	      7.500 	            0.0002801 	            0.0000179 	        27926.2410543 
17 	      8.000 	            0.0002981 	            0.0000179 	        27925.3596016 
18 	      8.500 	            0.0003159 	            0.0000179 	        27926.3921901 
19 	      9.000 	            0.0003339 	            0.0000179 	        27926.0396944 
20 	      9.500 	            0.0003518 	            0.0000179 	        27926.1738919 
21 	     10.000 	            0.0003697 	            0.0000179 	        27925.3150641 
22 	     10.500 	            0.0003876 	            0.0000179 	        27925.7039983 
23 	     11.000 	            0.0004055 	            0.0000179 	        27925.3444200 
24 	     11.500 	            0.0004234 	            0.0000179 	        27926.1879834 
25 	     12.000 	            0.0004413 	            0.0000179 	        27925.5425679 
26 	     12.500 	            0.0004592 	            0.0000179 	        27926.3720226 
27 	     13.000 	            0.0004771 	            0.0000179 	        27926.1159186 
28 	     13.500 	            0.0004950 	            0.0000179 	        27926.1956957 
29 	     14.000 	            0.0005129 	            0.0000179 	        27925.9641017 
30 	     14.500 	            0.0005308 	            0.0000179 	        27925.6353529 
31 	     15.000 	            0.0005487 	            0.0000179 	        27926.2497141 
32 	     15.500 	            0.0005666 	            0.0000179 	        27925.7215026 
33 	     16.000 	            0.0005845 	            0.0000179 	        27925.1239968 
34 	     16.500 	            0.0006024 	            0.0000179 	        27925.0593406 
35 	     17.000 	            0.0006203 	            0.0000179 	        27925.6989005 
36 	     17.500 	            0.0006382 	            0.0000179 	        27925.6187896 
37 	     18.000 	            0.0006562 	            0.0000179 	        27924.9666947 
38 	     18.500 	            0.0006741 	            0.0000179 	        27925.3010250 
39 	     19.000 	            0.0006920 	            0.0000179 	        27925.2184590 
40 	     19.500 	            0.0007099 	            0.0000179 	        27925.7334699 
41 	     20.000 	            0.0007278 	            0.0000179 	        27925.4747342 
42 	     20.500 	            0.0007457 	            0.0000179 	        27925.1467948 
43 	     21.000 	            0.0007636 	            0.0000179 	        27925.2369028 
44 	     21.500 	            0.0007815 	            0.0000179 	        27925.7107752 
45 	     22.000 	            0.0007994 	            0.0000179 	        27924.9096513 
46 	     22.500 	            0.0008173 	            0.0000179 	        27925.6053600 
47 	     23.000 	            0.0008352 	            0.0000179 	        27924.9845274 
48 	     23.500 	            0.0008531 	            0.0000179 	        27925.4401145 
49 	     24.000 	            0.0008710 	            0.0000179 	        27924.6751567 
50 	     24.500 	            0.0008889 	            0.0000179 	        27925.3895378 
51 	     25.000 	            0.0009068 	            0.0000179 	        27924.8766671 
52 	     25.500 	            0.0009248 	            0.0000179 	        27924.3837186 
53 	     26.000 	            0.0009427 	            0.0000179 	        27924.1325438 
54 	     26.500 	            0.0009605 	            0.0000179 	        27925.1292598 
55 	     27.000 	            0.0009785 	            0.0000179 	        27924.6843677 
56 	     27.500 	            0.0009963 	            0.0000179 	        27925.2500359 
57 	     28.000 	            0.0010143 	            0.0000179 	        27925.0763658 
58 	     28.500 	            0.0010322 	            0.0000179 	        27925.0710698 
59 	     29.000 	            0.0010501 	            0.0000179 	        27924.6014460 
60 	     29.500 	            0.0010680 	            0.0000179 	        27924.7359105 
61 	     30.000 	            0.0010859 	            0.0000179 	        27924.6546941 
62 	     30.500 	            0.0011038 	            0.0000179 	        27924.5302446 
63 	     31.000 	            0.0011217 	            0.0000179 	        27924.5167436 
64 	     31.500 	            0.0011396 	            0.0000179 	        27924.5915601 
65 	     32.000 	            0.0011575 	            0.0000179 	        27924.4555199 
66 	     32.500 	            0.0011754 	            0.0000179 	        27924.6303280 
67 	     33.000 	            0.0011933 	            0.0000179 	        27924.6227726 
68 	     33.500 	            0.0012112 	            0.0000179 	        27924.8098762 
69 	     34.000 	            0.0012292 	            0.0000179 	        27924.1419654 
70 	     34.500 	            0.0012470 	            0.0000179 	        27924.6250461 
71 	     35.000 	            0.0012650 	            0.0000179 	        27924.4135648 
72 	     35.500 	            0.0012829 	            0.0000179 	        27924.6213829 
73 	     36.000 	            0.0013008 	            0.0000179 	        27924.2190699 
74 	     36.500 	            0.0013187 	            0.0000179 	        27924.5478352 
75 	     37.000 	            0.0013366 	            0.0000179 	        27924.1867953 
76 	     37.500 	            0.0013545 	            0.0000179 	        27924.6989006 
77 	     38.000 	            0.0013724 	            0.0000179 	        27924.4273985 
78 	     38.500 	            0.0013903 	            0.0000179 	        27924.3250203 
79 	     39.000 	            0.0014082 	            0.0000179 	        27924.4129728 
80 	     39.500 	            0.0014261 	            0.0000179 	        27924.0821282 
81 	     40.000 	            0.0014440 	            0.0000179 	        27924.1082815 
82 	     40.500 	            0.0014619 	            0.0000179 	        27924.3820088 
83 	     41.000 	            0.0014798 	            0.0000179 	        27924.0014798 
84 	     41.500 	            0.0014977 	            0.0000179 	        27924.1367181 
85 	     42.000 	            0.0015156 	            0.0000179 	        27924.8345051 
86 	     42.500 	            0.0015335 	            0.0000179 	        27924.4915735 
87 	     43.000 	            0.0015515 	            0.0000179 	        27924.1815741 
88 	     43.500 	            0.0015694 	            0.0000179 	        27924.3533420 
89 	     44.000 	            0.0015873 	            0.0000179 	        27924.3075730 
90 	     44.500 	            0.0016052 	            0.0000179 	        27924.2526543 
91 	     45.000 	            0.0016231 	            0.0000179 	        27924.1124945 
92 	     45.500 	            0.0016410 	            0.0000179 	        27924.2602157 
93 	     46.000 	            0.0016589 	            0.0000179 	        27924.1252419 
94 	     46.500 	            0.0016768 	            0.0000179 	        27924.2391427 
95 	     47.000 	            0.0016947 	            0.0000179 	        27923.9639506 
96 	     47.500 	            0.0017126 	            0.0000179 	        27924.1689917 
97 	     48.000 	            0.0017305 	            0.0000179 	        27924.0552599 
98 	     48.500 	            0.0017484 	            0.0000179 	        27924.3653190 
99 	     49.000 	            0.0017663 	            0.0000179 	        27924.4880461 
100 	     49.500 	            0.0017842 	            0.0000179 	        27924.2033801 
101 	     50.000 	            0.0018021 	            0.0000179 	        27924.2426059 
102 	     50.500 	            0.0018201 	            0.0000179 	        27924.0812414 
103 	     51.000 	            0.0018380 	            0.0000179 	        27923.8673978 
104 	     51.500 	            0.0018559 	            0.0000179 	        27924.0340781 
105 	     52.000 	            0.0018738 	            0.0000179 	        27924.1529569 
106 	     52.500 	            0.0018917 	            0.0000179 	        27924.2496851 
107 	     53.000 	            0.0019096 	            0.0000179 	        27924.0674071 
108 	     53.500 	            0.0019275 	            0.0000179 	        27924.3379637 
109 	     54.000 	            0.0019454 	            0.0000179 	        27924.2377905 
110 	     54.500 	            0.0019633 	            0.0000179 	        27924.1742250 
111 	     55.000 	            0.0019812 	            0.0000179 	        27924.1508039 
112 	     55.500 	            0.0019991 	            0.0000179 	        27924.3048990 
113 	     56.000 	            0.0020170 	            0.0000179 	        27924.1340805 
114 	     56.500 	            0.0020349 	            0.0000179 	        27924.1799939 
115 	     57.000 	            0.0020528 	            0.0000179 	        27924.1143439 
116 	     57.500 	            0.0020707 	            0.0000179 	        27924.5095872 
117 	     58.000 	            0.0020886 	            0.0000179 	        27924.0190918 
118 	     58.500 	            0.0021065 	            0.0000179 	        27924.3305294 
119 	     59.000 	            0.0021244 	            0.0000179 	        27924.1411365 
120 	     59.500 	            0.0021424 	            0.0000179 	        27923.9933586 
121 	     60.000 	            0.0021602 	            0.0000178 	        27924.7970374 
122 	     60.500 	            0.0021781 	            0.0000179 	        27924.5696317 
123 	     61.000 	            0.0021961 	            0.0000180 	        27923.9951898 
124 	     61.500 	            0.0022140 	            0.0000179 	        27924.0396591 
125 	     62.000 	            0.0022319 	            0.0000179 	        27924.0880754 
126 	     62.500 	            0.0022498 	            0.0000179 	        27924.2978065 
127 	     63.000 	            0.0022677 	            0.0000179 	        27924.3333461 
128 	     63.500 	            0.0022856 	            0.0000179 	        27924.2654229 
129 	     64.000 	            0.0023035 	            0.0000179 	        27923.8660540 
130 	     64.500 	            0.0023214 	            0.0000178 	        27924.6008738 
131 	     65.000 	            0.0023393 	            0.0000179 	        27924.2588567 
132 	     65.500 	            0.0023572 	            0.0000179 	        27924.3758704 
133 	     66.000 	            0.0023751 	            0.0000179 	        27924.2824860 
134 	     66.500 	            0.0023930 	            0.0000179 	        27924.4304612 
135 	     67.000 	            0.0024109 	            0.0000179 	        27924.5488510 
136 	     67.500 	            0.0024288 	            0.0000179 	        27924.4943506 
137 	     68.000 	            0.0024467 	            0.0000179 	        27924.2399742 
138 	     68.500 	            0.0024647 	            0.0000179 	        27924.0443563 
139 	     69.000 	            0.0024825 	            0.0000179 	        27924.3270091 
140 	     69.500 	            0.0025004 	            0.0000179 	        27924.6765471 
141 	     70.000 	            0.0025183 	            0.0000179 	        27924.3721004 
