# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000063 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000242 	            0.0000179 	        27948.1671353 
3 	      1.000 	            0.0000421 	            0.0000179 	        27925.0618593 
4 	      1.500 	            0.0000600 	            0.0000179 	        27926.7375049 
5 	      2.000 	            0.0000779 	            0.0000179 	        27921.5907389 
6 	      2.500 	            0.0000958 	            0.0000179 	        27929.7701078 
7 	      3.000 	            0.0001137 	            0.0000179 	        27928.8592494 
8 	      3.500 	            0.0001316 	            0.0000179 	        27926.6599855 
9 	      4.000 	            0.0001496 	            0.0000179 	        27923.4594028 
10 	      4.500 	            0.0001674 	            0.0000179 	        27929.1180601 
11 	      5.000 	            0.0001853 	            0.0000179 	        27927.1733396 
12 	      5.500 	            0.0002032 	            0.0000179 	        27929.6469569 
13 	      6.000 	            0.0002212 	            0.0000179 	        27926.2702722 
14 	      6.500 	            0.0002390 	            0.0000179 	        27928.9103841 
15 	      7.000 	            0.0002570 	            0.0000179 	        27925.9934273 
16 	      7.500 	            0.0002749 	            0.0000179 	        27927.3929720 
17 	      8.000 	            0.0002928 	            0.0000179 	        27925.6539714 
18 	      8.500 	            0.0003107 	            0.0000179 	        27927.4678689 
19 	      9.000 	            0.0003286 	            0.0000179 	        27926.5778588 
20 	      9.500 	            0.0003465 	            0.0000179 	        27928.0293212 
21 	     10.000 	            0.0003644 	            0.0000179 	        27925.4817670 
22 	     10.500 	            0.0003823 	            0.0000179 	        27927.2602530 
23 	     11.000 	            0.0004002 	            0.0000179 	        27925.9404455 
24 	     11.500 	            0.0004181 	            0.0000179 	        27926.4710596 
25 	     12.000 	            0.0004360 	            0.0000179 	        27925.3880318 
26 	     12.500 	            0.0004539 	            0.0000179 	        27926.0859861 
27 	     13.000 	            0.0004718 	            0.0000179 	        27926.3449574 
28 	     13.500 	            0.0004897 	            0.0000179 	        27926.4935664 
29 	     14.000 	            0.0005076 	            0.0000179 	        27925.6629875 
30 	     14.500 	            0.0005255 	            0.0000179 	        27926.5076652 
31 	     15.000 	            0.0005435 	            0.0000179 	        27925.1102098 
32 	     15.500 	            0.0005614 	            0.0000179 	        27925.9532112 
33 	     16.000 	            0.0005793 	            0.0000179 	        27925.4112195 
34 	     16.500 	            0.0005972 	            0.0000179 	        27925.5728901 
35 	     17.000 	            0.0006151 	            0.0000179 	        27925.8329786 
36 	     17.500 	            0.0006329 	            0.0000179 	        27926.8161230 
37 	     18.000 	            0.0006509 	            0.0000179 	        27924.9913679 
38 	     18.500 	            0.0006688 	            0.0000179 	        27926.1101070 
39 	     19.000 	            0.0006867 	            0.0000179 	        27925.0364992 
40 	     19.500 	            0.0007046 	            0.0000179 	        27926.1100498 
41 	     20.000 	            0.0007225 	            0.0000179 	        27925.8407086 
42 	     20.500 	            0.0007404 	            0.0000179 	        27925.7496712 
43 	     21.000 	            0.0007583 	            0.0000179 	        27924.8320362 
44 	     21.500 	            0.0007762 	            0.0000179 	        27925.3683152 
45 	     22.000 	            0.0007941 	            0.0000179 	        27924.9811063 
46 	     22.500 	            0.0008121 	            0.0000179 	        27924.6477066 
47 	     23.000 	            0.0008299 	            0.0000179 	        27925.5022489 
48 	     23.500 	            0.0008478 	            0.0000179 	        27925.9833242 
49 	     24.000 	            0.0008657 	            0.0000179 	        27925.5097086 
50 	     24.500 	            0.0008837 	            0.0000179 	        27924.9745816 
51 	     25.000 	            0.0009016 	            0.0000179 	        27924.9926458 
52 	     25.500 	            0.0009195 	            0.0000179 	        27925.1014481 
53 	     26.000 	            0.0009374 	            0.0000179 	        27925.0986819 
54 	     26.500 	            0.0009553 	            0.0000179 	        27925.2429594 
55 	     27.000 	            0.0009732 	            0.0000179 	        27924.8276077 
56 	     27.500 	            0.0009911 	            0.0000179 	        27925.5317989 
57 	     28.000 	            0.0010090 	            0.0000179 	        27924.4895947 
58 	     28.500 	            0.0010269 	            0.0000179 	        27924.6972269 
59 	     29.000 	            0.0010448 	            0.0000179 	        27924.4271193 
60 	     29.500 	            0.0010627 	            0.0000179 	        27925.2843405 
61 	     30.000 	            0.0010806 	            0.0000179 	        27924.7149406 
62 	     30.500 	            0.0010985 	            0.0000179 	        27925.2094213 
63 	     31.000 	            0.0011164 	            0.0000179 	        27924.7330246 
64 	     31.500 	            0.0011343 	            0.0000179 	        27924.6698171 
65 	     32.000 	            0.0011523 	            0.0000179 	        27924.5392822 
66 	     32.500 	            0.0011702 	            0.0000179 	        27924.7064588 
67 	     33.000 	            0.0011881 	            0.0000179 	        27924.1612177 
68 	     33.500 	            0.0012060 	            0.0000179 	        27924.8826019 
69 	     34.000 	            0.0012239 	            0.0000179 	        27924.5474729 
70 	     34.500 	            0.0012418 	            0.0000179 	        27924.4038758 
71 	     35.000 	            0.0012597 	            0.0000179 	        27924.4392209 
72 	     35.500 	            0.0012776 	            0.0000179 	        27924.3960284 
73 	     36.000 	            0.0012955 	            0.0000179 	        27924.5870391 
74 	     36.500 	            0.0013134 	            0.0000179 	        27924.7724530 
75 	     37.000 	            0.0013313 	            0.0000179 	        27924.1781651 
76 	     37.500 	            0.0013492 	            0.0000179 	        27924.6561619 
77 	     38.000 	            0.0013671 	            0.0000179 	        27924.4937542 
78 	     38.500 	            0.0013850 	            0.0000179 	        27924.4748887 
79 	     39.000 	            0.0014030 	            0.0000179 	        27924.1453939 
80 	     39.500 	            0.0014208 	            0.0000179 	        27924.5944603 
81 	     40.000 	            0.0014388 	            0.0000179 	        27924.3584714 
82 	     40.500 	            0.0014567 	            0.0000179 	        27924.1774526 
83 	     41.000 	            0.0014746 	            0.0000179 	        27924.5675437 
84 	     41.500 	            0.0014925 	            0.0000179 	        27924.0883800 
85 	     42.000 	            0.0015104 	            0.0000179 	        27924.7947831 
86 	     42.500 	            0.0015283 	            0.0000179 	        27924.6046631 
87 	     43.000 	            0.0015462 	            0.0000179 	        27924.4554401 
88 	     43.500 	            0.0015641 	            0.0000179 	        27924.6085051 
89 	     44.000 	            0.0015820 	            0.0000179 	        27924.4321213 
90 	     44.500 	            0.0015999 	            0.0000179 	        27924.6270326 
91 	     45.000 	            0.0016178 	            0.0000179 	        27924.1872528 
92 	     45.500 	            0.0016357 	            0.0000179 	        27924.3595043 
93 	     46.000 	            0.0016536 	            0.0000179 	        27924.2836035 
94 	     46.500 	            0.0016715 	            0.0000179 	        27924.0113080 
95 	     47.000 	            0.0016895 	            0.0000179 	        27923.7524688 
96 	     47.500 	            0.0017073 	            0.0000179 	        27924.3693114 
97 	     48.000 	            0.0017253 	            0.0000179 	        27924.1076801 
98 	     48.500 	            0.0017431 	            0.0000179 	        27924.6298022 
99 	     49.000 	            0.0017611 	            0.0000179 	        27924.1281853 
100 	     49.500 	            0.0017789 	            0.0000179 	        27924.6016271 
101 	     50.000 	            0.0017969 	            0.0000179 	        27924.3877112 
102 	     50.500 	            0.0018148 	            0.0000179 	        27924.2726991 
103 	     51.000 	            0.0018327 	            0.0000179 	        27923.7194328 
104 	     51.500 	            0.0018506 	            0.0000179 	        27924.5587817 
105 	     52.000 	            0.0018685 	            0.0000179 	        27924.1936367 
106 	     52.500 	            0.0018864 	            0.0000179 	        27924.5207775 
107 	     53.000 	            0.0019043 	            0.0000179 	        27924.2945791 
108 	     53.500 	            0.0019222 	            0.0000179 	        27924.1066884 
109 	     54.000 	            0.0019401 	            0.0000179 	        27924.2487293 
110 	     54.500 	            0.0019580 	            0.0000179 	        27924.1769413 
111 	     55.000 	            0.0019759 	            0.0000179 	        27924.3669754 
112 	     55.500 	            0.0019938 	            0.0000179 	        27924.3446289 
113 	     56.000 	            0.0020117 	            0.0000179 	        27924.1356379 
114 	     56.500 	            0.0020296 	            0.0000179 	        27924.3410190 
115 	     57.000 	            0.0020476 	            0.0000179 	        27924.1051078 
116 	     57.500 	            0.0020654 	            0.0000179 	        27924.4103199 
117 	     58.000 	            0.0020834 	            0.0000179 	        27924.3210774 
118 	     58.500 	            0.0021012 	            0.0000179 	        27924.4821882 
119 	     59.000 	            0.0021192 	            0.0000179 	        27924.2476654 
120 	     59.500 	            0.0021371 	            0.0000179 	        27924.3029147 
121 	     60.000 	            0.0021550 	            0.0000180 	        27923.6346220 
122 	     60.500 	            0.0021729 	            0.0000178 	        27924.4454361 
123 	     61.000 	            0.0021908 	            0.0000179 	        27924.3922646 
124 	     61.500 	            0.0022087 	            0.0000179 	        27924.7084465 
125 	     62.000 	            0.0022266 	            0.0000179 	        27924.9142637 
126 	     62.500 	            0.0022445 	            0.0000179 	        27924.6422680 
127 	     63.000 	            0.0022624 	            0.0000179 	        27924.5958174 
128 	     63.500 	            0.0022803 	            0.0000179 	        27924.4264579 
129 	     64.000 	            0.0022982 	            0.0000179 	        27924.5729857 
130 	     64.500 	            0.0023161 	            0.0000179 	        27924.2244011 
131 	     65.000 	            0.0023340 	            0.0000179 	        27924.3021063 
132 	     65.500 	            0.0023519 	            0.0000179 	        27924.5353813 
133 	     66.000 	            0.0023699 	            0.0000180 	        27923.9141809 
134 	     66.500 	            0.0023877 	            0.0000178 	        27924.6593357 
135 	     67.000 	            0.0024056 	            0.0000179 	        27924.6351356 
136 	     67.500 	            0.0024236 	            0.0000179 	        27924.3668899 
137 	     68.000 	            0.0024414 	            0.0000179 	        27924.8023141 
138 	     68.500 	            0.0024594 	            0.0000179 	        27924.4171329 
