        248.008	       1          31.500	        1.4507075482	        0.0000000176	      183.3820157736	        0.0121143139
        243.242	       2          31.500	        1.4507070081	        0.0000000121	      183.0096003742	        0.0083615247
        229.129	       3          31.500	        1.4507071271	        0.0000000138	      183.0916571218	        0.0094850831
        206.211	       4          31.500	        1.4507081689	        0.0000000113	      183.8099714633	        0.0078200922
        175.368	       5          31.500	        1.4507098116	        0.0000000092	      184.9425071338	        0.0063114921
        137.786	       6          31.500	        1.4507107258	        0.0000000120	      185.5727605746	        0.0082852672
         94.908	       7          31.500	        1.4507097785	        0.0000000107	      184.9196806915	        0.0073905443
         48.384	       8          31.500	        1.4507079966	        0.0000000086	      183.6911538755	        0.0059287051
         -0.000	       9          31.500	        1.4507076541	        0.0000000053	      183.4549817765	        0.0036222473
        -48.384	       10         31.500	        1.4507081359	        0.0000000091	      183.7871608504	        0.0062933961
        -94.909	       11         31.500	        1.4507083613	        0.0000000065	      183.9425814906	        0.0045009373
       -137.786	       12         31.500	        1.4507080410	        0.0000000138	      183.7217615544	        0.0094872730
       -175.368	       13         31.500	        1.4507080525	        0.0000000141	      183.7297095759	        0.0097451500
       -206.211	       14         31.500	        1.4507085066	        0.0000000114	      184.0427681119	        0.0078881153
       -229.129	       15         31.500	        1.4507089521	        0.0000000126	      184.3499325241	        0.0086999292
       -243.242	       16         31.500	        1.4507098014	        0.0000000107	      184.9354312445	        0.0073882471
       -248.008	       17         31.500	        1.4507112335	        0.0000000064	      185.9228005601	        0.0043893145
       -243.242	       18         31.500	        1.4507122283	        0.0000000040	      186.6086811102	        0.0027344636
       -229.129	       19         31.500	        1.4507116243	        0.0000000048	      186.1922182804	        0.0033433300
       -206.211	       20         31.500	        1.4507103178	        0.0000000086	      185.2914716587	        0.0059266210
       -175.368	       21         31.500	        1.4507092151	        0.0000000040	      184.5312379094	        0.0027888843
       -137.785	       22         31.500	        1.4507083430	        0.0000000057	      183.9299955422	        0.0039496682
        -94.908	       23         31.500	        1.4507078464	        0.0000000051	      183.5876183346	        0.0035425095
        -48.383	       24         31.500	        1.4507073953	        0.0000000059	      183.2765900486	        0.0040662718
          0.001	       25         31.500	        1.4507070016	        0.0000000099	      183.0051238425	        0.0068503465
         48.384	       26         31.500	        1.4507068021	        0.0000000036	      182.8675992058	        0.0024757499
         94.909	       27         31.500	        1.4507067450	        0.0000000030	      182.8282213024	        0.0020354420
        137.786	       28         31.500	        1.4507066069	        0.0000000027	      182.7330373575	        0.0018467225
        175.368	       29         31.500	        1.4507067880	        0.0000000051	      182.8578987686	        0.0035351339
        206.211	       30         31.500	        1.4507071990	        0.0000000046	      183.1412738986	        0.0031849763
        229.129	       31         31.500	        1.4507076642	        0.0000000056	      183.4619623602	        0.0038784438
        243.242	       32         31.500	        1.4507079746	        0.0000000053	      183.6760092837	        0.0036868949
