        249.779	    1          -10.500	        1.4507092935	        0.0000000103	      184.5852752283	        0.0070952856
        244.980	    2          -10.500	        1.4507094068	        0.0000000105	      184.6633899860	        0.0072357062
        230.766	    3          -10.500	        1.4507097159	        0.0000000073	      184.8765194833	        0.0050637761
        207.684	    4          -10.500	        1.4507110772	        0.0000000090	      185.8150537866	        0.0062012388
        176.621	    5          -10.500	        1.4507135199	        0.0000000107	      187.4991557759	        0.0074015127
        138.770	    6          -10.500	        1.4507158017	        0.0000000064	      189.0723640088	        0.0043780770
         95.586	    7          -10.500	        1.4507155892	        0.0000000054	      188.9258353369	        0.0037442966
         48.729	    8          -10.500	        1.4507140928	        0.0000000099	      187.8941471767	        0.0068110629
         -0.000	    9          -10.500	        1.4507131689	        0.0000000121	      187.2571406028	        0.0083227241
        -48.730	    10         -10.500	        1.4507132803	        0.0000000042	      187.3339605832	        0.0028732473
        -95.587	    11         -10.500	        1.4507134959	        0.0000000030	      187.4826435473	        0.0021016097
       -138.770	    12         -10.500	        1.4507133959	        0.0000000038	      187.4137031850	        0.0026526405
       -176.621	    13         -10.500	        1.4507127021	        0.0000000031	      186.9353273094	        0.0021258396
       -207.684	    14         -10.500	        1.4507121152	        0.0000000071	      186.5307303902	        0.0049058004
       -230.766	    15         -10.500	        1.4507115299	        0.0000000058	      186.1271537717	        0.0039803909
       -244.980	    16         -10.500	        1.4507112343	        0.0000000049	      185.9233582569	        0.0033501688
       -249.779	    17         -10.500	        1.4507116394	        0.0000000032	      186.2026629964	        0.0021996164
       -244.980	    18         -10.500	        1.4507118329	        0.0000000050	      186.3360842328	        0.0034186398
       -230.766	    19         -10.500	        1.4507113205	        0.0000000054	      185.9828278087	        0.0036978325
       -207.684	    20         -10.500	        1.4507105494	        0.0000000027	      185.4511391112	        0.0018289796
       -176.620	    21         -10.500	        1.4507097821	        0.0000000051	      184.9221588713	        0.0035128546
       -138.770	    22         -10.500	        1.4507092790	        0.0000000041	      184.5752718026	        0.0027994521
        -95.586	    23         -10.500	        1.4507092245	        0.0000000055	      184.5377015527	        0.0037582039
        -48.729	    24         -10.500	        1.4507093502	        0.0000000064	      184.6243592083	        0.0044301735
          0.001	    25         -10.500	        1.4507087781	        0.0000000028	      184.2299824286	        0.0019380520
         48.730	    26         -10.500	        1.4507085228	        0.0000000132	      184.0539696303	        0.0091211146
         95.587	    27         -10.500	        1.4507085753	        0.0000000167	      184.0901324119	        0.0115369780
        138.770	    28         -10.500	        1.4507087411	        0.0000000114	      184.2044140550	        0.0078253320
        176.621	    29         -10.500	        1.4507092159	        0.0000000081	      184.5317864079	        0.0055871172
        207.684	    30         -10.500	        1.4507096465	        0.0000000176	      184.8286980943	        0.0121437198
        230.766	    31         -10.500	        1.4507096846	        0.0000000056	      184.8549421554	        0.0038421604
        244.980	    32         -10.500	        1.4507094125	        0.0000000119	      184.6673408917	        0.0082096294
