        249.779	               0.000	             -10.500	        1.4504716064	        0.0000000088	      101.6877158223	        0.0060521674
        230.766	              95.586	             -10.500	        1.4504731606	        0.0000000052	      102.7593361563	        0.0035581403
        176.621	             176.621	             -10.500	        1.4504751057	        0.0000000071	      104.1004987280	        0.0049240385
         95.586	             230.766	             -10.500	        1.4504676115	        0.0000000083	       98.9331929736	        0.0057249997
         -0.000	             249.779	             -10.500	        1.4504655691	        0.0000000103	       97.5249784934	        0.0071149065
        -95.587	             230.766	             -10.500	        1.4504595681	        0.0000000070	       93.3872688853	        0.0048549793
       -176.621	             176.621	             -10.500	        1.4504486997	        0.0000000089	       85.8934982775	        0.0061055147
       -230.766	              95.586	             -10.500	        1.4504419243	        0.0000000064	       81.2218876085	        0.0043826099
       -249.779	              -0.000	             -10.500	        1.4504399793	        0.0000000088	       79.8807645207	        0.0060451054
       -230.766	             -95.587	             -10.500	        1.4504425053	        0.0000000061	       81.6224890967	        0.0042016789
       -176.620	            -176.621	             -10.500	        1.4504488602	        0.0000000039	       86.0041811981	        0.0026780403
        -95.586	            -230.766	             -10.500	        1.4504541860	        0.0000000071	       89.6763269675	        0.0049171220
          0.001	            -249.779	             -10.500	        1.4504608499	        0.0000000050	       94.2710538793	        0.0034317788
         95.587	            -230.766	             -10.500	        1.4504658826	        0.0000000068	       97.7411703817	        0.0046984141
        176.621	            -176.620	             -10.500	        1.4504702615	        0.0000000077	      100.7604219859	        0.0053208630
        230.766	             -95.586	             -10.500	        1.4504740238	        0.0000000046	      103.3544917537	        0.0031706567
