# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000170 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000349 	            0.0000179 	        27993.7015978 
3 	      1.000 	            0.0000528 	            0.0000179 	        27931.3846101 
4 	      1.500 	            0.0000707 	            0.0000179 	        27937.4105024 
5 	      2.000 	            0.0000886 	            0.0000179 	        27935.6639552 
6 	      2.500 	            0.0001065 	            0.0000179 	        27934.7209388 
7 	      3.000 	            0.0001245 	            0.0000179 	        27928.9804630 
8 	      3.500 	            0.0001423 	            0.0000179 	        27932.1478841 
9 	      4.000 	            0.0001603 	            0.0000179 	        27930.1021261 
10 	      4.500 	            0.0001782 	            0.0000179 	        27928.5241073 
11 	      5.000 	            0.0001961 	            0.0000179 	        27927.4822190 
12 	      5.500 	            0.0002140 	            0.0000179 	        27931.3068818 
13 	      6.000 	            0.0002319 	            0.0000179 	        27930.1262719 
14 	      6.500 	            0.0002498 	            0.0000179 	        27931.4039903 
15 	      7.000 	            0.0002677 	            0.0000179 	        27926.1171297 
16 	      7.500 	            0.0002856 	            0.0000179 	        27928.1062597 
17 	      8.000 	            0.0003035 	            0.0000179 	        27928.7716947 
18 	      8.500 	            0.0003214 	            0.0000179 	        27925.9263757 
19 	      9.000 	            0.0003393 	            0.0000179 	        27927.3675810 
20 	      9.500 	            0.0003572 	            0.0000179 	        27928.6893672 
21 	     10.000 	            0.0003752 	            0.0000180 	        27924.7054475 
22 	     10.500 	            0.0003930 	            0.0000179 	        27928.1790999 
23 	     11.000 	            0.0004109 	            0.0000179 	        27926.9154059 
24 	     11.500 	            0.0004288 	            0.0000179 	        27926.9386121 
25 	     12.000 	            0.0004467 	            0.0000179 	        27927.2126067 
26 	     12.500 	            0.0004647 	            0.0000179 	        27926.3467957 
27 	     13.000 	            0.0004826 	            0.0000179 	        27926.3601125 
28 	     13.500 	            0.0005005 	            0.0000179 	        27926.5750218 
29 	     14.000 	            0.0005183 	            0.0000179 	        27927.2384521 
30 	     14.500 	            0.0005363 	            0.0000179 	        27927.2453757 
31 	     15.000 	            0.0005542 	            0.0000179 	        27925.2759271 
32 	     15.500 	            0.0005721 	            0.0000179 	        27927.0298868 
33 	     16.000 	            0.0005900 	            0.0000179 	        27926.0847935 
34 	     16.500 	            0.0006079 	            0.0000179 	        27926.5910518 
35 	     17.000 	            0.0006258 	            0.0000179 	        27925.9596081 
36 	     17.500 	            0.0006437 	            0.0000179 	        27927.6677035 
37 	     18.000 	            0.0006616 	            0.0000179 	        27926.4503589 
38 	     18.500 	            0.0006795 	            0.0000179 	        27926.4920253 
39 	     19.000 	            0.0006974 	            0.0000179 	        27925.4304024 
40 	     19.500 	            0.0007153 	            0.0000179 	        27925.6523137 
41 	     20.000 	            0.0007332 	            0.0000179 	        27926.5384616 
42 	     20.500 	            0.0007511 	            0.0000179 	        27925.9167941 
43 	     21.000 	            0.0007690 	            0.0000179 	        27926.1057948 
44 	     21.500 	            0.0007869 	            0.0000179 	        27925.9382174 
45 	     22.000 	            0.0008049 	            0.0000179 	        27925.6626121 
46 	     22.500 	            0.0008227 	            0.0000179 	        27926.7617356 
47 	     23.000 	            0.0008407 	            0.0000179 	        27925.7138290 
48 	     23.500 	            0.0008585 	            0.0000179 	        27926.3393688 
49 	     24.000 	            0.0008765 	            0.0000179 	        27925.0620676 
50 	     24.500 	            0.0008943 	            0.0000179 	        27926.5792995 
51 	     25.000 	            0.0009123 	            0.0000179 	        27925.8474740 
52 	     25.500 	            0.0009302 	            0.0000179 	        27926.0242162 
53 	     26.000 	            0.0009481 	            0.0000179 	        27925.5688655 
54 	     26.500 	            0.0009660 	            0.0000179 	        27925.1352576 
55 	     27.000 	            0.0009839 	            0.0000179 	        27925.5987069 
56 	     27.500 	            0.0010018 	            0.0000179 	        27925.4318357 
57 	     28.000 	            0.0010197 	            0.0000179 	        27925.1780529 
58 	     28.500 	            0.0010376 	            0.0000179 	        27925.9739882 
59 	     29.000 	            0.0010556 	            0.0000180 	        27924.6603125 
60 	     29.500 	            0.0010734 	            0.0000179 	        27926.0488053 
61 	     30.000 	            0.0010913 	            0.0000179 	        27925.4111934 
62 	     30.500 	            0.0011093 	            0.0000179 	        27925.0213444 
63 	     31.000 	            0.0011271 	            0.0000179 	        27925.3175804 
64 	     31.500 	            0.0011451 	            0.0000179 	        27925.1523640 
65 	     32.000 	            0.0011630 	            0.0000179 	        27924.6599564 
66 	     32.500 	            0.0011809 	            0.0000179 	        27925.4397519 
67 	     33.000 	            0.0011988 	            0.0000179 	        27924.8910794 
68 	     33.500 	            0.0012167 	            0.0000179 	        27924.8097214 
69 	     34.000 	            0.0012346 	            0.0000179 	        27925.0090936 
70 	     34.500 	            0.0012525 	            0.0000179 	        27925.3390183 
71 	     35.000 	            0.0012704 	            0.0000179 	        27924.9723931 
72 	     35.500 	            0.0012883 	            0.0000179 	        27925.1087057 
73 	     36.000 	            0.0013062 	            0.0000179 	        27925.3088458 
74 	     36.500 	            0.0013241 	            0.0000179 	        27925.3257867 
75 	     37.000 	            0.0013420 	            0.0000179 	        27925.0553679 
76 	     37.500 	            0.0013599 	            0.0000179 	        27924.6971413 
77 	     38.000 	            0.0013779 	            0.0000179 	        27924.3596239 
78 	     38.500 	            0.0013957 	            0.0000179 	        27925.2810965 
79 	     39.000 	            0.0014136 	            0.0000179 	        27925.3375390 
80 	     39.500 	            0.0014316 	            0.0000179 	        27924.9160358 
81 	     40.000 	            0.0014495 	            0.0000179 	        27924.7180525 
82 	     40.500 	            0.0014673 	            0.0000179 	        27925.6376110 
83 	     41.000 	            0.0014853 	            0.0000180 	        27924.2432971 
84 	     41.500 	            0.0015032 	            0.0000179 	        27924.6389495 
85 	     42.000 	            0.0015211 	            0.0000179 	        27924.5161390 
86 	     42.500 	            0.0015390 	            0.0000179 	        27924.5185043 
87 	     43.000 	            0.0015569 	            0.0000179 	        27924.4161106 
88 	     43.500 	            0.0015748 	            0.0000179 	        27924.9457941 
89 	     44.000 	            0.0015927 	            0.0000179 	        27924.2126758 
90 	     44.500 	            0.0016106 	            0.0000179 	        27924.7866019 
91 	     45.000 	            0.0016285 	            0.0000179 	        27924.7704188 
92 	     45.500 	            0.0016464 	            0.0000179 	        27924.7474471 
93 	     46.000 	            0.0016644 	            0.0000179 	        27924.2038822 
94 	     46.500 	            0.0016822 	            0.0000179 	        27924.7174198 
95 	     47.000 	            0.0017002 	            0.0000179 	        27924.4800161 
96 	     47.500 	            0.0017181 	            0.0000179 	        27924.3821280 
97 	     48.000 	            0.0017360 	            0.0000179 	        27924.5039615 
98 	     48.500 	            0.0017539 	            0.0000179 	        27924.3579695 
99 	     49.000 	            0.0017717 	            0.0000179 	        27925.0233967 
100 	     49.500 	            0.0017897 	            0.0000179 	        27924.4090324 
101 	     50.000 	            0.0018076 	            0.0000179 	        27923.7905683 
102 	     50.500 	            0.0018255 	            0.0000178 	        27924.6550522 
103 	     51.000 	            0.0018434 	            0.0000179 	        27924.2708491 
104 	     51.500 	            0.0018613 	            0.0000179 	        27924.8214766 
105 	     52.000 	            0.0018792 	            0.0000179 	        27924.1903709 
106 	     52.500 	            0.0018971 	            0.0000179 	        27924.4862584 
107 	     53.000 	            0.0019150 	            0.0000179 	        27924.1510007 
108 	     53.500 	            0.0019329 	            0.0000179 	        27924.5631134 
109 	     54.000 	            0.0019509 	            0.0000179 	        27923.9383234 
110 	     54.500 	            0.0019687 	            0.0000179 	        27924.3450147 
111 	     55.000 	            0.0019866 	            0.0000179 	        27924.6020204 
112 	     55.500 	            0.0020046 	            0.0000179 	        27924.4013413 
113 	     56.000 	            0.0020225 	            0.0000179 	        27924.0070317 
114 	     56.500 	            0.0020404 	            0.0000179 	        27924.5548066 
115 	     57.000 	            0.0020583 	            0.0000179 	        27924.2910615 
116 	     57.500 	            0.0020762 	            0.0000179 	        27924.5461459 
