# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000180 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000359 	            0.0000179 	        27912.2465732 
3 	      1.000 	            0.0000538 	            0.0000179 	        27924.5603933 
4 	      1.500 	            0.0000717 	            0.0000179 	        27911.9470562 
5 	      2.000 	            0.0000896 	            0.0000179 	        27927.1640964 
6 	      2.500 	            0.0001075 	            0.0000179 	        27925.1450344 
7 	      3.000 	            0.0001254 	            0.0000179 	        27925.0181539 
8 	      3.500 	            0.0001433 	            0.0000179 	        27923.8784075 
9 	      4.000 	            0.0001612 	            0.0000179 	        27923.7959171 
10 	      4.500 	            0.0001791 	            0.0000179 	        27929.6348070 
11 	      5.000 	            0.0001970 	            0.0000179 	        27927.9394237 
12 	      5.500 	            0.0002149 	            0.0000179 	        27922.6413448 
13 	      6.000 	            0.0002328 	            0.0000179 	        27925.2835726 
14 	      6.500 	            0.0002507 	            0.0000179 	        27925.2439752 
15 	      7.000 	            0.0002686 	            0.0000179 	        27926.4029282 
16 	      7.500 	            0.0002865 	            0.0000179 	        27925.8815856 
17 	      8.000 	            0.0003044 	            0.0000179 	        27926.4576595 
18 	      8.500 	            0.0003223 	            0.0000179 	        27926.0238367 
19 	      9.000 	            0.0003402 	            0.0000179 	        27927.6797282 
20 	      9.500 	            0.0003581 	            0.0000179 	        27926.7128683 
21 	     10.000 	            0.0003761 	            0.0000179 	        27925.2628994 
22 	     10.500 	            0.0003939 	            0.0000179 	        27926.2208725 
23 	     11.000 	            0.0004118 	            0.0000179 	        27926.3796016 
24 	     11.500 	            0.0004298 	            0.0000179 	        27924.6511862 
25 	     12.000 	            0.0004477 	            0.0000179 	        27925.6044424 
26 	     12.500 	            0.0004656 	            0.0000179 	        27926.9599700 
27 	     13.000 	            0.0004835 	            0.0000179 	        27925.7033538 
28 	     13.500 	            0.0005014 	            0.0000179 	        27924.8804465 
29 	     14.000 	            0.0005193 	            0.0000179 	        27925.7445311 
30 	     14.500 	            0.0005372 	            0.0000179 	        27925.3597245 
31 	     15.000 	            0.0005551 	            0.0000179 	        27926.7996944 
32 	     15.500 	            0.0005730 	            0.0000179 	        27926.1009329 
33 	     16.000 	            0.0005909 	            0.0000179 	        27926.4548745 
34 	     16.500 	            0.0006088 	            0.0000179 	        27925.6067804 
35 	     17.000 	            0.0006267 	            0.0000179 	        27925.7343568 
36 	     17.500 	            0.0006446 	            0.0000179 	        27927.1102679 
37 	     18.000 	            0.0006625 	            0.0000179 	        27926.2527583 
38 	     18.500 	            0.0006804 	            0.0000179 	        27924.9828540 
39 	     19.000 	            0.0006983 	            0.0000179 	        27925.0385559 
40 	     19.500 	            0.0007162 	            0.0000179 	        27926.0948294 
41 	     20.000 	            0.0007342 	            0.0000179 	        27924.9707611 
42 	     20.500 	            0.0007521 	            0.0000179 	        27924.5611297 
43 	     21.000 	            0.0007699 	            0.0000179 	        27926.3783113 
44 	     21.500 	            0.0007879 	            0.0000179 	        27924.7271626 
45 	     22.000 	            0.0008058 	            0.0000179 	        27925.2005153 
46 	     22.500 	            0.0008237 	            0.0000179 	        27925.9660816 
47 	     23.000 	            0.0008416 	            0.0000179 	        27925.5253349 
48 	     23.500 	            0.0008595 	            0.0000179 	        27924.8049291 
49 	     24.000 	            0.0008774 	            0.0000179 	        27924.2853300 
50 	     24.500 	            0.0008953 	            0.0000179 	        27924.6330092 
51 	     25.000 	            0.0009132 	            0.0000179 	        27924.8500465 
52 	     25.500 	            0.0009311 	            0.0000179 	        27924.8681310 
53 	     26.000 	            0.0009490 	            0.0000179 	        27925.1081930 
54 	     26.500 	            0.0009669 	            0.0000179 	        27924.7354638 
55 	     27.000 	            0.0009848 	            0.0000179 	        27925.1415481 
56 	     27.500 	            0.0010027 	            0.0000179 	        27924.7971556 
57 	     28.000 	            0.0010207 	            0.0000179 	        27924.6554111 
58 	     28.500 	            0.0010386 	            0.0000179 	        27924.5924590 
59 	     29.000 	            0.0010565 	            0.0000179 	        27924.6023113 
60 	     29.500 	            0.0010744 	            0.0000179 	        27925.0768681 
61 	     30.000 	            0.0010923 	            0.0000179 	        27924.1142071 
62 	     30.500 	            0.0011102 	            0.0000179 	        27924.1565136 
63 	     31.000 	            0.0011281 	            0.0000179 	        27924.7809536 
64 	     31.500 	            0.0011460 	            0.0000179 	        27924.4301963 
65 	     32.000 	            0.0011639 	            0.0000179 	        27924.5759059 
66 	     32.500 	            0.0011818 	            0.0000179 	        27924.8587675 
67 	     33.000 	            0.0011997 	            0.0000179 	        27924.1645237 
68 	     33.500 	            0.0012176 	            0.0000179 	        27924.8631137 
69 	     34.000 	            0.0012355 	            0.0000179 	        27924.8003392 
70 	     34.500 	            0.0012534 	            0.0000179 	        27924.1644590 
71 	     35.000 	            0.0012713 	            0.0000179 	        27924.2538442 
72 	     35.500 	            0.0012892 	            0.0000179 	        27924.3787984 
73 	     36.000 	            0.0013071 	            0.0000179 	        27924.6831440 
74 	     36.500 	            0.0013250 	            0.0000179 	        27924.9320676 
75 	     37.000 	            0.0013430 	            0.0000179 	        27924.1619305 
76 	     37.500 	            0.0013609 	            0.0000179 	        27924.1515408 
77 	     38.000 	            0.0013788 	            0.0000179 	        27924.6030360 
78 	     38.500 	            0.0013967 	            0.0000179 	        27924.4813606 
79 	     39.000 	            0.0014146 	            0.0000179 	        27923.8506074 
80 	     39.500 	            0.0014325 	            0.0000179 	        27924.2995639 
81 	     40.000 	            0.0014504 	            0.0000179 	        27924.0845295 
82 	     40.500 	            0.0014683 	            0.0000179 	        27924.1824075 
83 	     41.000 	            0.0014862 	            0.0000179 	        27924.2506491 
84 	     41.500 	            0.0015042 	            0.0000180 	        27923.3823336 
85 	     42.000 	            0.0015220 	            0.0000179 	        27924.0591792 
86 	     42.500 	            0.0015399 	            0.0000179 	        27923.8956994 
87 	     43.000 	            0.0015578 	            0.0000179 	        27924.4562198 
88 	     43.500 	            0.0015758 	            0.0000179 	        27924.0325791 
89 	     44.000 	            0.0015937 	            0.0000179 	        27924.1668598 
90 	     44.500 	            0.0016115 	            0.0000179 	        27924.4181836 
91 	     45.000 	            0.0016295 	            0.0000179 	        27924.2528606 
92 	     45.500 	            0.0016474 	            0.0000179 	        27924.1319742 
93 	     46.000 	            0.0016653 	            0.0000179 	        27924.4929120 
94 	     46.500 	            0.0016832 	            0.0000179 	        27924.6295121 
95 	     47.000 	            0.0017011 	            0.0000179 	        27924.3613250 
96 	     47.500 	            0.0017190 	            0.0000179 	        27924.3348268 
97 	     48.000 	            0.0017369 	            0.0000179 	        27924.1110234 
98 	     48.500 	            0.0017548 	            0.0000179 	        27924.1700498 
99 	     49.000 	            0.0017727 	            0.0000179 	        27924.3795299 
100 	     49.500 	            0.0017906 	            0.0000179 	        27924.0373511 
101 	     50.000 	            0.0018085 	            0.0000179 	        27924.1892014 
102 	     50.500 	            0.0018264 	            0.0000179 	        27924.2320769 
103 	     51.000 	            0.0018443 	            0.0000179 	        27924.0436609 
104 	     51.500 	            0.0018622 	            0.0000179 	        27924.0882080 
105 	     52.000 	            0.0018801 	            0.0000179 	        27924.3629450 
106 	     52.500 	            0.0018981 	            0.0000179 	        27923.8366944 
107 	     53.000 	            0.0019160 	            0.0000179 	        27924.1645379 
108 	     53.500 	            0.0019339 	            0.0000179 	        27923.7092960 
109 	     54.000 	            0.0019518 	            0.0000179 	        27924.0790828 
110 	     54.500 	            0.0019697 	            0.0000179 	        27923.7728256 
111 	     55.000 	            0.0019876 	            0.0000179 	        27923.9048335 
112 	     55.500 	            0.0020055 	            0.0000179 	        27923.9718682 
113 	     56.000 	            0.0020234 	            0.0000179 	        27924.2945401 
114 	     56.500 	            0.0020413 	            0.0000179 	        27924.0356875 
115 	     57.000 	            0.0020592 	            0.0000179 	        27924.4352327 
