# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000062 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000241 	            0.0000179 	        27882.2023981 
3 	      1.000 	            0.0000420 	            0.0000179 	        27912.4811682 
4 	      1.500 	            0.0000599 	            0.0000179 	        27923.0684563 
5 	      2.000 	            0.0000778 	            0.0000179 	        27926.3614253 
6 	      2.500 	            0.0000957 	            0.0000179 	        27917.7702286 
7 	      3.000 	            0.0001136 	            0.0000179 	        27930.3666093 
8 	      3.500 	            0.0001315 	            0.0000179 	        27921.5083840 
9 	      4.000 	            0.0001494 	            0.0000179 	        27926.8278617 
10 	      4.500 	            0.0001673 	            0.0000179 	        27923.6926924 
11 	      5.000 	            0.0001852 	            0.0000179 	        27929.9446650 
12 	      5.500 	            0.0002032 	            0.0000180 	        27922.0242893 
13 	      6.000 	            0.0002210 	            0.0000179 	        27927.7347509 
14 	      6.500 	            0.0002390 	            0.0000179 	        27925.6106912 
15 	      7.000 	            0.0002569 	            0.0000179 	        27924.4676836 
16 	      7.500 	            0.0002748 	            0.0000179 	        27922.5840702 
17 	      8.000 	            0.0002927 	            0.0000179 	        27925.9345936 
18 	      8.500 	            0.0003106 	            0.0000179 	        27925.9659639 
19 	      9.000 	            0.0003285 	            0.0000179 	        27926.7658999 
20 	      9.500 	            0.0003464 	            0.0000179 	        27926.6852539 
21 	     10.000 	            0.0003643 	            0.0000179 	        27925.5114298 
22 	     10.500 	            0.0003822 	            0.0000179 	        27926.5470942 
23 	     11.000 	            0.0004001 	            0.0000179 	        27926.9124511 
24 	     11.500 	            0.0004180 	            0.0000179 	        27924.7666136 
25 	     12.000 	            0.0004359 	            0.0000179 	        27926.4704047 
26 	     12.500 	            0.0004538 	            0.0000179 	        27925.8622876 
27 	     13.000 	            0.0004717 	            0.0000179 	        27925.4487979 
28 	     13.500 	            0.0004896 	            0.0000179 	        27926.0340149 
29 	     14.000 	            0.0005075 	            0.0000179 	        27925.2557916 
30 	     14.500 	            0.0005254 	            0.0000179 	        27925.1172722 
31 	     15.000 	            0.0005433 	            0.0000179 	        27926.4686313 
32 	     15.500 	            0.0005613 	            0.0000180 	        27923.8606533 
33 	     16.000 	            0.0005792 	            0.0000179 	        27924.5493208 
34 	     16.500 	            0.0005971 	            0.0000179 	        27924.7262880 
35 	     17.000 	            0.0006150 	            0.0000179 	        27925.5887135 
36 	     17.500 	            0.0006329 	            0.0000179 	        27924.8909065 
37 	     18.000 	            0.0006507 	            0.0000179 	        27926.3365266 
38 	     18.500 	            0.0006687 	            0.0000179 	        27925.7745646 
39 	     19.000 	            0.0006866 	            0.0000179 	        27924.7992682 
40 	     19.500 	            0.0007045 	            0.0000179 	        27925.6057296 
41 	     20.000 	            0.0007224 	            0.0000179 	        27924.9425577 
42 	     20.500 	            0.0007403 	            0.0000179 	        27924.6874104 
43 	     21.000 	            0.0007582 	            0.0000179 	        27925.6947296 
44 	     21.500 	            0.0007761 	            0.0000179 	        27925.4208050 
45 	     22.000 	            0.0007940 	            0.0000179 	        27925.3913580 
46 	     22.500 	            0.0008119 	            0.0000179 	        27925.6706694 
47 	     23.000 	            0.0008298 	            0.0000179 	        27924.7473662 
48 	     23.500 	            0.0008478 	            0.0000179 	        27923.5951289 
49 	     24.000 	            0.0008657 	            0.0000179 	        27924.3445297 
50 	     24.500 	            0.0008835 	            0.0000179 	        27925.8791057 
51 	     25.000 	            0.0009015 	            0.0000180 	        27923.9588102 
52 	     25.500 	            0.0009194 	            0.0000179 	        27924.5461883 
53 	     26.000 	            0.0009373 	            0.0000179 	        27925.1747811 
54 	     26.500 	            0.0009552 	            0.0000179 	        27924.4081184 
55 	     27.000 	            0.0009731 	            0.0000179 	        27924.9635544 
56 	     27.500 	            0.0009910 	            0.0000179 	        27924.5922647 
57 	     28.000 	            0.0010089 	            0.0000179 	        27924.8906330 
58 	     28.500 	            0.0010268 	            0.0000179 	        27924.4469363 
59 	     29.000 	            0.0010447 	            0.0000179 	        27924.5503913 
60 	     29.500 	            0.0010626 	            0.0000179 	        27924.3572562 
61 	     30.000 	            0.0010805 	            0.0000179 	        27924.7256371 
62 	     30.500 	            0.0010984 	            0.0000179 	        27924.5718801 
63 	     31.000 	            0.0011163 	            0.0000179 	        27924.6707991 
64 	     31.500 	            0.0011342 	            0.0000179 	        27924.5788156 
65 	     32.000 	            0.0011521 	            0.0000179 	        27924.9297901 
66 	     32.500 	            0.0011700 	            0.0000179 	        27924.6034791 
67 	     33.000 	            0.0011880 	            0.0000179 	        27924.1292559 
68 	     33.500 	            0.0012059 	            0.0000179 	        27923.8848667 
69 	     34.000 	            0.0012238 	            0.0000179 	        27924.3882478 
70 	     34.500 	            0.0012417 	            0.0000179 	        27924.3393943 
71 	     35.000 	            0.0012596 	            0.0000179 	        27924.3098958 
72 	     35.500 	            0.0012775 	            0.0000179 	        27924.3371513 
73 	     36.000 	            0.0012954 	            0.0000179 	        27924.6606896 
