# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000179 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000359 	            0.0000179 	        27880.6157592 
3 	      1.000 	            0.0000538 	            0.0000179 	        27911.7963117 
4 	      1.500 	            0.0000717 	            0.0000179 	        27904.3525299 
5 	      2.000 	            0.0000896 	            0.0000179 	        27923.2102966 
6 	      2.500 	            0.0001075 	            0.0000179 	        27918.6839819 
7 	      3.000 	            0.0001254 	            0.0000179 	        27921.6480393 
8 	      3.500 	            0.0001433 	            0.0000179 	        27917.3348077 
9 	      4.000 	            0.0001612 	            0.0000179 	        27920.5118071 
10 	      4.500 	            0.0001791 	            0.0000179 	        27925.0115710 
11 	      5.000 	            0.0001970 	            0.0000179 	        27927.3372176 
12 	      5.500 	            0.0002149 	            0.0000180 	        27920.1105915 
13 	      6.000 	            0.0002328 	            0.0000179 	        27922.8875184 
14 	      6.500 	            0.0002507 	            0.0000179 	        27922.6763286 
15 	      7.000 	            0.0002686 	            0.0000179 	        27925.3854959 
16 	      7.500 	            0.0002865 	            0.0000179 	        27924.5898114 
17 	      8.000 	            0.0003044 	            0.0000179 	        27926.0792680 
18 	      8.500 	            0.0003223 	            0.0000179 	        27926.0262953 
19 	      9.000 	            0.0003402 	            0.0000179 	        27925.5542672 
20 	      9.500 	            0.0003581 	            0.0000179 	        27925.5463482 
21 	     10.000 	            0.0003760 	            0.0000179 	        27925.0038430 
22 	     10.500 	            0.0003940 	            0.0000179 	        27924.9355243 
23 	     11.000 	            0.0004118 	            0.0000179 	        27925.9453118 
24 	     11.500 	            0.0004298 	            0.0000179 	        27923.3664945 
25 	     12.000 	            0.0004477 	            0.0000179 	        27924.7125345 
26 	     12.500 	            0.0004656 	            0.0000179 	        27925.5489807 
27 	     13.000 	            0.0004835 	            0.0000179 	        27924.5584147 
28 	     13.500 	            0.0005014 	            0.0000179 	        27924.4024066 
29 	     14.000 	            0.0005193 	            0.0000179 	        27924.3313644 
30 	     14.500 	            0.0005372 	            0.0000179 	        27924.1504370 
31 	     15.000 	            0.0005551 	            0.0000179 	        27926.3011848 
