# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000116 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000295 	            0.0000179 	        27945.7319015 
3 	      1.000 	            0.0000474 	            0.0000179 	        27915.8975423 
4 	      1.500 	            0.0000653 	            0.0000179 	        27925.3043235 
5 	      2.000 	            0.0000832 	            0.0000179 	        27928.8476898 
6 	      2.500 	            0.0001011 	            0.0000179 	        27924.3568972 
7 	      3.000 	            0.0001190 	            0.0000179 	        27922.3600490 
8 	      3.500 	            0.0001369 	            0.0000179 	        27926.1549021 
9 	      4.000 	            0.0001548 	            0.0000179 	        27925.0204152 
10 	      4.500 	            0.0001727 	            0.0000179 	        27928.7670935 
11 	      5.000 	            0.0001906 	            0.0000179 	        27927.3045023 
12 	      5.500 	            0.0002085 	            0.0000179 	        27926.9381497 
13 	      6.000 	            0.0002264 	            0.0000179 	        27926.3808014 
14 	      6.500 	            0.0002443 	            0.0000179 	        27926.4004711 
15 	      7.000 	            0.0002623 	            0.0000179 	        27924.4996023 
16 	      7.500 	            0.0002801 	            0.0000179 	        27926.7228623 
17 	      8.000 	            0.0002981 	            0.0000179 	        27925.4724567 
18 	      8.500 	            0.0003159 	            0.0000179 	        27926.8503344 
19 	      9.000 	            0.0003339 	            0.0000179 	        27926.1912643 
20 	      9.500 	            0.0003518 	            0.0000179 	        27926.6774742 
21 	     10.000 	            0.0003697 	            0.0000179 	        27925.4846009 
22 	     10.500 	            0.0003876 	            0.0000179 	        27925.9840373 
23 	     11.000 	            0.0004055 	            0.0000179 	        27925.3083951 
24 	     11.500 	            0.0004234 	            0.0000179 	        27926.5061296 
25 	     12.000 	            0.0004413 	            0.0000179 	        27925.5163760 
26 	     12.500 	            0.0004592 	            0.0000179 	        27926.7217635 
27 	     13.000 	            0.0004771 	            0.0000179 	        27926.0341604 
28 	     13.500 	            0.0004950 	            0.0000179 	        27926.3172159 
29 	     14.000 	            0.0005129 	            0.0000179 	        27926.1107482 
30 	     14.500 	            0.0005308 	            0.0000179 	        27925.8241383 
31 	     15.000 	            0.0005487 	            0.0000179 	        27926.2095755 
32 	     15.500 	            0.0005666 	            0.0000179 	        27925.8502649 
33 	     16.000 	            0.0005845 	            0.0000179 	        27925.0699811 
34 	     16.500 	            0.0006024 	            0.0000179 	        27925.1985442 
35 	     17.000 	            0.0006203 	            0.0000179 	        27925.7223151 
36 	     17.500 	            0.0006382 	            0.0000179 	        27925.8624755 
37 	     18.000 	            0.0006562 	            0.0000179 	        27924.9338868 
38 	     18.500 	            0.0006741 	            0.0000179 	        27925.5248343 
39 	     19.000 	            0.0006920 	            0.0000179 	        27925.2062956 
40 	     19.500 	            0.0007099 	            0.0000179 	        27925.7932696 
41 	     20.000 	            0.0007278 	            0.0000179 	        27925.5519899 
42 	     20.500 	            0.0007457 	            0.0000179 	        27925.2633990 
43 	     21.000 	            0.0007636 	            0.0000179 	        27925.1839507 
44 	     21.500 	            0.0007815 	            0.0000179 	        27925.8491227 
45 	     22.000 	            0.0007994 	            0.0000179 	        27924.8665723 
46 	     22.500 	            0.0008173 	            0.0000179 	        27925.7654766 
47 	     23.000 	            0.0008352 	            0.0000179 	        27925.0855810 
48 	     23.500 	            0.0008531 	            0.0000179 	        27925.6685607 
49 	     24.000 	            0.0008710 	            0.0000179 	        27924.7203791 
50 	     24.500 	            0.0008889 	            0.0000179 	        27925.4982747 
51 	     25.000 	            0.0009068 	            0.0000179 	        27924.8984288 
52 	     25.500 	            0.0009248 	            0.0000179 	        27924.4910352 
53 	     26.000 	            0.0009427 	            0.0000179 	        27924.1644900 
54 	     26.500 	            0.0009605 	            0.0000179 	        27925.2521227 
55 	     27.000 	            0.0009785 	            0.0000179 	        27924.7117587 
56 	     27.500 	            0.0009963 	            0.0000179 	        27925.4252966 
57 	     28.000 	            0.0010143 	            0.0000179 	        27925.1182479 
58 	     28.500 	            0.0010322 	            0.0000179 	        27925.1514588 
59 	     29.000 	            0.0010501 	            0.0000179 	        27924.6498628 
60 	     29.500 	            0.0010680 	            0.0000179 	        27924.8508658 
61 	     30.000 	            0.0010859 	            0.0000179 	        27924.6612881 
62 	     30.500 	            0.0011038 	            0.0000179 	        27924.6419154 
63 	     31.000 	            0.0011217 	            0.0000179 	        27924.5588331 
64 	     31.500 	            0.0011396 	            0.0000179 	        27924.6521741 
65 	     32.000 	            0.0011575 	            0.0000179 	        27924.5457790 
66 	     32.500 	            0.0011754 	            0.0000179 	        27924.6668676 
67 	     33.000 	            0.0011933 	            0.0000179 	        27924.6616311 
68 	     33.500 	            0.0012112 	            0.0000179 	        27924.8694594 
69 	     34.000 	            0.0012292 	            0.0000179 	        27924.1555200 
70 	     34.500 	            0.0012470 	            0.0000179 	        27924.7310960 
71 	     35.000 	            0.0012650 	            0.0000179 	        27924.3834375 
72 	     35.500 	            0.0012829 	            0.0000179 	        27924.7151915 
73 	     36.000 	            0.0013008 	            0.0000179 	        27924.2613495 
74 	     36.500 	            0.0013187 	            0.0000179 	        27924.6855280 
75 	     37.000 	            0.0013366 	            0.0000179 	        27924.1999863 
76 	     37.500 	            0.0013545 	            0.0000179 	        27924.7605455 
77 	     38.000 	            0.0013724 	            0.0000179 	        27924.4158350 
78 	     38.500 	            0.0013903 	            0.0000179 	        27924.4035962 
79 	     39.000 	            0.0014082 	            0.0000179 	        27924.3141763 
80 	     39.500 	            0.0014261 	            0.0000179 	        27924.1831108 
81 	     40.000 	            0.0014440 	            0.0000179 	        27924.0940264 
82 	     40.500 	            0.0014619 	            0.0000179 	        27924.4331981 
83 	     41.000 	            0.0014799 	            0.0000179 	        27924.0046209 
84 	     41.500 	            0.0014977 	            0.0000179 	        27924.1754583 
85 	     42.000 	            0.0015156 	            0.0000179 	        27924.8451181 
86 	     42.500 	            0.0015335 	            0.0000179 	        27924.5309953 
87 	     43.000 	            0.0015515 	            0.0000179 	        27924.1534877 
88 	     43.500 	            0.0015694 	            0.0000179 	        27924.4242929 
89 	     44.000 	            0.0015873 	            0.0000179 	        27924.3152594 
90 	     44.500 	            0.0016052 	            0.0000179 	        27924.3620978 
91 	     45.000 	            0.0016231 	            0.0000179 	        27924.1099784 
92 	     45.500 	            0.0016410 	            0.0000179 	        27924.2934385 
93 	     46.000 	            0.0016589 	            0.0000179 	        27924.1089490 
94 	     46.500 	            0.0016768 	            0.0000179 	        27924.3745432 
95 	     47.000 	            0.0016947 	            0.0000179 	        27923.9567962 
96 	     47.500 	            0.0017126 	            0.0000179 	        27924.2655441 
97 	     48.000 	            0.0017305 	            0.0000179 	        27924.0277226 
98 	     48.500 	            0.0017484 	            0.0000179 	        27924.5141481 
99 	     49.000 	            0.0017663 	            0.0000179 	        27924.4909400 
100 	     49.500 	            0.0017842 	            0.0000179 	        27924.2537991 
101 	     50.000 	            0.0018021 	            0.0000179 	        27924.2887125 
102 	     50.500 	            0.0018200 	            0.0000179 	        27924.1854346 
103 	     51.000 	            0.0018380 	            0.0000179 	        27923.8957563 
104 	     51.500 	            0.0018559 	            0.0000179 	        27924.1349237 
105 	     52.000 	            0.0018738 	            0.0000179 	        27924.1749972 
106 	     52.500 	            0.0018917 	            0.0000179 	        27924.3476848 
107 	     53.000 	            0.0019096 	            0.0000179 	        27924.0946144 
108 	     53.500 	            0.0019275 	            0.0000179 	        27924.3752626 
109 	     54.000 	            0.0019454 	            0.0000179 	        27924.2747963 
110 	     54.500 	            0.0019633 	            0.0000179 	        27924.1968071 
111 	     55.000 	            0.0019812 	            0.0000179 	        27924.1827565 
112 	     55.500 	            0.0019991 	            0.0000179 	        27924.3186249 
113 	     56.000 	            0.0020170 	            0.0000179 	        27924.1659737 
114 	     56.500 	            0.0020349 	            0.0000179 	        27924.2393466 
115 	     57.000 	            0.0020528 	            0.0000179 	        27924.0979662 
116 	     57.500 	            0.0020707 	            0.0000179 	        27924.5836237 
117 	     58.000 	            0.0020886 	            0.0000179 	        27924.0450057 
118 	     58.500 	            0.0021065 	            0.0000179 	        27924.3899774 
119 	     59.000 	            0.0021244 	            0.0000179 	        27924.1641484 
120 	     59.500 	            0.0021424 	            0.0000179 	        27923.9839925 
121 	     60.000 	            0.0021602 	            0.0000178 	        27924.8135941 
122 	     60.500 	            0.0021781 	            0.0000179 	        27924.6345747 
123 	     61.000 	            0.0021961 	            0.0000180 	        27923.9470101 
124 	     61.500 	            0.0022140 	            0.0000179 	        27924.0792782 
125 	     62.000 	            0.0022319 	            0.0000179 	        27924.0822063 
126 	     62.500 	            0.0022498 	            0.0000179 	        27924.3136019 
127 	     63.000 	            0.0022677 	            0.0000179 	        27924.3841615 
128 	     63.500 	            0.0022856 	            0.0000179 	        27924.3882108 
129 	     64.000 	            0.0023035 	            0.0000180 	        27923.8459256 
130 	     64.500 	            0.0023214 	            0.0000178 	        27924.7220694 
131 	     65.000 	            0.0023393 	            0.0000179 	        27924.2414793 
132 	     65.500 	            0.0023572 	            0.0000179 	        27924.4165845 
133 	     66.000 	            0.0023751 	            0.0000179 	        27924.2181367 
134 	     66.500 	            0.0023930 	            0.0000179 	        27924.5287455 
135 	     67.000 	            0.0024109 	            0.0000179 	        27924.4728473 
136 	     67.500 	            0.0024288 	            0.0000179 	        27924.5934843 
137 	     68.000 	            0.0024467 	            0.0000179 	        27924.2745077 
138 	     68.500 	            0.0024647 	            0.0000179 	        27924.0826964 
139 	     69.000 	            0.0024825 	            0.0000179 	        27924.3299893 
140 	     69.500 	            0.0025004 	            0.0000179 	        27924.7523670 
141 	     70.000 	            0.0025184 	            0.0000179 	        27924.3632707 
142 	     70.500 	            0.0025362 	            0.0000179 	        27924.6142634 
143 	     71.000 	            0.0025542 	            0.0000179 	        27924.1629886 
144 	     71.500 	            0.0025721 	            0.0000179 	        27924.4707196 
145 	     72.000 	            0.0025900 	            0.0000179 	        27924.4743828 
146 	     72.500 	            0.0026079 	            0.0000179 	        27924.6249610 
147 	     73.000 	            0.0026258 	            0.0000179 	        27924.1950294 
148 	     73.500 	            0.0026436 	            0.0000178 	        27924.8554125 
149 	     74.000 	            0.0026616 	            0.0000179 	        27924.4289959 
150 	     74.500 	            0.0026795 	            0.0000179 	        27924.5743035 
151 	     75.000 	            0.0026974 	            0.0000179 	        27924.1881632 
152 	     75.500 	            0.0027153 	            0.0000178 	        27924.7760128 
153 	     76.000 	            0.0027332 	            0.0000179 	        27924.4633093 
154 	     76.500 	            0.0027511 	            0.0000179 	        27924.3993572 
155 	     77.000 	            0.0027690 	            0.0000179 	        27924.6500680 
156 	     77.500 	            0.0027869 	            0.0000179 	        27924.4637566 
157 	     78.000 	            0.0028049 	            0.0000179 	        27924.2039221 
158 	     78.500 	            0.0028228 	            0.0000179 	        27924.3037380 
159 	     79.000 	            0.0028406 	            0.0000179 	        27924.7651228 
160 	     79.500 	            0.0028586 	            0.0000180 	        27924.2551475 
161 	     80.000 	            0.0028764 	            0.0000179 	        27924.6423911 
162 	     80.500 	            0.0028943 	            0.0000179 	        27924.5991094 
163 	     81.000 	            0.0029122 	            0.0000179 	        27924.6058753 
164 	     81.500 	            0.0029302 	            0.0000180 	        27924.0207559 
165 	     82.000 	            0.0029481 	            0.0000179 	        27924.2498300 
166 	     82.500 	            0.0029660 	            0.0000179 	        27924.4238486 
167 	     83.000 	            0.0029839 	            0.0000179 	        27924.1025860 
168 	     83.500 	            0.0030018 	            0.0000179 	        27924.3138311 
169 	     84.000 	            0.0030197 	            0.0000179 	        27924.4134711 
170 	     84.500 	            0.0030375 	            0.0000178 	        27925.0534002 
171 	     85.000 	            0.0030555 	            0.0000179 	        27924.7848261 
172 	     85.500 	            0.0030734 	            0.0000179 	        27924.6054808 
173 	     86.000 	            0.0030913 	            0.0000179 	        27924.3989381 
174 	     86.500 	            0.0031092 	            0.0000179 	        27924.6117462 
175 	     87.000 	            0.0031272 	            0.0000179 	        27924.2215309 
176 	     87.500 	            0.0031450 	            0.0000179 	        27924.7005953 
177 	     88.000 	            0.0031629 	            0.0000179 	        27924.6842331 
178 	     88.500 	            0.0031809 	            0.0000180 	        27924.1619835 
179 	     89.000 	            0.0031988 	            0.0000179 	        27923.9810996 
180 	     89.500 	            0.0032167 	            0.0000179 	        27923.8469708 
181 	     90.000 	            0.0032346 	            0.0000178 	        27924.3988357 
182 	     90.500 	            0.0032524 	            0.0000179 	        27924.8166873 
183 	     91.000 	            0.0032703 	            0.0000179 	        27924.9702090 
184 	     91.500 	            0.0032883 	            0.0000179 	        27924.6323242 
185 	     92.000 	            0.0033061 	            0.0000179 	        27924.8826201 
186 	     92.500 	            0.0033241 	            0.0000179 	        27924.7109643 
187 	     93.000 	            0.0033420 	            0.0000179 	        27924.4852730 
188 	     93.500 	            0.0033599 	            0.0000179 	        27924.1254740 
189 	     94.000 	            0.0033778 	            0.0000179 	        27924.2988964 
190 	     94.500 	            0.0033957 	            0.0000179 	        27924.6783126 
191 	     95.000 	            0.0034136 	            0.0000179 	        27924.8023814 
192 	     95.500 	            0.0034315 	            0.0000179 	        27924.6071044 
193 	     96.000 	            0.0034495 	            0.0000180 	        27924.1142980 
194 	     96.500 	            0.0034673 	            0.0000179 	        27924.4374605 
195 	     97.000 	            0.0034852 	            0.0000178 	        27925.1512418 
196 	     97.500 	            0.0035031 	            0.0000180 	        27924.5556019 
197 	     98.000 	            0.0035210 	            0.0000179 	        27924.7533805 
198 	     98.500 	            0.0035390 	            0.0000180 	        27924.1189934 
199 	     99.000 	            0.0035568 	            0.0000178 	        27925.0004848 
200 	     99.500 	            0.0035748 	            0.0000180 	        27924.4034020 
201 	    100.000 	            0.0035928 	            0.0000180 	        27923.8153110 
202 	    100.500 	            0.0036106 	            0.0000178 	        27924.6348896 
203 	    101.000 	            0.0036285 	            0.0000179 	        27924.6472811 
204 	    101.500 	            0.0036465 	            0.0000180 	        27923.6061403 
205 	    102.000 	            0.0036643 	            0.0000178 	        27924.2422713 
206 	    102.500 	            0.0036822 	            0.0000179 	        27924.4098083 
207 	    103.000 	            0.0037001 	            0.0000179 	        27924.5340707 
208 	    103.500 	            0.0037179 	            0.0000178 	        27924.9720310 
209 	    104.000 	            0.0037359 	            0.0000180 	        27924.2270922 
210 	    104.500 	            0.0037538 	            0.0000179 	        27924.2663053 
211 	    105.000 	            0.0037718 	            0.0000179 	        27924.1038731 
212 	    105.500 	            0.0037897 	            0.0000179 	        27924.0209448 
213 	    106.000 	            0.0038076 	            0.0000179 	        27923.9788537 
214 	    106.500 	            0.0038255 	            0.0000179 	        27924.2530763 
215 	    107.000 	            0.0038433 	            0.0000178 	        27924.6820066 
216 	    107.500 	            0.0038612 	            0.0000179 	        27924.5285313 
217 	    108.000 	            0.0038792 	            0.0000179 	        27924.4740213 
218 	    108.500 	            0.0038971 	            0.0000180 	        27923.9892230 
219 	    109.000 	            0.0039150 	            0.0000179 	        27924.1112982 
220 	    109.500 	            0.0039329 	            0.0000179 	        27924.1927283 
221 	    110.000 	            0.0039508 	            0.0000179 	        27924.1327604 
222 	    110.500 	            0.0039688 	            0.0000179 	        27923.9841630 
223 	    111.000 	            0.0039866 	            0.0000179 	        27924.1309623 
224 	    111.500 	            0.0040045 	            0.0000179 	        27924.4097932 
225 	    112.000 	            0.0040224 	            0.0000179 	        27924.2814127 
226 	    112.500 	            0.0040404 	            0.0000180 	        27923.7734656 
227 	    113.000 	            0.0040582 	            0.0000178 	        27924.2537875 
228 	    113.500 	            0.0040762 	            0.0000180 	        27923.8839932 
229 	    114.000 	            0.0040941 	            0.0000179 	        27923.9449181 
230 	    114.500 	            0.0041121 	            0.0000180 	        27923.5070033 
231 	    115.000 	            0.0041300 	            0.0000179 	        27923.3946753 
232 	    115.500 	            0.0041478 	            0.0000178 	        27924.0528566 
233 	    116.000 	            0.0041658 	            0.0000180 	        27923.1765352 
234 	    116.500 	            0.0041837 	            0.0000178 	        27923.7002463 
235 	    117.000 	            0.0042016 	            0.0000179 	        27923.5750282 
236 	    117.500 	            0.0042195 	            0.0000179 	        27923.7827660 
237 	    118.000 	            0.0042374 	            0.0000179 	        27923.5588816 
238 	    118.500 	            0.0042553 	            0.0000179 	        27923.8134524 
239 	    119.000 	            0.0042733 	            0.0000180 	        27922.9119977 
240 	    119.500 	            0.0042912 	            0.0000179 	        27922.9516671 
241 	    120.000 	            0.0043090 	            0.0000178 	        27923.6628736 
242 	    120.500 	            0.0043268 	            0.0000178 	        27924.1616542 
243 	    121.000 	            0.0043449 	            0.0000181 	        27923.0532270 
244 	    121.500 	            0.0043628 	            0.0000179 	        27923.3885209 
245 	    122.000 	            0.0043807 	            0.0000179 	        27923.3475416 
246 	    122.500 	            0.0043986 	            0.0000180 	        27923.0203571 
247 	    123.000 	            0.0044165 	            0.0000179 	        27923.2379371 
248 	    123.500 	            0.0044343 	            0.0000178 	        27923.7328796 
249 	    124.000 	            0.0044523 	            0.0000179 	        27923.5295683 
250 	    124.500 	            0.0044703 	            0.0000180 	        27922.9367248 
251 	    125.000 	            0.0044882 	            0.0000179 	        27923.0881626 
252 	    125.500 	            0.0045060 	            0.0000179 	        27923.3019122 
253 	    126.000 	            0.0045238 	            0.0000178 	        27924.2426917 
254 	    126.500 	            0.0045419 	            0.0000181 	        27923.1148051 
255 	    127.000 	            0.0045599 	            0.0000180 	        27922.4973147 
256 	    127.500 	            0.0045778 	            0.0000179 	        27922.6926807 
257 	    128.000 	            0.0045956 	            0.0000178 	        27923.2099774 
258 	    128.500 	            0.0046134 	            0.0000179 	        27923.5253176 
259 	    129.000 	            0.0046315 	            0.0000181 	        27922.6520246 
260 	    129.500 	            0.0046493 	            0.0000179 	        27922.9747463 
261 	    130.000 	            0.0046672 	            0.0000179 	        27923.1702472 
262 	    130.500 	            0.0046853 	            0.0000181 	        27922.0912059 
263 	    131.000 	            0.0047031 	            0.0000178 	        27922.9164871 
264 	    131.500 	            0.0047209 	            0.0000178 	        27923.5839498 
265 	    132.000 	            0.0047390 	            0.0000181 	        27922.4885018 
266 	    132.500 	            0.0047569 	            0.0000180 	        27921.9813165 
267 	    133.000 	            0.0047747 	            0.0000178 	        27922.6688406 
268 	    133.500 	            0.0047927 	            0.0000180 	        27922.3761207 
269 	    134.000 	            0.0048107 	            0.0000180 	        27922.0194729 
270 	    134.500 	            0.0048285 	            0.0000178 	        27922.4516825 
271 	    135.000 	            0.0048464 	            0.0000179 	        27922.7157675 
272 	    135.500 	            0.0048643 	            0.0000180 	        27922.2996103 
273 	    136.000 	            0.0048823 	            0.0000179 	        27922.2299444 
274 	    136.500 	            0.0049002 	            0.0000179 	        27922.1735405 
275 	    137.000 	            0.0049181 	            0.0000179 	        27921.9448555 
276 	    137.500 	            0.0049360 	            0.0000178 	        27922.2816081 
277 	    138.000 	            0.0049540 	            0.0000181 	        27921.3138969 
278 	    138.500 	            0.0049720 	            0.0000179 	        27921.2880643 
279 	    139.000 	            0.0049898 	            0.0000178 	        27921.7401084 
