# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000049 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000228 	            0.0000179 	        27906.7745815 
3 	      1.000 	            0.0000407 	            0.0000179 	        27920.9578253 
4 	      1.500 	            0.0000586 	            0.0000179 	        27912.0692196 
5 	      2.000 	            0.0000765 	            0.0000179 	        27921.5822881 
6 	      2.500 	            0.0000944 	            0.0000179 	        27924.7795972 
7 	      3.000 	            0.0001123 	            0.0000179 	        27926.3458176 
8 	      3.500 	            0.0001302 	            0.0000179 	        27922.1457284 
9 	      4.000 	            0.0001481 	            0.0000179 	        27926.3663700 
10 	      4.500 	            0.0001660 	            0.0000179 	        27924.7042556 
11 	      5.000 	            0.0001839 	            0.0000179 	        27926.5127306 
12 	      5.500 	            0.0002018 	            0.0000179 	        27924.2736503 
13 	      6.000 	            0.0002197 	            0.0000179 	        27925.1816200 
14 	      6.500 	            0.0002377 	            0.0000179 	        27924.2246127 
15 	      7.000 	            0.0002555 	            0.0000179 	        27926.1938645 
16 	      7.500 	            0.0002735 	            0.0000179 	        27924.9125459 
17 	      8.000 	            0.0002914 	            0.0000179 	        27924.9445706 
18 	      8.500 	            0.0003093 	            0.0000179 	        27924.2480168 
19 	      9.000 	            0.0003272 	            0.0000179 	        27925.5131891 
20 	      9.500 	            0.0003451 	            0.0000179 	        27924.1346530 
21 	     10.000 	            0.0003630 	            0.0000179 	        27925.7508775 
22 	     10.500 	            0.0003809 	            0.0000179 	        27925.2097427 
23 	     11.000 	            0.0003988 	            0.0000179 	        27925.4021130 
24 	     11.500 	            0.0004167 	            0.0000179 	        27924.7649066 
25 	     12.000 	            0.0004346 	            0.0000179 	        27925.5028391 
26 	     12.500 	            0.0004525 	            0.0000179 	        27924.4023621 
27 	     13.000 	            0.0004704 	            0.0000179 	        27925.1106781 
28 	     13.500 	            0.0004883 	            0.0000179 	        27925.6814530 
29 	     14.000 	            0.0005062 	            0.0000179 	        27925.1096962 
30 	     14.500 	            0.0005241 	            0.0000179 	        27924.9947202 
31 	     15.000 	            0.0005420 	            0.0000179 	        27925.7903143 
32 	     15.500 	            0.0005600 	            0.0000179 	        27924.7144486 
33 	     16.000 	            0.0005778 	            0.0000179 	        27925.7000463 
34 	     16.500 	            0.0005957 	            0.0000179 	        27925.6164838 
35 	     17.000 	            0.0006136 	            0.0000179 	        27925.6582633 
36 	     17.500 	            0.0006316 	            0.0000179 	        27924.3157242 
37 	     18.000 	            0.0006495 	            0.0000179 	        27925.6914357 
38 	     18.500 	            0.0006674 	            0.0000179 	        27924.4325883 
39 	     19.000 	            0.0006853 	            0.0000179 	        27925.2445024 
40 	     19.500 	            0.0007032 	            0.0000179 	        27925.2174821 
41 	     20.000 	            0.0007211 	            0.0000179 	        27925.4420949 
42 	     20.500 	            0.0007390 	            0.0000179 	        27924.9050097 
43 	     21.000 	            0.0007569 	            0.0000179 	        27925.2976588 
44 	     21.500 	            0.0007748 	            0.0000179 	        27924.8257769 
45 	     22.000 	            0.0007927 	            0.0000179 	        27924.8718227 
46 	     22.500 	            0.0008106 	            0.0000179 	        27924.2823982 
47 	     23.000 	            0.0008285 	            0.0000179 	        27925.2533521 
48 	     23.500 	            0.0008464 	            0.0000179 	        27924.8221026 
49 	     24.000 	            0.0008643 	            0.0000179 	        27925.1511514 
50 	     24.500 	            0.0008823 	            0.0000179 	        27924.4111118 
51 	     25.000 	            0.0009001 	            0.0000179 	        27924.7610775 
52 	     25.500 	            0.0009181 	            0.0000179 	        27924.4953044 
53 	     26.000 	            0.0009360 	            0.0000179 	        27924.8253850 
54 	     26.500 	            0.0009539 	            0.0000179 	        27924.7744022 
55 	     27.000 	            0.0009718 	            0.0000179 	        27924.5488075 
56 	     27.500 	            0.0009897 	            0.0000179 	        27924.6819875 
57 	     28.000 	            0.0010076 	            0.0000179 	        27925.0557681 
58 	     28.500 	            0.0010255 	            0.0000179 	        27924.4151172 
59 	     29.000 	            0.0010434 	            0.0000179 	        27924.6627053 
60 	     29.500 	            0.0010613 	            0.0000179 	        27923.9040803 
61 	     30.000 	            0.0010792 	            0.0000179 	        27924.3879856 
62 	     30.500 	            0.0010971 	            0.0000179 	        27924.0252800 
63 	     31.000 	            0.0011150 	            0.0000179 	        27924.5889875 
64 	     31.500 	            0.0011329 	            0.0000179 	        27924.6294291 
65 	     32.000 	            0.0011508 	            0.0000179 	        27924.4643254 
66 	     32.500 	            0.0011687 	            0.0000179 	        27924.3075085 
67 	     33.000 	            0.0011866 	            0.0000179 	        27924.5308220 
68 	     33.500 	            0.0012045 	            0.0000179 	        27924.6546789 
69 	     34.000 	            0.0012224 	            0.0000179 	        27924.7416311 
70 	     34.500 	            0.0012404 	            0.0000179 	        27924.5936881 
71 	     35.000 	            0.0012583 	            0.0000179 	        27923.9181044 
72 	     35.500 	            0.0012762 	            0.0000179 	        27924.2934470 
73 	     36.000 	            0.0012941 	            0.0000179 	        27923.9846810 
74 	     36.500 	            0.0013120 	            0.0000179 	        27924.2934198 
75 	     37.000 	            0.0013299 	            0.0000179 	        27924.6539916 
76 	     37.500 	            0.0013478 	            0.0000179 	        27924.3053578 
77 	     38.000 	            0.0013657 	            0.0000179 	        27924.3716583 
78 	     38.500 	            0.0013836 	            0.0000179 	        27924.2057617 
79 	     39.000 	            0.0014015 	            0.0000179 	        27924.3285249 
80 	     39.500 	            0.0014194 	            0.0000179 	        27924.3183753 
81 	     40.000 	            0.0014373 	            0.0000179 	        27924.5942019 
82 	     40.500 	            0.0014552 	            0.0000179 	        27924.4095509 
83 	     41.000 	            0.0014731 	            0.0000179 	        27924.2070251 
84 	     41.500 	            0.0014911 	            0.0000179 	        27924.2113799 
85 	     42.000 	            0.0015089 	            0.0000179 	        27924.4123030 
86 	     42.500 	            0.0015269 	            0.0000179 	        27923.8445418 
87 	     43.000 	            0.0015448 	            0.0000179 	        27924.4122381 
88 	     43.500 	            0.0015627 	            0.0000179 	        27924.1210823 
89 	     44.000 	            0.0015806 	            0.0000179 	        27924.6794447 
90 	     44.500 	            0.0015985 	            0.0000180 	        27923.5669169 
91 	     45.000 	            0.0016164 	            0.0000179 	        27924.1587559 
92 	     45.500 	            0.0016343 	            0.0000179 	        27923.6802877 
93 	     46.000 	            0.0016522 	            0.0000179 	        27923.8071185 
94 	     46.500 	            0.0016701 	            0.0000179 	        27924.1200571 
95 	     47.000 	            0.0016880 	            0.0000179 	        27924.6423721 
96 	     47.500 	            0.0017059 	            0.0000179 	        27923.9546140 
97 	     48.000 	            0.0017238 	            0.0000179 	        27924.4167146 
