        249.779	               0.000	             -10.500	        1.4504720207	        0.0000004163	      101.9733400492	        0.2870101836
        230.766	              95.586	             -10.500	        1.4504737840	        0.0000006452	      103.1891327923	        0.4448778437
        176.621	             176.621	             -10.500	        1.4504789448	        0.0000029442	      106.7475233016	        2.0300388376
         95.586	             230.766	             -10.500	        1.4504680213	        0.0000003767	       99.2157567901	        0.2597298892
         -0.000	             249.779	             -10.500	        1.4504656480	        0.0000001959	       97.5793850168	        0.1350399895
        -95.587	             230.766	             -10.500	        1.4504607103	        0.0000005718	       94.1747984463	        0.3942495870
       -176.621	             176.621	             -10.500	        1.4504501470	        0.0000006572	       86.8914268874	        0.4531537464
       -230.766	              95.586	             -10.500	        1.4504440800	        0.0000018450	       82.7081911862	        1.2721435582
       -249.779	              -0.000	             -10.500	        1.4504438648	        0.0000034624	       82.5598440752	        2.3873300521
       -230.766	             -95.587	             -10.500	        1.4504429507	        0.0000003677	       81.9295576833	        0.2535559787
       -176.620	            -176.621	             -10.500	        1.4504481073	        0.0000003080	       85.4850830706	        0.2123835866
        -95.586	            -230.766	             -10.500	        1.4504527691	        0.0000009124	       88.6993925852	        0.6290693699
          0.001	            -249.779	             -10.500	        1.4504560565	        0.0000001164	       90.9660264155	        0.0802544836
         95.587	            -230.766	             -10.500	        1.4504624616	        0.0000001903	       95.3823324903	        0.1312110421
        176.621	            -176.620	             -10.500	        1.4504690593	        0.0000001680	       99.9314446544	        0.1158308434
        230.766	             -95.586	             -10.500	        1.4504745369	        0.0000002421	      103.7082692040	        0.1669001271
