         64.636	               0.000	            -241.500	        1.4505093487	        0.0000037263	      127.7110815817	        0.5189535169
         59.715	              24.735	            -241.500	        1.4505018453	        0.0000006614	      122.5374573649	        0.3805511203
         45.704	              45.704	            -241.500	        1.4504991857	        0.0000001299	      120.7036579891	        0.4105901496
         24.735	              59.715	            -241.500	        1.4504980761	        0.0000001168	      119.9386096138	        0.4111465281
         -0.000	              64.636	            -241.500	        1.4504996495	        0.0000010973	      121.0234334609	        0.3575996695
        -24.735	              59.715	            -241.500	        1.4505006129	        0.0000007908	      121.6877133275	        0.2966441357
        -45.704	              45.704	            -241.500	        1.4505021747	        0.0000007021	      122.7645522414	        0.3576279144
        -59.715	              24.735	            -241.500	        1.4505026789	        0.0000000452	      123.1122376854	        0.4800082957
        -64.636	              -0.000	            -241.500	        1.4505045020	        0.0000008135	      124.3692481990	        0.4384341711
        -59.715	             -24.735	            -241.500	        1.4505080539	        0.0000034427	      126.8183106029	        0.1138211604
        -45.704	             -45.704	            -241.500	        1.4505057870	        0.0000010842	      125.2552359664	        0.3767124239
        -24.735	             -59.715	            -241.500	        1.4505056403	        0.0000009495	      125.1540834437	        0.0815857548
          0.000	             -64.636	            -241.500	        1.4505065699	        0.0000006511	      125.7950709061	        0.1891161709
         24.735	             -59.715	            -241.500	        1.4505065703	        0.0000007174	      125.7953302248	        0.0676221129
         45.704	             -45.704	            -241.500	        1.4505068388	        0.0000007319	      125.9804772322	        0.3433699000
         59.715	             -24.735	            -241.500	        1.4505053404	        0.0000007081	      124.9473474111	        0.2932648099
