20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	   
21 	 27921.6956296 	 0.5315052 	 27921.7205271 	 0.4911450 	 27921.7238436 	 0.4815727 	   
20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
21 	 27921.6956296 	 0.5315052 	 27921.7205271 	 0.4911450 	 27921.7238436 	 0.4815727 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
21 	 27921.6956296 	 0.5315052 	 27921.7205271 	 0.4911450 	 27921.7238436 	 0.4815727 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
21 	 27921.6956296 	 0.5315052 	 27921.7205271 	 0.4911450 	 27921.7238436 	 0.4815727 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
21 	 27921.6956296 	 0.5315052 	 27921.7205271 	 0.4911450 	 27921.7238436 	 0.4815727 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
20 	 27921.8005291 	 0.5513799 	 27921.8497598 	 0.5188765 	 27921.8436413 	 0.5043003 	  0.0000000 	 0.0000000 	  0.0000000 	 0.0000000 
