        249.779	               0.000	             -10.500	        1.4504709341	        0.0000000095	      101.2241361177	        0.0065411114
        230.766	              95.586	             -10.500	        1.4504726462	        0.0000000092	      102.4046696846	        0.0063503051
        176.621	             176.621	             -10.500	        1.4504746350	        0.0000000051	      103.7758947058	        0.0035019548
         95.586	             230.766	             -10.500	        1.4504672104	        0.0000000075	       98.6566680196	        0.0051998721
         -0.000	             249.779	             -10.500	        1.4504652206	        0.0000000075	       97.2846932686	        0.0051468201
        -95.587	             230.766	             -10.500	        1.4504592111	        0.0000000064	       93.1411358981	        0.0043957260
       -176.621	             176.621	             -10.500	        1.4504482722	        0.0000000109	       85.5987412994	        0.0075277130
       -230.766	              95.586	             -10.500	        1.4504414798	        0.0000000077	       80.9154016516	        0.0052979916
       -249.779	              -0.000	             -10.500	        1.4504394182	        0.0000000050	       79.4939254844	        0.0034805864
       -230.766	             -95.587	             -10.500	        1.4504417205	        0.0000000061	       81.0813146361	        0.0041802668
       -176.620	            -176.621	             -10.500	        1.4504474650	        0.0000000063	       85.0421751513	        0.0043205675
        -95.586	            -230.766	             -10.500	        1.4504512079	        0.0000000059	       87.6229365552	        0.0040460137
          0.001	            -249.779	             -10.500	        1.4504558433	        0.0000000058	       90.8190264854	        0.0040046621
         95.587	            -230.766	             -10.500	        1.4504624139	        0.0000000105	       95.3494917454	        0.0072301766
        176.621	            -176.620	             -10.500	        1.4504686857	        0.0000000097	       99.6738700995	        0.0066946954
        230.766	             -95.586	             -10.500	        1.4504732094	        0.0000000078	      102.7929740868	        0.0053575017
