# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000137 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000316 	            0.0000179 	        27917.0918522 
3 	      1.000 	            0.0000495 	            0.0000179 	        27935.6014578 
4 	      1.500 	            0.0000674 	            0.0000179 	        27918.4944407 
5 	      2.000 	            0.0000853 	            0.0000179 	        27937.1547142 
6 	      2.500 	            0.0001032 	            0.0000179 	        27932.6792228 
7 	      3.000 	            0.0001211 	            0.0000179 	        27935.2018836 
8 	      3.500 	            0.0001390 	            0.0000180 	        27922.9977718 
9 	      4.000 	            0.0001569 	            0.0000179 	        27930.7064037 
10 	      4.500 	            0.0001748 	            0.0000179 	        27927.8319775 
11 	      5.000 	            0.0001927 	            0.0000179 	        27931.0270777 
12 	      5.500 	            0.0002106 	            0.0000179 	        27926.2288500 
13 	      6.000 	            0.0002285 	            0.0000179 	        27930.7651209 
14 	      6.500 	            0.0002464 	            0.0000179 	        27926.5266445 
15 	      7.000 	            0.0002643 	            0.0000179 	        27929.2407441 
16 	      7.500 	            0.0002822 	            0.0000179 	        27926.9329122 
17 	      8.000 	            0.0003001 	            0.0000179 	        27929.6693525 
18 	      8.500 	            0.0003180 	            0.0000179 	        27925.9644139 
19 	      9.000 	            0.0003359 	            0.0000179 	        27926.3035767 
20 	      9.500 	            0.0003538 	            0.0000179 	        27926.8781474 
21 	     10.000 	            0.0003717 	            0.0000179 	        27928.3225094 
22 	     10.500 	            0.0003896 	            0.0000179 	        27927.3623274 
23 	     11.000 	            0.0004076 	            0.0000179 	        27927.0909264 
24 	     11.500 	            0.0004255 	            0.0000179 	        27926.7347792 
25 	     12.000 	            0.0004434 	            0.0000179 	        27927.8638854 
26 	     12.500 	            0.0004612 	            0.0000179 	        27928.5295526 
27 	     13.000 	            0.0004792 	            0.0000179 	        27925.7083239 
28 	     13.500 	            0.0004971 	            0.0000179 	        27925.4210971 
29 	     14.000 	            0.0005150 	            0.0000179 	        27926.8355156 
30 	     14.500 	            0.0005329 	            0.0000179 	        27926.7702204 
31 	     15.000 	            0.0005508 	            0.0000179 	        27926.3068282 
32 	     15.500 	            0.0005687 	            0.0000179 	        27926.5950071 
33 	     16.000 	            0.0005866 	            0.0000179 	        27927.0315992 
34 	     16.500 	            0.0006045 	            0.0000179 	        27927.0732194 
35 	     17.000 	            0.0006224 	            0.0000179 	        27925.4438885 
36 	     17.500 	            0.0006403 	            0.0000179 	        27926.5475408 
37 	     18.000 	            0.0006582 	            0.0000179 	        27926.9387345 
38 	     18.500 	            0.0006761 	            0.0000179 	        27927.3693876 
39 	     19.000 	            0.0006940 	            0.0000179 	        27927.3828655 
40 	     19.500 	            0.0007119 	            0.0000179 	        27925.9277952 
41 	     20.000 	            0.0007298 	            0.0000179 	        27926.2753644 
42 	     20.500 	            0.0007478 	            0.0000179 	        27925.8356662 
43 	     21.000 	            0.0007657 	            0.0000179 	        27925.6335623 
44 	     21.500 	            0.0007836 	            0.0000179 	        27925.2370894 
45 	     22.000 	            0.0008015 	            0.0000179 	        27925.7258624 
46 	     22.500 	            0.0008194 	            0.0000179 	        27925.3374939 
47 	     23.000 	            0.0008373 	            0.0000179 	        27926.4598472 
48 	     23.500 	            0.0008552 	            0.0000180 	        27924.2193806 
49 	     24.000 	            0.0008731 	            0.0000179 	        27925.4106982 
50 	     24.500 	            0.0008910 	            0.0000179 	        27925.2201102 
51 	     25.000 	            0.0009089 	            0.0000179 	        27925.8483422 
52 	     25.500 	            0.0009268 	            0.0000179 	        27925.4971728 
53 	     26.000 	            0.0009447 	            0.0000179 	        27925.7179874 
54 	     26.500 	            0.0009627 	            0.0000179 	        27924.4156362 
55 	     27.000 	            0.0009805 	            0.0000179 	        27924.9692406 
56 	     27.500 	            0.0009984 	            0.0000179 	        27925.3379315 
57 	     28.000 	            0.0010163 	            0.0000179 	        27925.6062346 
58 	     28.500 	            0.0010342 	            0.0000179 	        27925.6483721 
59 	     29.000 	            0.0010521 	            0.0000179 	        27925.6103960 
60 	     29.500 	            0.0010701 	            0.0000179 	        27924.9472225 
61 	     30.000 	            0.0010880 	            0.0000179 	        27925.3139805 
62 	     30.500 	            0.0011059 	            0.0000179 	        27925.7741486 
63 	     31.000 	            0.0011238 	            0.0000179 	        27925.3346313 
64 	     31.500 	            0.0011417 	            0.0000179 	        27925.7156203 
65 	     32.000 	            0.0011596 	            0.0000179 	        27924.7254566 
66 	     32.500 	            0.0011775 	            0.0000179 	        27925.6302030 
67 	     33.000 	            0.0011954 	            0.0000179 	        27925.1833232 
68 	     33.500 	            0.0012133 	            0.0000179 	        27924.9718019 
69 	     34.000 	            0.0012312 	            0.0000179 	        27924.5688382 
70 	     34.500 	            0.0012491 	            0.0000179 	        27924.6401022 
