# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000107 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000286 	            0.0000179 	        27916.8756843 
3 	      1.000 	            0.0000465 	            0.0000179 	        27914.3091184 
4 	      1.500 	            0.0000644 	            0.0000179 	        27933.0847642 
5 	      2.000 	            0.0000823 	            0.0000180 	        27912.7661100 
6 	      2.500 	            0.0001002 	            0.0000179 	        27931.1163623 
7 	      3.000 	            0.0001181 	            0.0000179 	        27921.7221480 
8 	      3.500 	            0.0001360 	            0.0000179 	        27925.9413902 
9 	      4.000 	            0.0001539 	            0.0000179 	        27924.3036810 
10 	      4.500 	            0.0001718 	            0.0000179 	        27925.1443293 
11 	      5.000 	            0.0001897 	            0.0000179 	        27925.1760829 
12 	      5.500 	            0.0002076 	            0.0000179 	        27929.8210674 
13 	      6.000 	            0.0002255 	            0.0000179 	        27924.6707865 
14 	      6.500 	            0.0002434 	            0.0000179 	        27927.5795897 
15 	      7.000 	            0.0002613 	            0.0000179 	        27924.3415227 
16 	      7.500 	            0.0002792 	            0.0000179 	        27927.3452898 
17 	      8.000 	            0.0002971 	            0.0000179 	        27925.8290032 
18 	      8.500 	            0.0003150 	            0.0000179 	        27925.9265339 
19 	      9.000 	            0.0003330 	            0.0000179 	        27923.5466901 
20 	      9.500 	            0.0003508 	            0.0000179 	        27926.8799444 
21 	     10.000 	            0.0003688 	            0.0000179 	        27925.7244457 
22 	     10.500 	            0.0003866 	            0.0000179 	        27927.0844657 
23 	     11.000 	            0.0004046 	            0.0000179 	        27924.5003739 
24 	     11.500 	            0.0004225 	            0.0000179 	        27926.0230741 
25 	     12.000 	            0.0004404 	            0.0000179 	        27925.2013152 
26 	     12.500 	            0.0004583 	            0.0000179 	        27927.1807711 
27 	     13.000 	            0.0004762 	            0.0000180 	        27923.4709240 
28 	     13.500 	            0.0004941 	            0.0000179 	        27925.5332837 
29 	     14.000 	            0.0005120 	            0.0000179 	        27926.7318492 
30 	     14.500 	            0.0005299 	            0.0000179 	        27926.4097047 
31 	     15.000 	            0.0005478 	            0.0000179 	        27925.7519011 
32 	     15.500 	            0.0005657 	            0.0000179 	        27926.0069720 
33 	     16.000 	            0.0005836 	            0.0000179 	        27924.9456462 
34 	     16.500 	            0.0006015 	            0.0000179 	        27925.5716798 
35 	     17.000 	            0.0006194 	            0.0000179 	        27925.1258229 
36 	     17.500 	            0.0006373 	            0.0000179 	        27925.5820623 
37 	     18.000 	            0.0006553 	            0.0000179 	        27924.7563103 
38 	     18.500 	            0.0006731 	            0.0000179 	        27925.4390260 
39 	     19.000 	            0.0006910 	            0.0000179 	        27925.6266960 
40 	     19.500 	            0.0007089 	            0.0000179 	        27925.7164480 
41 	     20.000 	            0.0007269 	            0.0000179 	        27925.1593845 
42 	     20.500 	            0.0007447 	            0.0000179 	        27925.8514035 
43 	     21.000 	            0.0007627 	            0.0000179 	        27925.3679620 
44 	     21.500 	            0.0007806 	            0.0000179 	        27924.9981612 
45 	     22.000 	            0.0007985 	            0.0000179 	        27925.5973211 
46 	     22.500 	            0.0008164 	            0.0000179 	        27925.1045818 
47 	     23.000 	            0.0008343 	            0.0000179 	        27925.0740046 
48 	     23.500 	            0.0008522 	            0.0000179 	        27924.5907979 
49 	     24.000 	            0.0008701 	            0.0000179 	        27924.5988554 
50 	     24.500 	            0.0008880 	            0.0000179 	        27925.2447990 
51 	     25.000 	            0.0009059 	            0.0000179 	        27925.0600206 
52 	     25.500 	            0.0009238 	            0.0000179 	        27925.6854215 
53 	     26.000 	            0.0009417 	            0.0000179 	        27924.3993946 
54 	     26.500 	            0.0009597 	            0.0000179 	        27923.9319038 
55 	     27.000 	            0.0009776 	            0.0000179 	        27924.4087800 
56 	     27.500 	            0.0009954 	            0.0000179 	        27924.8729819 
57 	     28.000 	            0.0010134 	            0.0000179 	        27924.5933616 
58 	     28.500 	            0.0010313 	            0.0000179 	        27924.3130241 
59 	     29.000 	            0.0010491 	            0.0000179 	        27925.4317115 
60 	     29.500 	            0.0010671 	            0.0000179 	        27924.6143915 
61 	     30.000 	            0.0010850 	            0.0000179 	        27925.1266024 
62 	     30.500 	            0.0011029 	            0.0000179 	        27924.6277143 
63 	     31.000 	            0.0011208 	            0.0000179 	        27924.8169743 
64 	     31.500 	            0.0011387 	            0.0000179 	        27925.1653567 
65 	     32.000 	            0.0011566 	            0.0000179 	        27924.4412397 
66 	     32.500 	            0.0011745 	            0.0000179 	        27924.2943263 
67 	     33.000 	            0.0011924 	            0.0000179 	        27924.7688805 
68 	     33.500 	            0.0012103 	            0.0000179 	        27924.5933984 
69 	     34.000 	            0.0012282 	            0.0000179 	        27924.2720639 
70 	     34.500 	            0.0012461 	            0.0000179 	        27924.5210527 
71 	     35.000 	            0.0012640 	            0.0000179 	        27924.4754181 
72 	     35.500 	            0.0012819 	            0.0000179 	        27924.9701092 
73 	     36.000 	            0.0012998 	            0.0000179 	        27924.6354257 
74 	     36.500 	            0.0013178 	            0.0000179 	        27924.5595989 
75 	     37.000 	            0.0013357 	            0.0000179 	        27924.5478924 
76 	     37.500 	            0.0013536 	            0.0000179 	        27924.2465287 
77 	     38.000 	            0.0013715 	            0.0000179 	        27924.4394524 
78 	     38.500 	            0.0013894 	            0.0000179 	        27924.2060341 
79 	     39.000 	            0.0014073 	            0.0000179 	        27924.6236807 
80 	     39.500 	            0.0014252 	            0.0000179 	        27924.4364841 
