# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000097 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000276 	            0.0000179 	        27913.5278496 
3 	      1.000 	            0.0000455 	            0.0000179 	        27920.7300153 
4 	      1.500 	            0.0000634 	            0.0000179 	        27923.1389245 
5 	      2.000 	            0.0000813 	            0.0000179 	        27931.2435341 
6 	      2.500 	            0.0000992 	            0.0000179 	        27928.0008717 
7 	      3.000 	            0.0001171 	            0.0000179 	        27930.0683719 
8 	      3.500 	            0.0001350 	            0.0000179 	        27928.0771322 
9 	      4.000 	            0.0001529 	            0.0000179 	        27929.5275955 
10 	      4.500 	            0.0001708 	            0.0000179 	        27927.5269079 
11 	      5.000 	            0.0001887 	            0.0000179 	        27927.7272377 
12 	      5.500 	            0.0002066 	            0.0000179 	        27928.5843926 
13 	      6.000 	            0.0002245 	            0.0000179 	        27929.4080200 
14 	      6.500 	            0.0002424 	            0.0000179 	        27926.7831182 
15 	      7.000 	            0.0002603 	            0.0000179 	        27927.1493392 
16 	      7.500 	            0.0002782 	            0.0000179 	        27926.2955030 
17 	      8.000 	            0.0002961 	            0.0000179 	        27926.1269575 
18 	      8.500 	            0.0003141 	            0.0000179 	        27925.5408602 
19 	      9.000 	            0.0003319 	            0.0000179 	        27926.8891320 
20 	      9.500 	            0.0003499 	            0.0000179 	        27925.8548342 
21 	     10.000 	            0.0003678 	            0.0000179 	        27927.0661723 
22 	     10.500 	            0.0003857 	            0.0000179 	        27926.4347920 
23 	     11.000 	            0.0004036 	            0.0000179 	        27926.1473434 
24 	     11.500 	            0.0004215 	            0.0000179 	        27924.7833747 
25 	     12.000 	            0.0004394 	            0.0000179 	        27925.9935042 
26 	     12.500 	            0.0004573 	            0.0000179 	        27925.8918376 
27 	     13.000 	            0.0004752 	            0.0000179 	        27927.0152238 
28 	     13.500 	            0.0004931 	            0.0000179 	        27925.7293638 
29 	     14.000 	            0.0005110 	            0.0000179 	        27926.5636266 
30 	     14.500 	            0.0005289 	            0.0000179 	        27925.6502202 
31 	     15.000 	            0.0005468 	            0.0000179 	        27926.7074666 
32 	     15.500 	            0.0005647 	            0.0000179 	        27925.7205434 
33 	     16.000 	            0.0005826 	            0.0000179 	        27926.0767692 
34 	     16.500 	            0.0006005 	            0.0000179 	        27926.0682302 
35 	     17.000 	            0.0006184 	            0.0000179 	        27925.7827364 
36 	     17.500 	            0.0006363 	            0.0000179 	        27925.6954432 
37 	     18.000 	            0.0006542 	            0.0000179 	        27925.6547646 
38 	     18.500 	            0.0006722 	            0.0000179 	        27925.4435030 
39 	     19.000 	            0.0006901 	            0.0000179 	        27925.8308797 
40 	     19.500 	            0.0007080 	            0.0000179 	        27925.8387125 
41 	     20.000 	            0.0007259 	            0.0000179 	        27925.8251915 
42 	     20.500 	            0.0007438 	            0.0000179 	        27925.6904916 
