         64.636	               0.000	            -241.500	        1.4505076114	        0.0000030331	      126.5132031850	        0.5123417155
         59.715	              24.735	            -241.500	        1.4505016102	        0.0000006706	      122.3753730804	        0.3196744469
         45.704	              45.704	            -241.500	        1.4504991024	        0.0000001425	      120.6461943968	        0.4105901496
         24.735	              59.715	            -241.500	        1.4504980083	        0.0000001263	      119.8918598860	        0.4111465281
         -0.000	              64.636	            -241.500	        1.4505005482	        0.0000018359	      121.6431366321	        0.3913075795
        -24.735	              59.715	            -241.500	        1.4504994991	        0.0000005035	      120.9197513654	        0.3073849217
        -45.704	              45.704	            -241.500	        1.4505018244	        0.0000007033	      122.5230441325	        0.3576279144
        -59.715	              24.735	            -241.500	        1.4505024502	        0.0000001535	      122.9545649201	        0.5312308099
        -64.636	              -0.000	            -241.500	        1.4505036899	        0.0000006753	      123.8092963575	        0.4047821390
        -59.715	             -24.735	            -241.500	        1.4505043760	        0.0000008404	      124.2823553426	        0.1138211604
        -45.704	             -45.704	            -241.500	        1.4505065073	        0.0000011801	      125.7519025882	        0.4166686845
        -24.735	             -59.715	            -241.500	        1.4505053738	        0.0000006295	      124.9703775604	        0.1293116776
          0.000	             -64.636	            -241.500	        1.4505065723	        0.0000006504	      125.7967530798	        0.1891161709
         24.735	             -59.715	            -241.500	        1.4505062505	        0.0000007137	      125.5748820312	        0.0676221129
         45.704	             -45.704	            -241.500	        1.4505068268	        0.0000007326	      125.9721827495	        0.3433699000
         59.715	             -24.735	            -241.500	        1.4505053404	        0.0000007081	      124.9473474111	        0.2936475743
