# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000117 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000296 	            0.0000179 	        27943.2850610 
3 	      1.000 	            0.0000475 	            0.0000179 	        27916.1007777 
4 	      1.500 	            0.0000654 	            0.0000179 	        27926.8529556 
5 	      2.000 	            0.0000833 	            0.0000179 	        27923.0441683 
6 	      2.500 	            0.0001012 	            0.0000179 	        27928.8521460 
7 	      3.000 	            0.0001192 	            0.0000179 	        27924.6903017 
8 	      3.500 	            0.0001370 	            0.0000179 	        27928.5804045 
9 	      4.000 	            0.0001550 	            0.0000179 	        27925.5852545 
10 	      4.500 	            0.0001729 	            0.0000179 	        27927.1986337 
11 	      5.000 	            0.0001908 	            0.0000179 	        27927.0140855 
12 	      5.500 	            0.0002087 	            0.0000179 	        27928.1945472 
13 	      6.000 	            0.0002266 	            0.0000179 	        27927.1139550 
14 	      6.500 	            0.0002445 	            0.0000179 	        27927.7140694 
15 	      7.000 	            0.0002624 	            0.0000179 	        27926.9453334 
16 	      7.500 	            0.0002803 	            0.0000179 	        27928.3247376 
17 	      8.000 	            0.0002982 	            0.0000179 	        27925.9576699 
18 	      8.500 	            0.0003161 	            0.0000179 	        27927.7098716 
19 	      9.000 	            0.0003340 	            0.0000179 	        27926.0179623 
20 	      9.500 	            0.0003519 	            0.0000179 	        27926.8561256 
21 	     10.000 	            0.0003698 	            0.0000179 	        27926.7316294 
22 	     10.500 	            0.0003877 	            0.0000179 	        27927.5472563 
23 	     11.000 	            0.0004056 	            0.0000179 	        27925.9405628 
24 	     11.500 	            0.0004235 	            0.0000179 	        27926.9169088 
25 	     12.000 	            0.0004414 	            0.0000179 	        27925.3963234 
26 	     12.500 	            0.0004593 	            0.0000179 	        27926.4011086 
27 	     13.000 	            0.0004772 	            0.0000179 	        27925.9329281 
28 	     13.500 	            0.0004951 	            0.0000179 	        27927.1652446 
29 	     14.000 	            0.0005131 	            0.0000179 	        27925.6410640 
30 	     14.500 	            0.0005309 	            0.0000179 	        27927.1850749 
31 	     15.000 	            0.0005489 	            0.0000179 	        27925.7082111 
32 	     15.500 	            0.0005668 	            0.0000179 	        27926.2709936 
33 	     16.000 	            0.0005847 	            0.0000179 	        27926.1082722 
34 	     16.500 	            0.0006026 	            0.0000179 	        27926.0881523 
35 	     17.000 	            0.0006205 	            0.0000179 	        27925.6433868 
36 	     17.500 	            0.0006384 	            0.0000179 	        27926.6759684 
37 	     18.000 	            0.0006563 	            0.0000179 	        27925.3500820 
38 	     18.500 	            0.0006742 	            0.0000179 	        27925.9092451 
39 	     19.000 	            0.0006921 	            0.0000179 	        27925.2185848 
40 	     19.500 	            0.0007100 	            0.0000179 	        27926.4086234 
41 	     20.000 	            0.0007279 	            0.0000179 	        27925.9025565 
42 	     20.500 	            0.0007458 	            0.0000179 	        27926.0714375 
43 	     21.000 	            0.0007637 	            0.0000179 	        27925.6155718 
44 	     21.500 	            0.0007816 	            0.0000179 	        27926.1677081 
45 	     22.000 	            0.0007995 	            0.0000179 	        27925.0775501 
46 	     22.500 	            0.0008174 	            0.0000179 	        27925.8068425 
47 	     23.000 	            0.0008353 	            0.0000179 	        27925.6837850 
48 	     23.500 	            0.0008532 	            0.0000179 	        27925.7291156 
49 	     24.000 	            0.0008712 	            0.0000179 	        27925.2271747 
50 	     24.500 	            0.0008891 	            0.0000179 	        27925.6671332 
51 	     25.000 	            0.0009070 	            0.0000179 	        27925.1879771 
52 	     25.500 	            0.0009249 	            0.0000179 	        27925.4331409 
53 	     26.000 	            0.0009428 	            0.0000179 	        27924.7045382 
54 	     26.500 	            0.0009607 	            0.0000179 	        27925.7670576 
55 	     27.000 	            0.0009786 	            0.0000179 	        27925.1489818 
56 	     27.500 	            0.0009965 	            0.0000179 	        27925.5986723 
57 	     28.000 	            0.0010144 	            0.0000179 	        27925.2619432 
58 	     28.500 	            0.0010323 	            0.0000179 	        27925.2367617 
59 	     29.000 	            0.0010502 	            0.0000179 	        27925.1385589 
60 	     29.500 	            0.0010681 	            0.0000179 	        27925.2539511 
61 	     30.000 	            0.0010860 	            0.0000179 	        27924.7618137 
62 	     30.500 	            0.0011039 	            0.0000179 	        27925.5267120 
63 	     31.000 	            0.0011218 	            0.0000179 	        27924.7442539 
64 	     31.500 	            0.0011397 	            0.0000179 	        27925.0313726 
65 	     32.000 	            0.0011577 	            0.0000179 	        27924.7483411 
66 	     32.500 	            0.0011756 	            0.0000179 	        27925.0126454 
67 	     33.000 	            0.0011935 	            0.0000179 	        27924.5874040 
68 	     33.500 	            0.0012114 	            0.0000179 	        27924.6119039 
69 	     34.000 	            0.0012293 	            0.0000179 	        27924.9146227 
70 	     34.500 	            0.0012472 	            0.0000179 	        27925.0440739 
71 	     35.000 	            0.0012651 	            0.0000179 	        27924.7867688 
72 	     35.500 	            0.0012830 	            0.0000179 	        27924.4284513 
73 	     36.000 	            0.0013009 	            0.0000179 	        27924.1530332 
74 	     36.500 	            0.0013188 	            0.0000179 	        27924.7511487 
75 	     37.000 	            0.0013367 	            0.0000179 	        27924.8362158 
76 	     37.500 	            0.0013546 	            0.0000179 	        27925.0598858 
77 	     38.000 	            0.0013725 	            0.0000179 	        27924.6738925 
78 	     38.500 	            0.0013904 	            0.0000179 	        27924.6276551 
79 	     39.000 	            0.0014083 	            0.0000179 	        27924.4633773 
80 	     39.500 	            0.0014262 	            0.0000179 	        27924.7471448 
81 	     40.000 	            0.0014441 	            0.0000179 	        27924.6820560 
82 	     40.500 	            0.0014621 	            0.0000179 	        27924.4369321 
83 	     41.000 	            0.0014800 	            0.0000179 	        27924.6484497 
84 	     41.500 	            0.0014979 	            0.0000179 	        27924.7370235 
85 	     42.000 	            0.0015158 	            0.0000179 	        27924.7949183 
86 	     42.500 	            0.0015337 	            0.0000179 	        27924.5990424 
87 	     43.000 	            0.0015516 	            0.0000179 	        27924.2400844 
88 	     43.500 	            0.0015695 	            0.0000179 	        27924.9774313 
89 	     44.000 	            0.0015874 	            0.0000180 	        27924.1543124 
