# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000149 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000328 	            0.0000179 	        27926.1831592 
3 	      1.000 	            0.0000507 	            0.0000179 	        27938.0310018 
4 	      1.500 	            0.0000686 	            0.0000179 	        27922.0591043 
5 	      2.000 	            0.0000865 	            0.0000179 	        27927.9622723 
6 	      2.500 	            0.0001045 	            0.0000179 	        27923.6618953 
7 	      3.000 	            0.0001223 	            0.0000179 	        27929.9468327 
8 	      3.500 	            0.0001403 	            0.0000179 	        27925.4251934 
9 	      4.000 	            0.0001581 	            0.0000179 	        27927.4670429 
10 	      4.500 	            0.0001761 	            0.0000179 	        27926.5759006 
11 	      5.000 	            0.0001940 	            0.0000179 	        27926.9317536 
12 	      5.500 	            0.0002119 	            0.0000179 	        27926.5367170 
13 	      6.000 	            0.0002298 	            0.0000179 	        27926.9249115 
14 	      6.500 	            0.0002477 	            0.0000179 	        27925.2270553 
15 	      7.000 	            0.0002656 	            0.0000179 	        27926.9543064 
16 	      7.500 	            0.0002835 	            0.0000179 	        27923.7928419 
17 	      8.000 	            0.0003014 	            0.0000179 	        27927.3806661 
18 	      8.500 	            0.0003193 	            0.0000179 	        27926.1765579 
19 	      9.000 	            0.0003372 	            0.0000179 	        27927.3779278 
20 	      9.500 	            0.0003551 	            0.0000179 	        27925.7610155 
21 	     10.000 	            0.0003730 	            0.0000179 	        27927.0199635 
22 	     10.500 	            0.0003909 	            0.0000179 	        27925.3779000 
23 	     11.000 	            0.0004088 	            0.0000179 	        27926.8193250 
24 	     11.500 	            0.0004267 	            0.0000179 	        27927.0950706 
25 	     12.000 	            0.0004446 	            0.0000179 	        27926.6242065 
26 	     12.500 	            0.0004626 	            0.0000179 	        27924.8640051 
27 	     13.000 	            0.0004804 	            0.0000179 	        27926.0841345 
28 	     13.500 	            0.0004983 	            0.0000179 	        27925.8459535 
29 	     14.000 	            0.0005162 	            0.0000179 	        27925.8230820 
30 	     14.500 	            0.0005341 	            0.0000179 	        27927.1069569 
31 	     15.000 	            0.0005520 	            0.0000179 	        27926.3418418 
32 	     15.500 	            0.0005700 	            0.0000179 	        27925.4609341 
33 	     16.000 	            0.0005879 	            0.0000179 	        27926.2637593 
34 	     16.500 	            0.0006058 	            0.0000179 	        27924.2395687 
35 	     17.000 	            0.0006237 	            0.0000179 	        27926.1973574 
36 	     17.500 	            0.0006416 	            0.0000179 	        27925.3993719 
37 	     18.000 	            0.0006595 	            0.0000179 	        27926.0485459 
38 	     18.500 	            0.0006774 	            0.0000179 	        27925.4970236 
39 	     19.000 	            0.0006953 	            0.0000179 	        27925.9973094 
40 	     19.500 	            0.0007132 	            0.0000179 	        27924.3621781 
41 	     20.000 	            0.0007311 	            0.0000179 	        27925.2883324 
42 	     20.500 	            0.0007490 	            0.0000179 	        27924.8995322 
43 	     21.000 	            0.0007669 	            0.0000179 	        27925.8386089 
44 	     21.500 	            0.0007848 	            0.0000179 	        27924.9245535 
45 	     22.000 	            0.0008027 	            0.0000179 	        27925.4560327 
46 	     22.500 	            0.0008206 	            0.0000179 	        27925.2940881 
47 	     23.000 	            0.0008385 	            0.0000179 	        27925.4406871 
48 	     23.500 	            0.0008565 	            0.0000179 	        27925.0227437 
49 	     24.000 	            0.0008744 	            0.0000179 	        27924.9970581 
50 	     24.500 	            0.0008923 	            0.0000179 	        27924.7806519 
51 	     25.000 	            0.0009102 	            0.0000179 	        27925.7904688 
52 	     25.500 	            0.0009281 	            0.0000179 	        27924.8883899 
53 	     26.000 	            0.0009460 	            0.0000179 	        27925.5543451 
54 	     26.500 	            0.0009639 	            0.0000179 	        27924.6298240 
55 	     27.000 	            0.0009818 	            0.0000179 	        27924.7461509 
56 	     27.500 	            0.0009997 	            0.0000179 	        27925.5980407 
57 	     28.000 	            0.0010176 	            0.0000179 	        27924.6557221 
58 	     28.500 	            0.0010355 	            0.0000179 	        27924.5423933 
59 	     29.000 	            0.0010534 	            0.0000179 	        27924.9704994 
60 	     29.500 	            0.0010713 	            0.0000179 	        27924.8864242 
61 	     30.000 	            0.0010892 	            0.0000179 	        27924.9094647 
62 	     30.500 	            0.0011071 	            0.0000179 	        27924.8455132 
63 	     31.000 	            0.0011250 	            0.0000179 	        27925.0636969 
64 	     31.500 	            0.0011430 	            0.0000179 	        27924.6923768 
65 	     32.000 	            0.0011608 	            0.0000179 	        27925.4415040 
66 	     32.500 	            0.0011788 	            0.0000179 	        27924.4973865 
67 	     33.000 	            0.0011967 	            0.0000179 	        27924.6635484 
68 	     33.500 	            0.0012146 	            0.0000179 	        27924.1325467 
69 	     34.000 	            0.0012325 	            0.0000179 	        27924.5682042 
70 	     34.500 	            0.0012504 	            0.0000179 	        27924.7375304 
71 	     35.000 	            0.0012683 	            0.0000179 	        27924.6918881 
72 	     35.500 	            0.0012862 	            0.0000179 	        27924.8043761 
73 	     36.000 	            0.0013041 	            0.0000179 	        27924.2152747 
74 	     36.500 	            0.0013220 	            0.0000179 	        27924.7437122 
75 	     37.000 	            0.0013399 	            0.0000179 	        27924.8185161 
76 	     37.500 	            0.0013578 	            0.0000179 	        27924.0608668 
77 	     38.000 	            0.0013757 	            0.0000179 	        27924.7036857 
78 	     38.500 	            0.0013937 	            0.0000179 	        27924.2032027 
79 	     39.000 	            0.0014115 	            0.0000179 	        27924.6001860 
80 	     39.500 	            0.0014295 	            0.0000179 	        27924.2539491 
81 	     40.000 	            0.0014473 	            0.0000179 	        27924.6231781 
82 	     40.500 	            0.0014653 	            0.0000179 	        27924.5712171 
83 	     41.000 	            0.0014831 	            0.0000179 	        27924.9770031 
84 	     41.500 	            0.0015011 	            0.0000179 	        27924.4426668 
85 	     42.000 	            0.0015190 	            0.0000179 	        27924.8045902 
86 	     42.500 	            0.0015369 	            0.0000179 	        27924.4930091 
87 	     43.000 	            0.0015548 	            0.0000179 	        27924.0052988 
88 	     43.500 	            0.0015727 	            0.0000179 	        27924.0913539 
89 	     44.000 	            0.0015906 	            0.0000179 	        27924.3275728 
90 	     44.500 	            0.0016085 	            0.0000179 	        27924.0234232 
91 	     45.000 	            0.0016264 	            0.0000179 	        27924.5533909 
92 	     45.500 	            0.0016443 	            0.0000179 	        27924.1651906 
93 	     46.000 	            0.0016623 	            0.0000179 	        27923.9161859 
94 	     46.500 	            0.0016801 	            0.0000179 	        27924.5533187 
95 	     47.000 	            0.0016980 	            0.0000179 	        27924.2767826 
96 	     47.500 	            0.0017160 	            0.0000179 	        27923.8082424 
97 	     48.000 	            0.0017338 	            0.0000179 	        27924.4369075 
98 	     48.500 	            0.0017517 	            0.0000179 	        27924.6368392 
99 	     49.000 	            0.0017697 	            0.0000179 	        27924.1148456 
100 	     49.500 	            0.0017876 	            0.0000179 	        27924.1529320 
101 	     50.000 	            0.0018055 	            0.0000179 	        27924.2921343 
102 	     50.500 	            0.0018234 	            0.0000179 	        27924.3926101 
103 	     51.000 	            0.0018413 	            0.0000179 	        27924.2294493 
104 	     51.500 	            0.0018592 	            0.0000179 	        27924.0638656 
105 	     52.000 	            0.0018771 	            0.0000179 	        27924.1703017 
106 	     52.500 	            0.0018950 	            0.0000179 	        27924.4125796 
107 	     53.000 	            0.0019129 	            0.0000179 	        27924.6967240 
108 	     53.500 	            0.0019308 	            0.0000179 	        27924.6102932 
109 	     54.000 	            0.0019487 	            0.0000179 	        27924.1357053 
110 	     54.500 	            0.0019666 	            0.0000179 	        27924.3455081 
111 	     55.000 	            0.0019845 	            0.0000179 	        27924.6033540 
112 	     55.500 	            0.0020025 	            0.0000180 	        27923.8962414 
113 	     56.000 	            0.0020203 	            0.0000179 	        27924.4586368 
114 	     56.500 	            0.0020382 	            0.0000179 	        27924.8039104 
115 	     57.000 	            0.0020562 	            0.0000180 	        27924.1718362 
116 	     57.500 	            0.0020741 	            0.0000179 	        27924.1279707 
117 	     58.000 	            0.0020920 	            0.0000179 	        27924.3192216 
118 	     58.500 	            0.0021099 	            0.0000179 	        27924.1979309 
119 	     59.000 	            0.0021278 	            0.0000179 	        27923.9354673 
120 	     59.500 	            0.0021457 	            0.0000179 	        27924.4825420 
121 	     60.000 	            0.0021636 	            0.0000179 	        27924.3201364 
122 	     60.500 	            0.0021815 	            0.0000179 	        27924.4149428 
123 	     61.000 	            0.0021994 	            0.0000179 	        27924.3265342 
124 	     61.500 	            0.0022173 	            0.0000179 	        27924.1669935 
125 	     62.000 	            0.0022352 	            0.0000179 	        27924.2435608 
126 	     62.500 	            0.0022531 	            0.0000179 	        27924.4809198 
127 	     63.000 	            0.0022710 	            0.0000179 	        27924.2470387 
128 	     63.500 	            0.0022889 	            0.0000179 	        27924.1848376 
129 	     64.000 	            0.0023068 	            0.0000179 	        27924.1270070 
130 	     64.500 	            0.0023247 	            0.0000179 	        27924.5437732 
131 	     65.000 	            0.0023426 	            0.0000179 	        27924.5671012 
132 	     65.500 	            0.0023605 	            0.0000179 	        27924.8033502 
133 	     66.000 	            0.0023784 	            0.0000179 	        27924.9566219 
134 	     66.500 	            0.0023963 	            0.0000179 	        27924.4970334 
135 	     67.000 	            0.0024142 	            0.0000179 	        27924.6627100 
136 	     67.500 	            0.0024321 	            0.0000179 	        27924.6771148 
137 	     68.000 	            0.0024501 	            0.0000179 	        27924.4574347 
138 	     68.500 	            0.0024680 	            0.0000179 	        27924.0455554 
139 	     69.000 	            0.0024859 	            0.0000179 	        27924.5266738 
140 	     69.500 	            0.0025038 	            0.0000179 	        27924.6331554 
141 	     70.000 	            0.0025217 	            0.0000179 	        27924.4290409 
142 	     70.500 	            0.0025396 	            0.0000179 	        27924.4631352 
143 	     71.000 	            0.0025575 	            0.0000179 	        27924.6447026 
144 	     71.500 	            0.0025754 	            0.0000179 	        27924.3567619 
145 	     72.000 	            0.0025933 	            0.0000179 	        27924.6643338 
146 	     72.500 	            0.0026112 	            0.0000179 	        27924.7316376 
147 	     73.000 	            0.0026291 	            0.0000179 	        27924.3214144 
148 	     73.500 	            0.0026470 	            0.0000179 	        27924.3259296 
149 	     74.000 	            0.0026649 	            0.0000179 	        27924.5964548 
150 	     74.500 	            0.0026828 	            0.0000179 	        27924.5507694 
151 	     75.000 	            0.0027007 	            0.0000179 	        27924.9231369 
152 	     75.500 	            0.0027186 	            0.0000180 	        27924.4370071 
153 	     76.000 	            0.0027366 	            0.0000179 	        27924.4449465 
154 	     76.500 	            0.0027544 	            0.0000179 	        27924.7303093 
155 	     77.000 	            0.0027724 	            0.0000179 	        27924.5571758 
156 	     77.500 	            0.0027903 	            0.0000179 	        27924.3124342 
157 	     78.000 	            0.0028081 	            0.0000179 	        27924.8305026 
158 	     78.500 	            0.0028261 	            0.0000180 	        27924.2993078 
159 	     79.000 	            0.0028440 	            0.0000179 	        27924.3867204 
160 	     79.500 	            0.0028619 	            0.0000179 	        27924.7895013 
161 	     80.000 	            0.0028798 	            0.0000179 	        27924.5807357 
162 	     80.500 	            0.0028977 	            0.0000179 	        27924.6101521 
163 	     81.000 	            0.0029156 	            0.0000179 	        27924.8728122 
