# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000117 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000296 	            0.0000179 	        27942.4624525 
3 	      1.000 	            0.0000475 	            0.0000179 	        27916.1375765 
4 	      1.500 	            0.0000654 	            0.0000179 	        27927.6392332 
5 	      2.000 	            0.0000833 	            0.0000179 	        27923.3392264 
6 	      2.500 	            0.0001012 	            0.0000179 	        27929.6289753 
7 	      3.000 	            0.0001192 	            0.0000179 	        27924.9984245 
8 	      3.500 	            0.0001370 	            0.0000179 	        27928.7928196 
9 	      4.000 	            0.0001550 	            0.0000179 	        27925.2078006 
10 	      4.500 	            0.0001729 	            0.0000179 	        27927.2975148 
11 	      5.000 	            0.0001908 	            0.0000179 	        27927.3621079 
12 	      5.500 	            0.0002087 	            0.0000179 	        27928.6675183 
13 	      6.000 	            0.0002266 	            0.0000179 	        27927.2251094 
14 	      6.500 	            0.0002445 	            0.0000179 	        27927.3528024 
15 	      7.000 	            0.0002624 	            0.0000179 	        27926.9726535 
16 	      7.500 	            0.0002803 	            0.0000179 	        27928.3300151 
17 	      8.000 	            0.0002982 	            0.0000179 	        27926.0894718 
18 	      8.500 	            0.0003161 	            0.0000179 	        27927.9930784 
19 	      9.000 	            0.0003340 	            0.0000179 	        27926.1793300 
20 	      9.500 	            0.0003519 	            0.0000179 	        27926.5040570 
21 	     10.000 	            0.0003698 	            0.0000179 	        27926.7571412 
22 	     10.500 	            0.0003877 	            0.0000179 	        27927.5426660 
23 	     11.000 	            0.0004056 	            0.0000179 	        27925.9373139 
24 	     11.500 	            0.0004235 	            0.0000179 	        27926.9069850 
25 	     12.000 	            0.0004414 	            0.0000179 	        27925.3701583 
26 	     12.500 	            0.0004593 	            0.0000179 	        27926.2516105 
27 	     13.000 	            0.0004772 	            0.0000179 	        27925.8163254 
28 	     13.500 	            0.0004951 	            0.0000179 	        27927.4027350 
29 	     14.000 	            0.0005131 	            0.0000179 	        27925.7112735 
30 	     14.500 	            0.0005309 	            0.0000179 	        27927.2530577 
31 	     15.000 	            0.0005489 	            0.0000179 	        27925.8100921 
32 	     15.500 	            0.0005668 	            0.0000179 	        27926.3419765 
33 	     16.000 	            0.0005847 	            0.0000179 	        27926.0005158 
34 	     16.500 	            0.0006026 	            0.0000179 	        27926.0405724 
35 	     17.000 	            0.0006205 	            0.0000179 	        27925.6947915 
36 	     17.500 	            0.0006384 	            0.0000179 	        27926.6228247 
37 	     18.000 	            0.0006563 	            0.0000179 	        27925.3157289 
38 	     18.500 	            0.0006742 	            0.0000179 	        27925.9088983 
39 	     19.000 	            0.0006921 	            0.0000179 	        27925.2490540 
40 	     19.500 	            0.0007100 	            0.0000179 	        27926.3499528 
41 	     20.000 	            0.0007279 	            0.0000179 	        27925.8479484 
42 	     20.500 	            0.0007458 	            0.0000179 	        27926.1169924 
43 	     21.000 	            0.0007637 	            0.0000179 	        27925.5453841 
44 	     21.500 	            0.0007816 	            0.0000179 	        27926.2644004 
45 	     22.000 	            0.0007995 	            0.0000179 	        27925.1412856 
46 	     22.500 	            0.0008174 	            0.0000179 	        27925.8027140 
47 	     23.000 	            0.0008353 	            0.0000179 	        27925.6470812 
48 	     23.500 	            0.0008532 	            0.0000179 	        27925.7635348 
49 	     24.000 	            0.0008712 	            0.0000179 	        27925.2569325 
50 	     24.500 	            0.0008891 	            0.0000179 	        27925.6588370 
51 	     25.000 	            0.0009070 	            0.0000179 	        27925.1911947 
52 	     25.500 	            0.0009249 	            0.0000179 	        27925.4164179 
53 	     26.000 	            0.0009428 	            0.0000179 	        27924.7840491 
54 	     26.500 	            0.0009607 	            0.0000179 	        27925.7983134 
55 	     27.000 	            0.0009786 	            0.0000179 	        27925.1771476 
56 	     27.500 	            0.0009965 	            0.0000179 	        27925.5316446 
