# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000104 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000283 	            0.0000179 	        27884.1721694 
3 	      1.000 	            0.0000462 	            0.0000179 	        27927.1951907 
4 	      1.500 	            0.0000641 	            0.0000179 	        27921.8194979 
5 	      2.000 	            0.0000820 	            0.0000179 	        27923.8463076 
6 	      2.500 	            0.0000999 	            0.0000179 	        27920.3336700 
7 	      3.000 	            0.0001178 	            0.0000179 	        27922.7196823 
8 	      3.500 	            0.0001357 	            0.0000179 	        27924.1479572 
9 	      4.000 	            0.0001536 	            0.0000179 	        27926.8538068 
10 	      4.500 	            0.0001715 	            0.0000179 	        27923.3884558 
11 	      5.000 	            0.0001894 	            0.0000179 	        27925.8016445 
12 	      5.500 	            0.0002073 	            0.0000179 	        27924.2841552 
13 	      6.000 	            0.0002252 	            0.0000179 	        27925.1923493 
14 	      6.500 	            0.0002431 	            0.0000179 	        27923.8118363 
15 	      7.000 	            0.0002610 	            0.0000179 	        27924.4911852 
16 	      7.500 	            0.0002789 	            0.0000179 	        27924.5615729 
17 	      8.000 	            0.0002968 	            0.0000179 	        27926.3859185 
18 	      8.500 	            0.0003147 	            0.0000179 	        27925.1713701 
19 	      9.000 	            0.0003326 	            0.0000179 	        27926.2093924 
20 	      9.500 	            0.0003506 	            0.0000179 	        27925.2887605 
21 	     10.000 	            0.0003684 	            0.0000179 	        27926.9619230 
22 	     10.500 	            0.0003864 	            0.0000179 	        27924.1159000 
23 	     11.000 	            0.0004043 	            0.0000179 	        27924.3276867 
24 	     11.500 	            0.0004222 	            0.0000179 	        27924.5587836 
25 	     12.000 	            0.0004401 	            0.0000179 	        27926.1299532 
26 	     12.500 	            0.0004580 	            0.0000179 	        27924.4511530 
27 	     13.000 	            0.0004759 	            0.0000179 	        27925.6573804 
28 	     13.500 	            0.0004938 	            0.0000179 	        27924.3192074 
29 	     14.000 	            0.0005117 	            0.0000179 	        27925.5016359 
