# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000080 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000259 	            0.0000179 	        27974.5715654 
3 	      1.000 	            0.0000439 	            0.0000179 	        27923.5267663 
4 	      1.500 	            0.0000617 	            0.0000179 	        27938.8990268 
5 	      2.000 	            0.0000797 	            0.0000179 	        27926.4613169 
6 	      2.500 	            0.0000975 	            0.0000179 	        27938.2625417 
7 	      3.000 	            0.0001155 	            0.0000179 	        27929.1767342 
8 	      3.500 	            0.0001333 	            0.0000179 	        27935.9401535 
9 	      4.000 	            0.0001513 	            0.0000179 	        27929.6815818 
10 	      4.500 	            0.0001691 	            0.0000179 	        27932.1366591 
11 	      5.000 	            0.0001871 	            0.0000179 	        27926.2434889 
12 	      5.500 	            0.0002050 	            0.0000179 	        27929.9390147 
13 	      6.000 	            0.0002229 	            0.0000179 	        27930.1418628 
14 	      6.500 	            0.0002408 	            0.0000179 	        27927.5465978 
15 	      7.000 	            0.0002587 	            0.0000179 	        27926.0646085 
16 	      7.500 	            0.0002766 	            0.0000179 	        27929.7527458 
17 	      8.000 	            0.0002945 	            0.0000179 	        27927.2310240 
18 	      8.500 	            0.0003124 	            0.0000179 	        27928.4110843 
19 	      9.000 	            0.0003303 	            0.0000179 	        27927.3342358 
20 	      9.500 	            0.0003482 	            0.0000179 	        27927.9978120 
21 	     10.000 	            0.0003661 	            0.0000179 	        27927.0780112 
22 	     10.500 	            0.0003840 	            0.0000179 	        27927.5566525 
23 	     11.000 	            0.0004019 	            0.0000179 	        27928.5102259 
24 	     11.500 	            0.0004198 	            0.0000179 	        27927.4195028 
25 	     12.000 	            0.0004377 	            0.0000179 	        27927.5565432 
26 	     12.500 	            0.0004556 	            0.0000179 	        27927.5863339 
27 	     13.000 	            0.0004735 	            0.0000179 	        27926.9681602 
28 	     13.500 	            0.0004914 	            0.0000179 	        27927.1294534 
29 	     14.000 	            0.0005094 	            0.0000179 	        27926.6241253 
30 	     14.500 	            0.0005272 	            0.0000179 	        27927.0310705 
31 	     15.000 	            0.0005452 	            0.0000179 	        27927.0949043 
32 	     15.500 	            0.0005630 	            0.0000179 	        27927.4788938 
33 	     16.000 	            0.0005810 	            0.0000179 	        27927.0224413 
34 	     16.500 	            0.0005989 	            0.0000179 	        27927.3990167 
