# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000079 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000258 	            0.0000179 	        27929.2959594 
3 	      1.000 	            0.0000437 	            0.0000179 	        27932.6965621 
4 	      1.500 	            0.0000616 	            0.0000179 	        27929.5931281 
5 	      2.000 	            0.0000795 	            0.0000179 	        27929.2172053 
6 	      2.500 	            0.0000974 	            0.0000179 	        27929.4049707 
7 	      3.000 	            0.0001153 	            0.0000179 	        27926.4126970 
8 	      3.500 	            0.0001332 	            0.0000179 	        27930.9240698 
9 	      4.000 	            0.0001511 	            0.0000179 	        27925.6530842 
10 	      4.500 	            0.0001690 	            0.0000179 	        27929.5023189 
11 	      5.000 	            0.0001869 	            0.0000179 	        27926.9243411 
12 	      5.500 	            0.0002048 	            0.0000179 	        27928.9035717 
13 	      6.000 	            0.0002227 	            0.0000179 	        27926.6461683 
14 	      6.500 	            0.0002406 	            0.0000179 	        27930.4307320 
15 	      7.000 	            0.0002585 	            0.0000179 	        27928.3654494 
16 	      7.500 	            0.0002764 	            0.0000179 	        27928.5815068 
17 	      8.000 	            0.0002943 	            0.0000179 	        27925.0299719 
18 	      8.500 	            0.0003122 	            0.0000179 	        27926.2986986 
19 	      9.000 	            0.0003301 	            0.0000179 	        27926.7101195 
20 	      9.500 	            0.0003480 	            0.0000179 	        27927.9021041 
21 	     10.000 	            0.0003659 	            0.0000179 	        27926.2841136 
22 	     10.500 	            0.0003838 	            0.0000179 	        27926.8117720 
23 	     11.000 	            0.0004018 	            0.0000179 	        27925.7901119 
24 	     11.500 	            0.0004196 	            0.0000179 	        27927.3329576 
25 	     12.000 	            0.0004376 	            0.0000179 	        27926.6842252 
26 	     12.500 	            0.0004555 	            0.0000179 	        27926.5779870 
27 	     13.000 	            0.0004734 	            0.0000179 	        27925.7684473 
28 	     13.500 	            0.0004913 	            0.0000179 	        27926.8667423 
29 	     14.000 	            0.0005092 	            0.0000179 	        27925.9059264 
30 	     14.500 	            0.0005271 	            0.0000179 	        27926.2302604 
31 	     15.000 	            0.0005450 	            0.0000179 	        27926.0380638 
32 	     15.500 	            0.0005629 	            0.0000179 	        27926.3211525 
33 	     16.000 	            0.0005808 	            0.0000179 	        27925.6539403 
34 	     16.500 	            0.0005987 	            0.0000179 	        27927.1446494 
35 	     17.000 	            0.0006166 	            0.0000179 	        27925.3045166 
36 	     17.500 	            0.0006345 	            0.0000179 	        27926.0062783 
37 	     18.000 	            0.0006524 	            0.0000179 	        27925.1388768 
38 	     18.500 	            0.0006703 	            0.0000179 	        27926.7369429 
39 	     19.000 	            0.0006882 	            0.0000179 	        27925.0257599 
40 	     19.500 	            0.0007061 	            0.0000179 	        27926.0781954 
41 	     20.000 	            0.0007240 	            0.0000179 	        27925.7437857 
42 	     20.500 	            0.0007419 	            0.0000179 	        27926.2530209 
43 	     21.000 	            0.0007599 	            0.0000179 	        27925.4686254 
44 	     21.500 	            0.0007777 	            0.0000179 	        27926.2643918 
45 	     22.000 	            0.0007956 	            0.0000179 	        27926.2884250 
46 	     22.500 	            0.0008136 	            0.0000179 	        27925.6821759 
47 	     23.000 	            0.0008315 	            0.0000179 	        27924.8136899 
48 	     23.500 	            0.0008494 	            0.0000179 	        27926.1953840 
49 	     24.000 	            0.0008673 	            0.0000179 	        27925.5933238 
50 	     24.500 	            0.0008852 	            0.0000179 	        27925.4988586 
51 	     25.000 	            0.0009031 	            0.0000179 	        27925.0980197 
52 	     25.500 	            0.0009210 	            0.0000179 	        27925.6374796 
53 	     26.000 	            0.0009389 	            0.0000179 	        27924.6077771 
54 	     26.500 	            0.0009568 	            0.0000179 	        27925.0602910 
55 	     27.000 	            0.0009747 	            0.0000179 	        27925.3882889 
56 	     27.500 	            0.0009926 	            0.0000179 	        27924.9866318 
57 	     28.000 	            0.0010105 	            0.0000179 	        27925.0897961 
58 	     28.500 	            0.0010285 	            0.0000179 	        27924.7909865 
59 	     29.000 	            0.0010464 	            0.0000179 	        27924.9052638 
60 	     29.500 	            0.0010643 	            0.0000179 	        27924.8414076 
61 	     30.000 	            0.0010822 	            0.0000179 	        27924.7072369 
62 	     30.500 	            0.0011001 	            0.0000179 	        27925.3319811 
63 	     31.000 	            0.0011180 	            0.0000179 	        27924.9158372 
64 	     31.500 	            0.0011359 	            0.0000179 	        27924.8770336 
65 	     32.000 	            0.0011538 	            0.0000179 	        27924.7116331 
66 	     32.500 	            0.0011717 	            0.0000179 	        27924.9433399 
67 	     33.000 	            0.0011896 	            0.0000179 	        27924.6084265 
68 	     33.500 	            0.0012075 	            0.0000179 	        27924.9713755 
69 	     34.000 	            0.0012254 	            0.0000179 	        27924.5112348 
70 	     34.500 	            0.0012433 	            0.0000179 	        27925.0048948 
71 	     35.000 	            0.0012612 	            0.0000179 	        27924.8789644 
72 	     35.500 	            0.0012791 	            0.0000179 	        27925.0980700 
73 	     36.000 	            0.0012971 	            0.0000179 	        27924.3386990 
74 	     36.500 	            0.0013149 	            0.0000179 	        27924.7260356 
75 	     37.000 	            0.0013328 	            0.0000179 	        27924.7354976 
76 	     37.500 	            0.0013508 	            0.0000179 	        27924.4732134 
77 	     38.000 	            0.0013687 	            0.0000179 	        27924.5359673 
78 	     38.500 	            0.0013866 	            0.0000179 	        27924.4948143 
79 	     39.000 	            0.0014045 	            0.0000179 	        27924.7165261 
80 	     39.500 	            0.0014224 	            0.0000179 	        27924.3770853 
81 	     40.000 	            0.0014403 	            0.0000179 	        27924.3776116 
82 	     40.500 	            0.0014582 	            0.0000179 	        27924.4669943 
83 	     41.000 	            0.0014761 	            0.0000179 	        27924.5382581 
84 	     41.500 	            0.0014940 	            0.0000179 	        27924.6642852 
85 	     42.000 	            0.0015119 	            0.0000179 	        27924.4536489 
86 	     42.500 	            0.0015298 	            0.0000179 	        27924.6987352 
87 	     43.000 	            0.0015477 	            0.0000179 	        27924.1193440 
88 	     43.500 	            0.0015656 	            0.0000178 	        27925.4931987 
89 	     44.000 	            0.0015835 	            0.0000179 	        27924.7946839 
90 	     44.500 	            0.0016014 	            0.0000179 	        27924.6074843 
91 	     45.000 	            0.0016194 	            0.0000180 	        27923.7832323 
92 	     45.500 	            0.0016372 	            0.0000179 	        27924.6796801 
93 	     46.000 	            0.0016552 	            0.0000179 	        27923.9637086 
94 	     46.500 	            0.0016731 	            0.0000179 	        27924.5355281 
95 	     47.000 	            0.0016910 	            0.0000179 	        27923.9873625 
96 	     47.500 	            0.0017089 	            0.0000179 	        27924.4464263 
97 	     48.000 	            0.0017268 	            0.0000179 	        27924.2018441 
98 	     48.500 	            0.0017447 	            0.0000179 	        27924.5968788 
99 	     49.000 	            0.0017626 	            0.0000179 	        27924.7325908 
100 	     49.500 	            0.0017805 	            0.0000179 	        27924.4679234 
101 	     50.000 	            0.0017984 	            0.0000179 	        27924.2280484 
102 	     50.500 	            0.0018163 	            0.0000179 	        27923.8898085 
