# Zc 	 Nc 	 t0 (s) 	 elapsed time (s) 	 F (Hz) 
1 	      0.000 	            0.0000142 	            0.0000000 	            0.0000000 
2 	      0.500 	            0.0000321 	            0.0000179 	        27937.3198612 
3 	      1.000 	            0.0000500 	            0.0000179 	        27936.1381411 
4 	      1.500 	            0.0000679 	            0.0000179 	        27923.2672574 
5 	      2.000 	            0.0000858 	            0.0000179 	        27926.2247298 
6 	      2.500 	            0.0001037 	            0.0000179 	        27926.5521077 
7 	      3.000 	            0.0001217 	            0.0000179 	        27926.2407455 
8 	      3.500 	            0.0001396 	            0.0000179 	        27925.4409554 
9 	      4.000 	            0.0001575 	            0.0000179 	        27927.2420450 
10 	      4.500 	            0.0001753 	            0.0000179 	        27930.0930356 
11 	      5.000 	            0.0001933 	            0.0000179 	        27928.4969155 
12 	      5.500 	            0.0002112 	            0.0000179 	        27927.1847493 
13 	      6.000 	            0.0002291 	            0.0000179 	        27928.7947907 
14 	      6.500 	            0.0002470 	            0.0000179 	        27927.3099924 
15 	      7.000 	            0.0002649 	            0.0000179 	        27925.6927377 
16 	      7.500 	            0.0002828 	            0.0000179 	        27930.3299139 
17 	      8.000 	            0.0003007 	            0.0000180 	        27924.6086680 
18 	      8.500 	            0.0003186 	            0.0000179 	        27927.4037297 
19 	      9.000 	            0.0003365 	            0.0000179 	        27924.5976115 
20 	      9.500 	            0.0003544 	            0.0000179 	        27927.1425776 
21 	     10.000 	            0.0003723 	            0.0000179 	        27924.7820197 
22 	     10.500 	            0.0003902 	            0.0000179 	        27928.1468240 
23 	     11.000 	            0.0004081 	            0.0000179 	        27927.2121612 
24 	     11.500 	            0.0004260 	            0.0000179 	        27926.8101546 
25 	     12.000 	            0.0004439 	            0.0000179 	        27927.4446589 
26 	     12.500 	            0.0004618 	            0.0000179 	        27926.2997144 
27 	     13.000 	            0.0004797 	            0.0000179 	        27926.6463058 
28 	     13.500 	            0.0004976 	            0.0000179 	        27926.9108144 
29 	     14.000 	            0.0005156 	            0.0000179 	        27925.7972423 
30 	     14.500 	            0.0005335 	            0.0000179 	        27925.3240224 
31 	     15.000 	            0.0005513 	            0.0000179 	        27926.9332944 
