         64.636	               0.000	            -241.500	        1.4505078423	        0.0000023213	      126.6724265846	        0.1050940813
         59.715	              24.735	            -241.500	        1.4505059594	        0.0000028674	      125.3741271132	        0.4448778437
         45.704	              45.704	            -241.500	        1.4504989864	        0.0000000303	      120.5662779035	        0.1593256139
         24.735	              59.715	            -241.500	        1.4505038612	        0.0000032001	      123.9274435750	        0.1902551553
         -0.000	              64.636	            -241.500	        1.4504997494	        0.0000007088	      121.0923657390	        0.2296140957
        -24.735	              59.715	            -241.500	        1.4505004874	        0.0000008104	      121.6011508630	        0.3942495870
        -45.704	              45.704	            -241.500	        1.4505024424	        0.0000012624	      122.9491652795	        0.4541332999
        -59.715	              24.735	            -241.500	        1.4505037695	        0.0000007522	      123.8642078205	        0.7947374481
        -64.636	              -0.000	            -241.500	        1.4505045328	        0.0000008328	      124.3904908767	        0.4209941352
        -59.715	             -24.735	            -241.500	        1.4505034191	        0.0000005106	      123.6226125870	        0.1936500040
        -45.704	             -45.704	            -241.500	        1.4505092310	        0.0000030249	      127.6299343063	        0.2161170078
        -24.735	             -59.715	            -241.500	        1.4505056775	        0.0000007667	      125.1797799357	        0.5077990584
          0.000	             -64.636	            -241.500	        1.4505067747	        0.0000010223	      125.9362780413	        2.1322086436
         24.735	             -59.715	            -241.500	        1.4505071458	        0.0000008510	      126.1921241688	        0.1312110421
         45.704	             -45.704	            -241.500	        1.4505053816	        0.0000001391	      124.9757470104	        0.1579563606
         59.715	             -24.735	            -241.500	        1.4505058064	        0.0000009355	      125.2686332530	        0.1669001271
