14    10 0.7381512            0.0021860    15 7.000         7914.0757490         7913.8785715         7913.7083425            0.0000000            0.0000000 
14    11 0.4596374            0.0030335    16 7.500         7987.2204473         7986.8284146         7986.4587797            0.0000000            0.0000000 
14    12 0.7389084            0.0021667    16 7.500         7913.0618274         7913.2708836         7913.6526273            0.0000000            0.0000000 
14    13 0.4490292            0.0039620    16 7.500         7981.2706183         7981.3634350         7983.3339952            0.0000000            0.0000000 
14    14 0.7379625            0.0021607    16 7.500         7914.7319544         7914.5399472         7914.4868594            0.0000000            0.0000000 
14    15 0.4519275            0.0053639    16 7.500         7987.2204473         7987.2070358         7987.4774182            0.0000000            0.0000000 
14    16 0.7292055            0.0018625    16 7.500         7913.0618274         7912.9121890         7913.2007499            0.0000000            0.0000000 
14    17 0.4658543            0.0049744    16 7.500         7986.3699287         7986.1280903         7986.7364153            0.0000000            0.0000000 
14    18 0.7392712            0.0019795    16 7.500         7913.8968028         7913.8704854         7913.7747140            0.0000000            0.0000000 
14    19 0.4576028            0.0048254    16 7.500         7985.5195911         7985.8419065         7986.6238046            0.0000000            0.0000000 
14    20 0.7331001            0.0020314    16 7.500         7913.8968028         7913.2629889         7912.8356252            0.0000000            0.0000000 
14    21 0.4556965            0.0029586    16 7.500         7988.0711471         7988.1629706         7986.6650753            0.0000000            0.0000000 
14    22 0.7346026            0.0020459    16 7.500         7913.0618274         7913.6114636         7913.8752530            0.0000000            0.0000000 
14    23 0.4489642            0.0042493    16 7.500         7988.9220281         7988.2765903         7986.5780752            0.0000000            0.0000000 
14    24 0.7440939            0.0021299    16 7.500         7913.8968028         7914.2296338         7914.2225647            0.0000000            0.0000000 
14    25 0.4437663            0.0052982    16 7.500         7990.6243341         7990.0028499         7989.4716235            0.0000000            0.0000000 
14    26 0.7315149            0.0018772    16 7.500         7914.7319544         7914.2351777         7914.3742054            0.0000000            0.0000000 
14    27 0.4502730            0.0047833    16 7.500         7986.3699287         7986.0421917         7986.0866354            0.0000000            0.0000000 
15     1 0.4650021            0.0069586    16 7.500         8138.9039609         8139.2890850         8142.1513164            0.0000000            0.0000000 
15     2 0.7354925            0.0022177    16 7.500         7730.3648732         7729.9194722         7728.9944464            0.0000000            0.0000000 
15     3 0.4598370            0.0074806    17 8.000         8139.1799776         8139.1190708         8140.0018063            0.0000000            0.0000000 
15     4 0.7243199            0.0019104    16 7.500         7727.9752705         7728.5613193         7728.6406675            0.0000000            0.0000000 
15     5 0.4591940            0.0065299    16 7.500         8138.9039609         8139.4300173         8140.4950664            0.0000000            0.0000000 
15     6 0.7371856            0.0026142    15 7.000         7727.9752705         7728.0648550         7727.8051216            0.0000000            0.0000000 
15     7 0.4561297            0.0055517    17 8.000         8141.6649705         8142.0017780         8142.2795869            0.0000000            0.0000000 
15     8 0.7386918            0.0026571    15 7.000         7728.8285304         7728.8602947         7728.7688645            0.0000000            0.0000000 
15     9 0.4498545            0.0042198    17 8.000         8145.8099990         8145.5220134         8144.4946097            0.0000000            0.0000000 
15    10 0.7297696            0.0024594    16 7.500         7729.5681748         7729.9212555         7729.0474571            0.0000000            0.0000000 
15    11 0.4645064            0.0073379    16 7.500         8145.0912250         8145.5612840         8146.5615205            0.0000000            0.0000000 
15    12 0.7269467            0.0021811    15 7.000         7728.8285304         7728.6734933         7728.5325738            0.0000000            0.0000000 
15    13 0.4643043            0.0069104    16 7.500         8140.6707913         8140.7470148         8144.2893031            0.0000000            0.0000000 
15    14 0.7454513            0.0020485    15 7.000         7727.9752705         7728.2225992         7728.2828653            0.0000000            0.0000000 
15    15 0.4692266            0.0066876    16 7.500         8140.6707913         8141.2409154         8141.9110539            0.0000000            0.0000000 
15    16 0.7294101            0.0025185    15 7.000         7727.9752705         7727.9662544         7728.0120295            0.0000000            0.0000000 
15    17 0.4545434            0.0050119    16 7.500         8145.9758879         8145.7538345         8146.5070166            0.0000000            0.0000000 
15    18 0.7303216            0.0026429    16 7.500         7729.5681748         7729.3611701         7728.5635082            0.0000000            0.0000000 
15    19 0.4541202            0.0048903    16 7.500         8143.3224756         8143.4737000         8143.1140678            0.0000000            0.0000000 
15    20 0.7231036            0.0024177    15 7.000         7727.9752705         7728.2470666         7727.8008701            0.0000000            0.0000000 
15    21 0.4562957            0.0069058    16 7.500         8138.0208333         8138.4834364         8139.0759281            0.0000000            0.0000000 
15    22 0.7361190            0.0020893    15 7.000         7729.6819788         7729.1916605         7728.9085349            0.0000000            0.0000000 
15    23 0.4596436            0.0070589    16 7.500         8152.1739130         8152.0991163         8149.1409731            0.0000000            0.0000000 
15    24 0.7357264            0.0020708    15 7.000         7728.8285304         7729.1608905         7728.4804508            0.0000000            0.0000000 
15    25 0.4510648            0.0068480    16 7.500         8139.7872802         8139.2430473         8142.7912205            0.0000000            0.0000000 
15    26 0.7249378            0.0025618    16 7.500         7727.1790645         7727.1771928         7727.1594583            0.0000000            0.0000000 
15    27 0.4608069            0.0037734    17 8.000         8142.4936387         8142.4558551         8142.4707057            0.0000000            0.0000000 
16     1 0.0030607            0.0006650     0 -0.500            0.0000000            0.0000000            0.0000000            0.0000000            0.0000000 
16     2 0.4603202            0.0048714    16 7.500         8261.7316590         8261.2326228         8261.7430040            0.0000000            0.0000000 
16     3 0.7159455            0.0018896    15 7.000         7521.2205867         7520.9745460         7520.5026133            0.0000000            0.0000000 
16     4 0.4719270            0.0059474    16 7.500         8260.8216764         8261.1395976         8259.6074201            0.0000000            0.0000000 
16     5 0.7158586            0.0012557    15 7.000         7519.6046836         7519.8052628         7520.2137472            0.0000000            0.0000000 
16     6 0.4718468            0.0055223    16 7.500         8260.8216764         8261.4094163         8261.8092752            0.0000000            0.0000000 
16     7 0.7184781            0.0018220    15 7.000         7520.4125483         7520.2913779         7520.5182878            0.0000000            0.0000000 
16     8 0.4584134            0.0051726    17 8.000         8260.1961797         8260.3237315         8260.9896147            0.0000000            0.0000000 
16     9 0.7196389            0.0021253    15 7.000         7522.0287986         7521.8746649         7521.1098332            0.0000000            0.0000000 
16    10 0.4510085            0.0030790    17 8.000         8259.3433822         8258.9536835         8258.4990751            0.0000000            0.0000000 
16    11 0.7061212            0.0020174    15 7.000         7519.6046836         7519.1987942         7520.4599651            0.0000000            0.0000000 
16    12 0.4651592            0.0050139    16 7.500         8261.7316590         8262.1218024         8263.7306935            0.0000000            0.0000000 
16    13 0.7227554            0.0017870    15 7.000         7520.4125483         7520.4178242         7520.3220652            0.0000000            0.0000000 
16    14 0.4623567            0.0061867    16 7.500         8267.1957672         8266.7570986         8264.2332258            0.0000000            0.0000000 
16    15 0.7109369            0.0012963    15 7.000         7519.6046836         7520.1747108         7520.3313240            0.0000000            0.0000000 
16    16 0.4614197            0.0057422    16 7.500         8266.2845806         8266.3064286         8265.5151684            0.0000000            0.0000000 
16    17 0.4591504            0.0048388    17 8.000         8255.9339525         8255.6485164         8259.4882346            0.0000000            0.0000000 
16    18 0.7249768            0.0019699    15 7.000         7519.6046836         7519.8805204         7520.4553620            0.0000000            0.0000000 
16    19 0.4549672            0.0030690    16 7.500         8259.0023125         8258.9813465         8258.1558368            0.0000000            0.0000000 
16    20 0.7139654            0.0021285    15 7.000         7520.4125483         7519.7549709         7520.0823904            0.0000000            0.0000000 
16    21 0.4614449            0.0057466    16 7.500         8268.1071547         8268.1614232         8265.4504654            0.0000000            0.0000000 
16    22 0.7141941            0.0017192    15 7.000         7519.6046836         7520.1999942         7520.4504392            0.0000000            0.0000000 
16    23 0.4599828            0.0063359    16 7.500         8263.5522257         8262.7683652         8260.1726673            0.0000000            0.0000000 
16    24 0.7121609            0.0012656    15 7.000         7521.2205867         7521.1641859         7521.0249136            0.0000000            0.0000000 
16    25 0.4610296            0.0061031    16 7.500         8259.9118943         8260.1788692         8259.0482834            0.0000000            0.0000000 
16    26 0.7167721            0.0020430    15 7.000         7520.4125483         7520.2933574         7520.3169126            0.0000000            0.0000000 
16    27 0.4605294            0.0039904    16 7.500         8265.3735949         8264.8503122         8264.9725210            0.0000000            0.0000000 
17     1 0.7060212            0.0023722    14 6.500         7335.5151789         7336.1517353         7335.9955921            0.0000000            0.0000000 
17     2 0.4506726            0.0042673    17 8.000         8300.4772774         8300.9509333         8301.5218863            0.0000000            0.0000000 
17     3 0.7088026            0.0022930    15 7.000         7338.2954188         7337.8701460         7337.4068204            0.0000000            0.0000000 
17     4 0.4588187            0.0064696    17 8.000         8291.8739635         8292.3999467         8293.3741866            0.0000000            0.0000000 
17     5 0.7026642            0.0015833    15 7.000         7336.7571533         7336.7054309         7337.1573653            0.0000000            0.0000000 
17     6 0.4662412            0.0064009    16 7.500         8302.8894055         8302.5711322         8301.2185735            0.0000000            0.0000000 
17     7 0.6934584            0.0020686    15 7.000         7335.9882624         7336.1369201         7336.9303671            0.0000000            0.0000000 
17     8 0.4515655            0.0059687    16 7.500         8296.4601770         8296.2803384         8296.7257525            0.0000000            0.0000000 
17     9 0.6979794            0.0023369    15 7.000         7337.5262055         7338.0437084         7337.6496325            0.0000000            0.0000000 
17    10 0.4582417            0.0029039    16 7.500         8298.2960832         8298.2070847         8297.1877324            0.0000000            0.0000000 
17    11 0.6993773            0.0021771    15 7.000         7335.9882624         7336.1538250         7336.7433841            0.0000000            0.0000000 
17    12 0.4616780            0.0054224    16 7.500         8299.2143410         8299.6012913         8297.9314402            0.0000000            0.0000000 
17    13 0.6969320            0.0021005    14 6.500         7337.1712383         7337.1840211         7337.4292445            0.0000000            0.0000000 
17    14 0.4544557            0.0071517    17 8.000         8306.5102274         8306.4116842         8304.6120805            0.0000000            0.0000000 
17    15 0.7174046            0.0015818    14 6.500         7338.8280456         7338.2619613         7338.2720258            0.0000000            0.0000000 
17    16 0.4539808            0.0063934    16 7.500         8299.2143410         8299.3803688         8299.7388968            0.0000000            0.0000000 
17    17 0.7115470            0.0021196    15 7.000         7338.2954188         7338.6152868         7338.3957419            0.0000000            0.0000000 
17    18 0.4709564            0.0051878    16 7.500         8298.2960832         8298.6454067         8299.4564381            0.0000000            0.0000000 
17    19 0.7076511            0.0024651    15 7.000         7338.2954188         7338.3877295         7338.3308262            0.0000000            0.0000000 
17    20 0.4624220            0.0033598    16 7.500         8297.3780285         8297.3218425         8298.5341531            0.0000000            0.0000000 
17    21 0.7034739            0.0023709    15 7.000         7337.5262055         7337.3974595         7337.4949838            0.0000000            0.0000000 
17    22 0.4587960            0.0057742    17 8.000         8300.4772774         8299.9743899         8300.3104969            0.0000000            0.0000000 
17    23 0.7077596            0.0018312    15 7.000         7338.2954188         7338.1910112         7337.9666552            0.0000000            0.0000000 
17    24 0.4555139            0.0065671    17 8.000         8297.8944093         8297.6819447         8299.0134371            0.0000000            0.0000000 
17    25 0.6943943            0.0017603    15 7.000         7338.2954188         7338.5308022         7338.0188364            0.0000000            0.0000000 
17    26 0.4691077            0.0063013    17 8.000         8302.2000830         8301.9701098         8300.7364120            0.0000000            0.0000000 
17    27 0.6954425            0.0024159    15 7.000         7337.5262055         7337.4213073         7337.3882644            0.0000000            0.0000000 
18     1 0.0839920            0.0006606     0 -0.500            0.0000000            0.0000000            0.0000000            0.0000000            0.0000000 
18     2 0.7009210            0.0024653    14 6.500         7215.0072150         7215.3198275         7214.3586144            0.0000000            0.0000000 
18     3 0.4575549            0.0048890    16 7.500         8269.9305326         8270.5914666         8267.9489103            0.0000000            0.0000000 
18     4 0.7013194            0.0021973    14 6.500         7213.4058373         7213.4343253         7213.0780086            0.0000000            0.0000000 
18     5 0.4639762            0.0051934    16 7.500         8269.0187431         8268.4401007         8268.5000208            0.0000000            0.0000000 
18     6 0.6917346            0.0016196    14 6.500         7212.6054150         7212.6854366         7212.4577823            0.0000000            0.0000000 
18     7 0.4583151            0.0052843    16 7.500         8258.0929311         8258.2061502         8262.0059243            0.0000000            0.0000000 
18     8 0.6946420            0.0028009    14 6.500         7213.4058373         7213.6345093         7213.5923915            0.0000000            0.0000000 
18     9 0.4629477            0.0033281    16 7.500         8267.1957672         8267.3948017         8267.3524028            0.0000000            0.0000000 
18    10 0.7105811            0.0027323    14 6.500         7212.6054150         7212.6525456         7213.1931693            0.0000000            0.0000000 
18    11 0.4540505            0.0031873    17 8.000         8267.8792890         8267.5067938         8267.0134331            0.0000000            0.0000000 
18    12 0.6967486            0.0025392    15 7.000         7212.7769191         7212.5787373         7212.8120107            0.0000000            0.0000000 
18    13 0.4596296            0.0048534    17 8.000         8267.8792890         8268.2251184         8265.0579590            0.0000000            0.0000000 
18    14 0.6975111            0.0015829    14 6.500         7211.8051703         7212.0046351         7212.5085524            0.0000000            0.0000000 
18    15 0.4702498            0.0048861    16 7.500         8266.2845806         8266.3563177         8268.2748743            0.0000000            0.0000000 
18    16 0.6986581            0.0023641    14 6.500         7214.2064373         7214.2014181         7214.4386314            0.0000000            0.0000000 
18    17 0.4563720            0.0045466    16 7.500         8270.8425232         8270.4582489         8270.8375824            0.0000000            0.0000000 
18    18 0.7012941            0.0026935    14 6.500         7214.2064373         7213.9201221         7213.2036939            0.0000000            0.0000000 
18    19 0.4581288            0.0022005    17 8.000         8267.0249044         8267.3000981         8267.7435713            0.0000000            0.0000000 
18    20 0.7028668            0.0026309    15 7.000         7212.0337935         7212.1981185         7212.2482086            0.0000000            0.0000000 
18    21 0.4568621            0.0043474    17 8.000         8269.5885880         8269.9186642         8268.4688395            0.0000000            0.0000000 
18    22 0.6961917            0.0021705    14 6.500         7213.4058373         7213.3068815         7213.8413398            0.0000000            0.0000000 
18    23 0.4620873            0.0059292    16 7.500         8270.8425232         8270.0187296         8268.8738357            0.0000000            0.0000000 
18    24 0.7038419            0.0016518    14 6.500         7212.6054150         7212.6290502         7212.7747524            0.0000000            0.0000000 
18    25 0.4587287            0.0049908    16 7.500         8264.4628099         8264.8288624         8266.6887954            0.0000000            0.0000000 
18    26 0.7058447            0.0025140    14 6.500         7214.2064373         7214.6234048         7214.2379274            0.0000000            0.0000000 
18    27 0.4621280            0.0033943    16 7.500         8270.8425232         8270.8169273         8269.9351275            0.0000000            0.0000000 
19     1 0.6810383            0.0020937    14 6.500         7217.4106151         7217.3084246         7217.3971778            0.0000000            0.0000000 
19     2 0.4831561            0.0099987    16 7.500         8198.5133362         8198.0654320         8197.6539960            0.0000000            0.0000000 
19     3 0.6975320            0.0023748    14 6.500         7217.4106151         7217.2665536         7217.3487785            0.0000000            0.0000000 
19     4 0.4689588            0.0096118    17 8.000         8193.3633757         8193.3724763         8193.9291043            0.0000000            0.0000000 
19     5 0.6995840            0.0034182    14 6.500         7215.0072150         7215.4878916         7217.4929913            0.0000000            0.0000000 
19     6 0.4597501            0.0042476    17 8.000         8198.4013117         8198.5849961         8199.2204741            0.0000000            0.0000000 
19     7 0.6907005            0.0031236    15 7.000         7217.9830893         7218.1143085         7217.6977214            0.0000000            0.0000000 
19     8 0.4600724            0.0076341    17 8.000         8195.8815695         8195.3954456         8196.6668034            0.0000000            0.0000000 
19     9 0.6963058            0.0029122    15 7.000         7217.2388906         7217.3174694         7216.8523595            0.0000000            0.0000000 
19    10 0.4652421            0.0102387    17 8.000         8195.0419996         8194.8588251         8197.9035756            0.0000000            0.0000000 
19    11 0.6895522            0.0016420    15 7.000         7217.9830893         7218.3430799         7218.3387982            0.0000000            0.0000000 
19    12 0.4788801            0.0095556    16 7.500         8200.3061448         8200.5690676         8200.7354898            0.0000000            0.0000000 
19    13 0.6942876            0.0029642    14 6.500         7218.2121044         7218.2138644         7217.9239519            0.0000000            0.0000000 
19    14 0.4739031            0.0071029    17 8.000         8201.7633791         8201.0704087         8201.8992401            0.0000000            0.0000000 
19    15 0.6915516            0.0035228    14 6.500         7214.2064373         7214.4820585         7215.9892345            0.0000000            0.0000000 
19    16 0.4631955            0.0043505    16 7.500         8200.3061448         8200.4705121         8199.7062302            0.0000000            0.0000000 
19    17 0.6957459            0.0032705    15 7.000         7217.9830893         7217.4567767         7217.5532544            0.0000000            0.0000000 
19    18 0.4702269            0.0096909    17 8.000         8194.2026017         8194.5889194         8199.2829922            0.0000000            0.0000000 
19    19 0.6946054            0.0021516    15 7.000         7218.7274415         7218.1798550         7218.4505607            0.0000000            0.0000000 
19    20 0.4713642            0.0095427    16 7.500         8198.5133362         8197.9524335         8199.1699704            0.0000000            0.0000000 
19    21 0.6972895            0.0023305    15 7.000         7217.9830893         7217.7965920         7217.4336703            0.0000000            0.0000000 
19    22 0.4736887            0.0080260    16 7.500         8199.4096425         8199.0251536         8198.4119844            0.0000000            0.0000000 
19    23 0.6979028            0.0033308    14 6.500         7217.4106151         7217.4719802         7216.8067974            0.0000000            0.0000000 
19    24 0.4596129            0.0041359    17 8.000         8195.0419996         8195.4711555         8194.2740948            0.0000000            0.0000000 
19    25 0.6966720            0.0033546    15 7.000         7217.9830893         7217.8920576         7218.0192612            0.0000000            0.0000000 
19    26 0.4626817            0.0079920    16 7.500         8204.7915983         8205.0032839         8201.8575536            0.0000000            0.0000000 
19    27 0.7016988            0.0027326    14 6.500         7217.4106151         7217.1822478         7217.5163623            0.0000000            0.0000000 
20     1 0.7023646            0.0022872    15 7.000         7397.2313220         7397.3594944         7397.3691438            0.0000000            0.0000000 
20     2 0.4565679            0.0063619    16 7.500         8101.9768824         8101.9110471         8107.5901150            0.0000000            0.0000000 
20     3 0.7060849            0.0040581    15 7.000         7397.2313220         7397.7200237         7397.2809292            0.0000000            0.0000000 
20     4 0.4603134            0.0042937    16 7.500         8111.6158339         8111.3584021         8110.6905930            0.0000000            0.0000000 
20     5 0.6934821            0.0037804    15 7.000         7397.2313220         7397.5230252         7396.9450270            0.0000000            0.0000000 
20     6 0.4589110            0.0044452    16 7.500         8114.2486206         8114.2557327         8112.9321087            0.0000000            0.0000000 
20     7 0.7097471            0.0038040    15 7.000         7397.2313220         7396.9692042         7396.9475445            0.0000000            0.0000000 
20     8 0.4592129            0.0066529    16 7.500         8109.8615917         8109.5309386         8112.3532665            0.0000000            0.0000000 
20     9 0.6974443            0.0020158    15 7.000         7396.4497041         7396.5447109         7396.2009483            0.0000000            0.0000000 
20    10 0.4771874            0.0063568    16 7.500         8108.1081081         8108.0838585         8106.8132231            0.0000000            0.0000000 
20    11 0.6979562            0.0030559    15 7.000         7398.0131051         7397.4059154         7396.9528169            0.0000000            0.0000000 
20    12 0.4707282            0.0060020    16 7.500         8116.8831169         8116.4699488         8112.3920948            0.0000000            0.0000000 
20    13 0.6980691            0.0040235    15 7.000         7397.2313220         7397.1979673         7397.0872310            0.0000000            0.0000000 
20    14 0.4551946            0.0032609    16 7.500         8111.6158339         8111.5626917         8111.2790922            0.0000000            0.0000000 
20    15 0.7023478            0.0037728    15 7.000         7396.4497041         7396.5595754         7396.6641482            0.0000000            0.0000000 
20    16 0.4570608            0.0066054    16 7.500         8110.7386179         8110.3215274         8112.2410649            0.0000000            0.0000000 
20    17 0.4560116            0.0073990    16 7.500         8113.3708351         8113.8409365         8113.3432776            0.0000000            0.0000000 
20    18 0.6988437            0.0019432    15 7.000         7398.0131051         7397.2907848         7397.4816199            0.0000000            0.0000000 
20    19 0.4624276            0.0059904    17 8.000         8105.3698075         8105.1757406         8106.3840991            0.0000000            0.0000000 
20    20 0.6938245            0.0037074    15 7.000         7394.8869639         7394.8930684         7395.5987571            0.0000000            0.0000000 
20    21 0.4557214            0.0055059    16 7.500         8110.7386179         8110.9338240         8112.7224233            0.0000000            0.0000000 
20    22 0.7035155            0.0041671    14 6.500         7396.4497041         7396.3378189         7396.1211643            0.0000000            0.0000000 
20    23 0.4526804            0.0040841    16 7.500         8109.8615917         8110.0700310         8111.2697827            0.0000000            0.0000000 
20    24 0.7037045            0.0040882    15 7.000         7398.0131051         7398.0907171         7396.8924554            0.0000000            0.0000000 
20    25 0.4696301            0.0065426    16 7.500         8111.6158339         8111.9340180         8111.2460041            0.0000000            0.0000000 
20    26 0.7108918            0.0029382    14 6.500         7397.2914533         7396.9449252         7396.8041390            0.0000000            0.0000000 
20    27 0.4599292            0.0073204    16 7.500         8108.1081081         8107.9640654         8107.4244054            0.0000000            0.0000000 
21     1 0.4714359            0.0061315    16 7.500         8004.2689434         8003.5856177         8003.4973035            0.0000000            0.0000000 
21     2 0.6968601            0.0036060    16 7.500         7621.9512195         7622.3280511         7622.5070147            0.0000000            0.0000000 
21     3 0.4613017            0.0072358    16 7.500         8001.7070308         8002.2376381         8001.4325069            0.0000000            0.0000000 
21     4 0.7097517            0.0024440    16 7.500         7621.1767097         7621.3181674         7621.5480218            0.0000000            0.0000000 
21     5 0.4663325            0.0065898    16 7.500         8005.1232789         8004.9697415         8003.2536995            0.0000000            0.0000000 
21     6 0.6937911            0.0040909    15 7.000         7621.9512195         7622.3650861         7622.5835860            0.0000000            0.0000000 
21     7 0.4482616            0.0051768    16 7.500         8000.8534244         8000.5786253         8000.7130404            0.0000000            0.0000000 
21     8 0.6994427            0.0045085    15 7.000         7623.6114136         7623.5973710         7623.3091285            0.0000000            0.0000000 
21     9 0.4685191            0.0038623    16 7.500         7999.1467577         7998.9633460         7999.1182002            0.0000000            0.0000000 
21    10 0.7069873            0.0045347    15 7.000         7621.1213936         7621.6793189         7621.9408480            0.0000000            0.0000000 
21    11 0.4581510            0.0068587    16 7.500         8006.8324971         8007.2574649         8004.9596915            0.0000000            0.0000000 
21    12 0.7056449            0.0028826    15 7.000         7621.9512195         7622.0619344         7623.1000754            0.0000000            0.0000000 
21    13 0.4624304            0.0067691    16 7.500         8002.5608195         8002.3678963         8002.5922541            0.0000000            0.0000000 
21    14 0.7041453            0.0033641    15 7.000         7621.1213936         7621.6573359         7621.5386870            0.0000000            0.0000000 
21    15 0.4690929            0.0070389    16 7.500         7993.1791538         7993.4937890         7996.4828013            0.0000000            0.0000000 
21    16 0.7058577            0.0043196    15 7.000         7625.2723312         7625.1817388         7623.5035751            0.0000000            0.0000000 
21    17 0.4591637            0.0037326    16 7.500         8002.5608195         8002.1745483         8001.3191060            0.0000000            0.0000000 
21    18 0.7157954            0.0042660    15 7.000         7626.1030613         7625.4344865         7623.3609994            0.0000000            0.0000000 
21    19 0.4551545            0.0051042    16 7.500         8003.4147903         8003.0762367         8001.9846995            0.0000000            0.0000000 
21    20 0.6976127            0.0042368    16 7.500         7621.9512195         7621.5085850         7621.9567047            0.0000000            0.0000000 
21    21 0.4575888            0.0067644    16 7.500         8004.2689434         8003.7812079         8004.5151497            0.0000000            0.0000000 
21    22 0.7059881            0.0025680    15 7.000         7621.9512195         7621.8846882         7621.6243058            0.0000000            0.0000000 
21    23 0.4610424            0.0066475    16 7.500         8001.7070308         8002.1106219         8003.1169770            0.0000000            0.0000000 
21    24 0.7086940            0.0035655    15 7.000         7621.9512195         7621.6875143         7622.1525499            0.0000000            0.0000000 
21    25 0.4539338            0.0059001    16 7.500         8001.7070308         8001.8175352         7999.4222040            0.0000000            0.0000000 
21    26 0.6928148            0.0044270    15 7.000         7620.2917483         7620.0693155         7620.8197897            0.0000000            0.0000000 
21    27 0.4628507            0.0030770    16 7.500         8000.8534244         8000.9147300         8000.1168984            0.0000000            0.0000000 
22     1 0.1510621            0.0006418     0 -0.500            0.0000000            0.0000000            0.0000000            0.0000000            0.0000000 
22     2 0.7076135            0.0037261    16 7.500         7861.6352201         7861.5408483         7860.1024068            0.0000000            0.0000000 
22     3 0.4636557            0.0048968    15 7.000         7851.0542844         7850.9890915         7853.9750597            0.0000000            0.0000000 
22     4 0.6991950            0.0027248    16 7.500         7858.3403185         7858.4031758         7858.8402419            0.0000000            0.0000000 
22     5 0.4556077            0.0053553    16 7.500         7860.8112357         7860.8112118         7859.0126654            0.0000000            0.0000000 
22     6 0.7075782            0.0022072    16 7.500         7858.3403185         7858.0208113         7858.0511241            0.0000000            0.0000000 
22     7 0.4567186            0.0047842    16 7.500         7856.6939032         7856.4435110         7857.0254328            0.0000000            0.0000000 
