5   4  1 0.0065244            0.0007073   124 61.500        36390.5325444        36390.7846627        36385.5381150            0.0000000            0.0000000 
5   3  2 0.0066447            0.0008353   120 59.500        35296.9092958        35296.5532394        35289.4830419            0.0000000            0.0000000 
5   3  3 0.0074096            0.0005380   120 59.500        35322.0540220        35322.4770463        35347.5166392            0.0000000            0.0000000 
5   3  4 0.0082480            0.0009154   107 53.000        31465.2101639        31464.2242358        31464.2242358            0.0000000            0.0000000 
5   4  5 0.0069461            0.0008300   124 61.500        36628.9458011        36628.1559752        36635.7695021            0.0000000            0.0000000 
5   1  6 0.0065408            0.0005069   126 62.500        37026.0663507        37027.1836654        37027.1836654            0.0000000            0.0000000 
5   2  7 0.0051761            0.0007694    85 42.000        24997.0241638        24997.1734725        24956.0535554            0.0000000            0.0000000 
5   3  8 0.0035726            0.0005236     2 0.500            0.0000000            0.0000000            0.0000000            0.0000000            0.0000000 
5   4  9 0.0064136            0.0006374   121 60.000        35521.8755550        35523.0669058        35518.3108807            0.0000000            0.0000000 
5   1 10 0.0061872            0.0004709   129 64.000        38086.1699595        38085.7369830        38129.2950658            0.0000000            0.0000000 
5   2 11 0.0063685            0.0008520   119 59.000        34919.5075758        34919.4823356        34941.0949098            0.0000000            0.0000000 
5   3 12 0.0076593            0.0009319   108 53.500        31606.3094464        31605.6281426        31616.5234549            0.0000000            0.0000000 
5   4 13 0.0066653            0.0004965   126 62.500        37102.9979222        37101.9334782        37037.2879376            0.0000000            0.0000000 
5   1 14 0.0056415            0.0005090   116 57.500        34254.7360896        34254.8571880        34271.2723788            0.0000000            0.0000000 
5   2 15 0.0063866            0.0005747   119 59.000        35142.0572994        35142.8678078        35130.3673821            0.0000000            0.0000000 
5   3 16 0.0073700            0.0009211   106 52.500        31339.5415473        31340.5809118        31340.5809118            0.0000000            0.0000000 
5   4 17 0.0024061            0.0006437     2 0.500            0.0000000            0.0000000            0.0000000            0.0000000            0.0000000 
5   1 18 0.0065361            0.0004621   126 62.500        37349.1095972        37348.6088842        37348.6088842            0.0000000            0.0000000 
5   2 19 0.0068980            0.0007791   124 61.500        36332.4865599        36332.7593401        36379.7716432            0.0000000            0.0000000 
5   3 20 0.0075772            0.0005616   125 62.000        36660.3595080        36659.6053514        36659.6053514            0.0000000            0.0000000 
5   4 21 0.0059211            0.0006539   122 60.500        36262.2872213        36262.5880128        36274.8235293            0.0000000            0.0000000 
5   1 22 0.0116002            0.0007552   126 62.500        37111.8104626        37112.4948254        37112.4948254            0.0000000            0.0000000 
5   2 23 0.0060461            0.0006482   104 51.500        30696.7872683        30697.2877298        30697.2877298            0.0000000            0.0000000 
5   3 24 0.0033697            0.0009819     2 0.500            0.0000000            0.0000000            0.0000000            0.0000000            0.0000000 
5   4 25 0.0067471            0.0004664   125 62.000        36874.0335435        36874.1332281        36878.8659258            0.0000000            0.0000000 
5   1 26 0.0062354            0.0007272   125 62.000        36671.2012776        36670.8322501        36657.6345029            0.0000000            0.0000000 
5   2 27 0.0058332            0.0008817   118 58.500        34596.9601987        34598.1262717        34558.8996058            0.0000000            0.0000000 
5   3 28 0.0080106            0.0008597   122 60.500        35958.3952452        35959.5836561        35987.5851344            0.0000000            0.0000000 
5   4 29 0.0061437            0.0008160   123 61.000        36424.4342270        36422.6985483        36446.8792703            0.0000000            0.0000000 
5   1 30 0.0063825            0.0006962   125 62.000        36955.3555463        36954.2403553        36954.2403553            0.0000000            0.0000000 
5   2 31 0.0065001            0.0007281   121 60.000        35526.0820652        35525.4596781        35525.4596781            0.0000000            0.0000000 
5   3 32 0.0074586            0.0007205   118 58.500        34670.7757956        34670.3021812        34621.0142907            0.0000000            0.0000000 
5   4 33 0.0068209            0.0006108   128 63.500        37634.0899662        37633.6444872        37583.3991933            0.0000000            0.0000000 
5   1 34 0.0058540            0.0007502   124 61.500        36546.2324697        36546.5268534        36510.3792657            0.0000000            0.0000000 
5   2 35 0.0068190            0.0005421   126 62.500        37074.3860482        37073.6123907        37071.0897892            0.0000000            0.0000000 
5   3 36 0.0076315            0.0009662   119 59.000        35023.1508964        35021.5780666        34960.8328531            0.0000000            0.0000000 
5   4 37 0.0044626            0.0005147     2 0.500            0.0000000            0.0000000            0.0000000            0.0000000            0.0000000 
5   1 38 0.0059634            0.0005122   125 62.000        36786.5195206        36787.1814607        36774.7619125            0.0000000            0.0000000 
5   2 39 0.0048480            0.0007902    19 9.000         5668.5771871         5668.3710964         5668.3710964            0.0000000            0.0000000 
5   3 40 0.0080434            0.0006935   113 56.000        33361.1342786        33361.1811810        33361.1811810            0.0000000            0.0000000 
5   4 41 0.0057301            0.0008784   123 61.000        36234.0362340        36233.3379213        36327.5659915            0.0000000            0.0000000 
5   1 42 0.0063717            0.0004423   117 58.000        34593.8208279        34592.8709661        34642.2502241            0.0000000            0.0000000 
5   2 43 0.0037172            0.0007564     2 0.500            0.0000000            0.0000000            0.0000000            0.0000000            0.0000000 
5   3 44 0.0072799            0.0009356   120 59.500        35163.4064181        35162.5016922        35177.5065585            0.0000000            0.0000000 
5   4 45 0.0064324            0.0005553   122 60.500        35956.2581719        35957.7300561        35925.1101356            0.0000000            0.0000000 
5   1 46 0.0061447            0.0005229   122 60.500        35733.2703325        35734.6423022        35734.6423022            0.0000000            0.0000000 
5   2 47 0.0063965            0.0007774    99 49.000        29164.9306589        29165.5645026        29165.5645026            0.0000000            0.0000000 
5   3 48 0.0082734            0.0010701   120 59.500        35280.1660243        35280.1335988        35278.6634852            0.0000000            0.0000000 
5   4 49 0.0066858            0.0008452   123 61.000        36101.0830325        36100.3580350        36089.3330314            0.0000000            0.0000000 
5   1 50 0.0059917            0.0004586   129 64.000        38045.4167162        38045.6190795        38024.7649808            0.0000000            0.0000000 
5   2 51 0.0066760            0.0007512   108 53.500        31570.8721822        31570.4770180        31533.1177262            0.0000000            0.0000000 
5   3 52 0.0072807            0.0005220   124 61.500        36455.2459988        36453.8227456        36472.1130286            0.0000000            0.0000000 
5   4 53 0.0060745            0.0006603   117 58.000        34392.7893738        34394.0352216        34405.1177468            0.0000000            0.0000000 
5   1 54 0.0060676            0.0004765   127 63.000        37214.2477406        37214.8763964        37231.5306776            0.0000000            0.0000000 
5   2 55 0.0062887            0.0009016   124 61.500        36635.4917496        36635.2328415        36635.2328415            0.0000000            0.0000000 
5   3 56 0.0088034            0.0010864   107 53.000        31347.9623824        31348.4677874        31348.4677874            0.0000000            0.0000000 
5   4 57 0.0057339            0.0005151   124 61.500        36332.4865599        36331.4877656        36278.2776026            0.0000000            0.0000000 
5   1 58 0.0061234            0.0005208   126 62.500        37240.0643508        37239.0005512        37259.2580003            0.0000000            0.0000000 
5   2 59 0.0072554            0.0006022   127 63.000        37322.2748815        37321.9064646        37385.5100296            0.0000000            0.0000000 
5   3 60 0.0076463            0.0008753   123 61.000        36376.6473851        36377.5991370        36457.7604377            0.0000000            0.0000000 
5   4 61 0.0054716            0.0006262    99 49.000        29229.3008828        29229.3249816        29266.1634311            0.0000000            0.0000000 
5   1 62 0.0066991            0.0004813   116 57.500        34124.6290801        34124.7049075        34146.5796892            0.0000000            0.0000000 
5   2 63 0.0061547            0.0007506   116 57.500        34244.5357632        34243.6347323        34294.0962728            0.0000000            0.0000000 
5   3 64 0.0078713            0.0005793    86 42.500        25430.8281474        25432.1206844        25473.6981153            0.0000000            0.0000000 
5   4 65 0.0073829            0.0006130   126 62.500        36903.6372225        36902.4864416        36912.7296598            0.0000000            0.0000000 
5   1 66 0.0062710            0.0007721   127 63.000        37353.2550694        37353.1443602        37390.1287530            0.0000000            0.0000000 
5   2 67 0.0064245            0.0006609   127 63.000        37457.6371960        37457.1703320        37484.1005912            0.0000000            0.0000000 
5   3 68 0.0050667            0.0006264     0 -0.500            0.0000000            0.0000000            0.0000000            0.0000000            0.0000000 
5   4 69 0.0064920            0.0004991   125 62.000        36814.9159789        36813.3005767        36813.3005767            0.0000000            0.0000000 
5   1 70 0.0060912            0.0005112   125 62.000        36714.6325576        36715.3198400        36758.6894911            0.0000000            0.0000000 
5   2 71 0.0067015            0.0006998   122 60.500        35986.2003331        35986.3627253        35983.2031365            0.0000000            0.0000000 
5   3 72 0.0072314            0.0008447   120 59.500        35427.2104793        35426.9653202        35455.8049291            0.0000000            0.0000000 
5   4 73 0.0076182            0.0006394   114 56.500        33503.3206831        33503.7937024        33455.1676596            0.0000000            0.0000000 
5   1 74 0.0060691            0.0004433   121 60.000        35710.0345197        35709.7277809        35709.7277809            0.0000000            0.0000000 
5   2 75 0.0060428            0.0007564   114 56.500        33743.4304826        33742.5036447        33737.3745673            0.0000000            0.0000000 
5   3 76 0.0063083            0.0007847   117 58.000        34499.1672615        34498.5722990        34481.0292092            0.0000000            0.0000000 
5   4 77 0.0060477            0.0006042   111 55.000        32695.2799905        32695.4375261        32678.1280102            0.0000000            0.0000000 
5   1 78 0.0063094            0.0005118   128 63.500        37469.7586593        37469.2786792        37471.0419354            0.0000000            0.0000000 
5   2 79 0.0067967            0.0005010   120 59.500        35366.1436044        35365.4881181        35380.6662240            0.0000000            0.0000000 
5   3 80 0.0071175            0.0010172    74 36.500        21728.7772354        21728.9371487        21759.6705797            0.0000000            0.0000000 
5   4 81 0.0065541            0.0005523   124 61.500        36330.3402647        36331.0516436        36327.3775450            0.0000000            0.0000000 
5   1 82 0.0060819            0.0005171   127 63.000        37384.2867315        37384.7654806        37322.7123581            0.0000000            0.0000000 
5   2 83 0.0067310            0.0007727   120 59.500        35263.4386298        35262.7458420        35251.9816121            0.0000000            0.0000000 
5   3 84 0.0082535            0.0005767   127 63.000        37196.6700124        37196.4394575        37196.4394575            0.0000000            0.0000000 
5   4 85 0.0068559            0.0006128   122 60.500        35760.7282185        35761.1967655        35761.1967655            0.0000000            0.0000000 
5   1 86 0.0063245            0.0004737   128 63.500        37467.5477932        37467.5477932        37439.6252222            0.0000000            0.0000000 
5   2 87 0.0062044            0.0007267   124 61.500        36315.3232950        36316.2639056        36344.1074523            0.0000000            0.0000000 
5   3 88 0.0062176            0.0009597   121 60.000        35450.5169867        35449.3963533        35486.7838816            0.0000000            0.0000000 
5   4 89 0.0055332            0.0005453   107 53.000        31215.0303316        31213.6250379        31213.6250379            0.0000000            0.0000000 
5   1 90 0.0061265            0.0005289   119 59.000        34888.5340902        34888.4306380        34945.6244561            0.0000000            0.0000000 
5   2 91 0.0058413            0.0005072   122 60.500        35659.5544029        35661.3563249        35661.3563249            0.0000000            0.0000000 
5   3 92 0.0073665            0.0009569   118 58.500        34724.2832552        34723.9610760        34754.6180987            0.0000000            0.0000000 
5   4 93 0.0062939            0.0006391   125 62.000        36740.7407407        36741.2842105        36733.6696324            0.0000000            0.0000000 
5   1 94 0.0063281            0.0004725   127 63.000        37901.5762243        37901.0314311        37924.7475464            0.0000000            0.0000000 
5   2 95 0.0066019            0.0007671   106 52.500        31274.2002740        31274.2204307        31350.5588377            0.0000000            0.0000000 
5   3 96 0.0071829            0.0005701   123 61.000        36111.7688847        36111.1035995        36097.5291683            0.0000000            0.0000000 
5   4 97 0.0071023            0.0006687   120 59.500        35115.6751653        35116.0666499        35165.4066103            0.0000000            0.0000000 
5   1 98 0.0059506            0.0004985   127 63.000        37446.5049929        37447.8472643        37447.8472643            0.0000000            0.0000000 
5   2 99 0.0064581            0.0006392   122 60.500        35909.3067426        35910.6947228        35900.5600285            0.0000000            0.0000000 
5   3100 0.0062979            0.0011129   110 54.500        32636.6848314        32636.5179681        32633.9764416            0.0000000            0.0000000 
5   4101 0.0061006            0.0007187   125 62.000        36732.0338883        36731.0994243        36769.3259257            0.0000000            0.0000000 
5   1102 0.0061680            0.0005129   128 63.500        37872.0104968        37873.6093543        37884.0520450            0.0000000            0.0000000 

