        249.779	               0.000	             -10.500	        1.4504734415	        0.0000008390	      102.9530097231	        0.5785011463
        230.766	              95.586	             -10.500	        1.4504756505	        0.0000008253	      104.4761387830	        0.5690727487
        176.621	             176.621	             -10.500	        1.4504762829	        0.0000007240	      104.9121318949	        0.4991765769
         95.586	             230.766	             -10.500	        1.4504695030	        0.0000007894	      100.2373835260	        0.5443076948
         -0.000	             249.779	             -10.500	        1.4504672038	        0.0000008686	       98.6521274912	        0.5988802062
        -95.587	             230.766	             -10.500	        1.4504610336	        0.0000003894	       94.3977669974	        0.2684858986
       -176.621	             176.621	             -10.500	        1.4504495895	        0.0000000646	       86.5070047143	        0.0445712186
       -230.766	              95.586	             -10.500	        1.4504434715	        0.0000006839	       82.2886888096	        0.4715699280
       -249.779	              -0.000	             -10.500	        1.4504418999	        0.0000008568	       81.2050521217	        0.5907593001
       -230.766	             -95.587	             -10.500	        1.4504433409	        0.0000002436	       82.1986441474	        0.1679537900
       -176.620	            -176.621	             -10.500	        1.4504504697	        0.0000006354	       87.1139526419	        0.4381412339
        -95.586	            -230.766	             -10.500	        1.4504551756	        0.0000004552	       90.3586311899	        0.3138298699
          0.001	            -249.779	             -10.500	        1.4504623728	        0.0000004929	       95.3211318388	        0.3398551539
         95.587	            -230.766	             -10.500	        1.4504672566	        0.0000004272	       98.6885124770	        0.2945588143
        176.621	            -176.620	             -10.500	        1.4504717648	        0.0000004739	      101.7968990096	        0.3267578795
        230.766	             -95.586	             -10.500	        1.4504750158	        0.0000000717	      104.0385132527	        0.0494094067
